"","Simulation","PosteriorProbs","Model"
"8182","exp_n917.posterior_probs",0.0392890942108285,"gamma"
"8183","exp_n917.posterior_probs",0.00107627017976197,"hill"
"8184","exp_n917.posterior_probs",0.0013861626776356,"log-logistic"
"8185","exp_n917.posterior_probs",0.207296102481554,"log-probit"
"8186","exp_n917.posterior_probs",0.568960565329713,"logistic"
"8187","exp_n917.posterior_probs",1.03089458071275e-06,"multistage"
"8188","exp_n917.posterior_probs",0.000419386393463934,"probit"
"8189","exp_n917.posterior_probs",1.43846232874214e-07,"qlinear"
"8190","exp_n917.posterior_probs",0.181571243986229,"weibull"
"8191","exp_n918.posterior_probs",0.116470873122117,"gamma"
"8192","exp_n918.posterior_probs",0.0759676810206664,"hill"
"8193","exp_n918.posterior_probs",0.178575636861731,"log-logistic"
"8194","exp_n918.posterior_probs",0.141001814116207,"log-probit"
"8195","exp_n918.posterior_probs",0.0653914285685465,"logistic"
"8196","exp_n918.posterior_probs",0.00786775740518301,"multistage"
"8197","exp_n918.posterior_probs",0.201532232456277,"probit"
"8198","exp_n918.posterior_probs",0.1448712918164,"qlinear"
"8199","exp_n918.posterior_probs",0.0683212846328717,"weibull"
"8200","exp_n919.posterior_probs",0.0569425914364008,"gamma"
"8201","exp_n919.posterior_probs",0.0115659001286239,"hill"
"8202","exp_n919.posterior_probs",0.0604347713142543,"log-logistic"
"8203","exp_n919.posterior_probs",0.244209331768687,"log-probit"
"8204","exp_n919.posterior_probs",0.438722521174596,"logistic"
"8205","exp_n919.posterior_probs",0.000140119021527799,"multistage"
"8206","exp_n919.posterior_probs",0.0320869113111391,"probit"
"8207","exp_n919.posterior_probs",7.44537034400761e-05,"qlinear"
"8208","exp_n919.posterior_probs",0.15582340014133,"weibull"
"8209","exp_n92.posterior_probs",0.0728312702986147,"gamma"
"8210","exp_n92.posterior_probs",0.0625621375447141,"hill"
"8211","exp_n92.posterior_probs",0.223539774451818,"log-logistic"
"8212","exp_n92.posterior_probs",0.104907417373698,"log-probit"
"8213","exp_n92.posterior_probs",0.161217572371913,"logistic"
"8214","exp_n92.posterior_probs",0.00610638702698404,"multistage"
"8215","exp_n92.posterior_probs",0.252934289120736,"probit"
"8216","exp_n92.posterior_probs",0.0289914152661732,"qlinear"
"8217","exp_n92.posterior_probs",0.0869097365453502,"weibull"
"8218","exp_n920.posterior_probs",0.0932243791477437,"gamma"
"8219","exp_n920.posterior_probs",0.0503868180563707,"hill"
"8220","exp_n920.posterior_probs",0.193207907212861,"log-logistic"
"8221","exp_n920.posterior_probs",0,"log-probit"
"8222","exp_n920.posterior_probs",0.3775088179577,"logistic"
"8223","exp_n920.posterior_probs",0.00157380451830276,"multistage"
"8224","exp_n920.posterior_probs",0.137577251773509,"probit"
"8225","exp_n920.posterior_probs",0.00513006980055417,"qlinear"
"8226","exp_n920.posterior_probs",0.14139095153296,"weibull"
"8227","exp_n921.posterior_probs",0.0588725456061184,"gamma"
"8228","exp_n921.posterior_probs",0.076572517969638,"hill"
"8229","exp_n921.posterior_probs",0.183474059388677,"log-logistic"
"8230","exp_n921.posterior_probs",0.133240560424,"log-probit"
"8231","exp_n921.posterior_probs",0.05219072235613,"logistic"
"8232","exp_n921.posterior_probs",0.0125633108506879,"multistage"
"8233","exp_n921.posterior_probs",0.20738989273497,"probit"
"8234","exp_n921.posterior_probs",0.205114401618679,"qlinear"
"8235","exp_n921.posterior_probs",0.0705819890511,"weibull"
"8236","exp_n922.posterior_probs",0.071779530244694,"gamma"
"8237","exp_n922.posterior_probs",0.0510854150080243,"hill"
"8238","exp_n922.posterior_probs",0.168832684563318,"log-logistic"
"8239","exp_n922.posterior_probs",0.238756605204341,"log-probit"
"8240","exp_n922.posterior_probs",0.229707705001291,"logistic"
"8241","exp_n922.posterior_probs",0.00149483722176649,"multistage"
"8242","exp_n922.posterior_probs",0.122584476655398,"probit"
"8243","exp_n922.posterior_probs",0.0083518246833609,"qlinear"
"8244","exp_n922.posterior_probs",0.107406921417807,"weibull"
"8245","exp_n923.posterior_probs",0.0903750244999472,"gamma"
"8246","exp_n923.posterior_probs",0.0880105395515345,"hill"
"8247","exp_n923.posterior_probs",0.113266603847459,"log-logistic"
"8248","exp_n923.posterior_probs",0.160583173878722,"log-probit"
"8249","exp_n923.posterior_probs",0.0674977536239511,"logistic"
"8250","exp_n923.posterior_probs",0.0121748039449154,"multistage"
"8251","exp_n923.posterior_probs",0.177682446111613,"probit"
"8252","exp_n923.posterior_probs",0.216898080564548,"qlinear"
"8253","exp_n923.posterior_probs",0.073511573977309,"weibull"
"8254","exp_n924.posterior_probs",0.0742644044682934,"gamma"
"8255","exp_n924.posterior_probs",0.0777957715314974,"hill"
"8256","exp_n924.posterior_probs",0.200941216395945,"log-logistic"
"8257","exp_n924.posterior_probs",0.148463375577531,"log-probit"
"8258","exp_n924.posterior_probs",0.0738525920071445,"logistic"
"8259","exp_n924.posterior_probs",0.008299612732888,"multistage"
"8260","exp_n924.posterior_probs",0.220335206405262,"probit"
"8261","exp_n924.posterior_probs",0.123408517142615,"qlinear"
"8262","exp_n924.posterior_probs",0.0726393037388234,"weibull"
"8263","exp_n925.posterior_probs",0.0514360391385574,"gamma"
"8264","exp_n925.posterior_probs",0.0604304865369091,"hill"
"8265","exp_n925.posterior_probs",0.229624948162599,"log-logistic"
"8266","exp_n925.posterior_probs",0.159557808925907,"log-probit"
"8267","exp_n925.posterior_probs",0.134622131820214,"logistic"
"8268","exp_n925.posterior_probs",0.00715224984149096,"multistage"
"8269","exp_n925.posterior_probs",0.23938822848471,"probit"
"8270","exp_n925.posterior_probs",0.0385671118745533,"qlinear"
"8271","exp_n925.posterior_probs",0.0792209952150592,"weibull"
"8272","exp_n926.posterior_probs",0.069580591505907,"gamma"
"8273","exp_n926.posterior_probs",0.0260539842685146,"hill"
"8274","exp_n926.posterior_probs",0.0673274859092186,"log-logistic"
"8275","exp_n926.posterior_probs",0.270000535816599,"log-probit"
"8276","exp_n926.posterior_probs",0.389940512946171,"logistic"
"8277","exp_n926.posterior_probs",0.000414458391857458,"multistage"
"8278","exp_n926.posterior_probs",0.0397776915700362,"probit"
"8279","exp_n926.posterior_probs",0.000983605259955647,"qlinear"
"8280","exp_n926.posterior_probs",0.135921134331741,"weibull"
"8281","exp_n927.posterior_probs",0,"gamma"
"8282","exp_n927.posterior_probs",0.0743836532076013,"hill"
"8283","exp_n927.posterior_probs",0.24214278423435,"log-logistic"
"8284","exp_n927.posterior_probs",0.190780751614168,"log-probit"
"8285","exp_n927.posterior_probs",0.138336315147282,"logistic"
"8286","exp_n927.posterior_probs",0.00295779513441045,"multistage"
"8287","exp_n927.posterior_probs",0.222816939430086,"probit"
"8288","exp_n927.posterior_probs",0.0393970584269131,"qlinear"
"8289","exp_n927.posterior_probs",0.08918470280519,"weibull"
"8290","exp_n928.posterior_probs",0.0716942606896617,"gamma"
"8291","exp_n928.posterior_probs",0.067238286377751,"hill"
"8292","exp_n928.posterior_probs",0.137308256689192,"log-logistic"
"8293","exp_n928.posterior_probs",0.121939390700123,"log-probit"
"8294","exp_n928.posterior_probs",0.0325451146838514,"logistic"
"8295","exp_n928.posterior_probs",0.008432963744806,"multistage"
"8296","exp_n928.posterior_probs",0.141367289486843,"probit"
"8297","exp_n928.posterior_probs",0.35302767410723,"qlinear"
"8298","exp_n928.posterior_probs",0.0664467635205416,"weibull"
"8299","exp_n929.posterior_probs",0.0619622245695287,"gamma"
"8300","exp_n929.posterior_probs",0.0414028292148407,"hill"
"8301","exp_n929.posterior_probs",0.136295910006223,"log-logistic"
"8302","exp_n929.posterior_probs",0.256574479593149,"log-probit"
"8303","exp_n929.posterior_probs",0.270023242292649,"logistic"
"8304","exp_n929.posterior_probs",0.00112314662031039,"multistage"
"8305","exp_n929.posterior_probs",0.0890651008268149,"probit"
"8306","exp_n929.posterior_probs",0.00282416013055079,"qlinear"
"8307","exp_n929.posterior_probs",0.140728906745933,"weibull"
"8308","exp_n93.posterior_probs",0.064353861926006,"gamma"
"8309","exp_n93.posterior_probs",0.0815795896061776,"hill"
"8310","exp_n93.posterior_probs",0.174776161375905,"log-logistic"
"8311","exp_n93.posterior_probs",0.155765654994178,"log-probit"
"8312","exp_n93.posterior_probs",0.0745873236060432,"logistic"
"8313","exp_n93.posterior_probs",0.0146131704689986,"multistage"
"8314","exp_n93.posterior_probs",0.208446467466964,"probit"
"8315","exp_n93.posterior_probs",0.153605026028526,"qlinear"
"8316","exp_n93.posterior_probs",0.0722727445272009,"weibull"
"8317","exp_n930.posterior_probs",0.0678694229978246,"gamma"
"8318","exp_n930.posterior_probs",0.0253348878025156,"hill"
"8319","exp_n930.posterior_probs",0.118311800409507,"log-logistic"
"8320","exp_n930.posterior_probs",0.248012603697871,"log-probit"
"8321","exp_n930.posterior_probs",0.331556506212726,"logistic"
"8322","exp_n930.posterior_probs",0.000527498453036487,"multistage"
"8323","exp_n930.posterior_probs",0.0771999330633803,"probit"
"8324","exp_n930.posterior_probs",0.00104076768822331,"qlinear"
"8325","exp_n930.posterior_probs",0.130146579674915,"weibull"
"8326","exp_n931.posterior_probs",0.0364328191602866,"gamma"
"8327","exp_n931.posterior_probs",0.0598291843175224,"hill"
"8328","exp_n931.posterior_probs",0.180397994431884,"log-logistic"
"8329","exp_n931.posterior_probs",0.234547636193184,"log-probit"
"8330","exp_n931.posterior_probs",0.236723066065448,"logistic"
"8331","exp_n931.posterior_probs",0.00131371539688122,"multistage"
"8332","exp_n931.posterior_probs",0.14160197869498,"probit"
"8333","exp_n931.posterior_probs",0.0127451459118944,"qlinear"
"8334","exp_n931.posterior_probs",0.0964084598279195,"weibull"
"8335","exp_n932.posterior_probs",0.0552916570251528,"gamma"
"8336","exp_n932.posterior_probs",0.0625349006049629,"hill"
"8337","exp_n932.posterior_probs",0.219442959519127,"log-logistic"
"8338","exp_n932.posterior_probs",0.194604686627909,"log-probit"
"8339","exp_n932.posterior_probs",0.16675387244247,"logistic"
"8340","exp_n932.posterior_probs",0.00484773191515205,"multistage"
"8341","exp_n932.posterior_probs",0.171069909869432,"probit"
"8342","exp_n932.posterior_probs",0.0296209114525363,"qlinear"
"8343","exp_n932.posterior_probs",0.0958333705432586,"weibull"
"8344","exp_n933.posterior_probs",0.0440317976906044,"gamma"
"8345","exp_n933.posterior_probs",0.0789963177657873,"hill"
"8346","exp_n933.posterior_probs",0.229019372335437,"log-logistic"
"8347","exp_n933.posterior_probs",0.156867618316065,"log-probit"
"8348","exp_n933.posterior_probs",0.0841911825021758,"logistic"
"8349","exp_n933.posterior_probs",0.00578644518781891,"multistage"
"8350","exp_n933.posterior_probs",0.215559391572519,"probit"
"8351","exp_n933.posterior_probs",0.109993244637322,"qlinear"
"8352","exp_n933.posterior_probs",0.0755546299922706,"weibull"
"8353","exp_n934.posterior_probs",0.102580662627321,"gamma"
"8354","exp_n934.posterior_probs",0.0552941728468037,"hill"
"8355","exp_n934.posterior_probs",0.20857989173156,"log-logistic"
"8356","exp_n934.posterior_probs",0.322467121422507,"log-probit"
"8357","exp_n934.posterior_probs",0,"logistic"
"8358","exp_n934.posterior_probs",0.00124091679369182,"multistage"
"8359","exp_n934.posterior_probs",0.147268211629909,"probit"
"8360","exp_n934.posterior_probs",0.00480587064344863,"qlinear"
"8361","exp_n934.posterior_probs",0.157763152304759,"weibull"
"8362","exp_n935.posterior_probs",0.0647271198308143,"gamma"
"8363","exp_n935.posterior_probs",0.0178818904036086,"hill"
"8364","exp_n935.posterior_probs",0.0653070219886572,"log-logistic"
"8365","exp_n935.posterior_probs",0.256372914176722,"log-probit"
"8366","exp_n935.posterior_probs",0.424874247416837,"logistic"
"8367","exp_n935.posterior_probs",0.000414254685769531,"multistage"
"8368","exp_n935.posterior_probs",0.0385444219565589,"probit"
"8369","exp_n935.posterior_probs",0.000401636983482157,"qlinear"
"8370","exp_n935.posterior_probs",0.131476492557551,"weibull"
"8371","exp_n936.posterior_probs",0.0593641274777818,"gamma"
"8372","exp_n936.posterior_probs",0.0748680135705874,"hill"
"8373","exp_n936.posterior_probs",0.209571533115478,"log-logistic"
"8374","exp_n936.posterior_probs",0.148408824320576,"log-probit"
"8375","exp_n936.posterior_probs",0.0787653521356905,"logistic"
"8376","exp_n936.posterior_probs",0.00928568930374621,"multistage"
"8377","exp_n936.posterior_probs",0.238567960409811,"probit"
"8378","exp_n936.posterior_probs",0.106436697790992,"qlinear"
"8379","exp_n936.posterior_probs",0.0747318018753371,"weibull"
"8380","exp_n937.posterior_probs",0.0420015554963013,"gamma"
"8381","exp_n937.posterior_probs",0.0730704565694064,"hill"
"8382","exp_n937.posterior_probs",0.232395160671949,"log-logistic"
"8383","exp_n937.posterior_probs",0.151552333186273,"log-probit"
"8384","exp_n937.posterior_probs",0.0853491033387537,"logistic"
"8385","exp_n937.posterior_probs",0.0063518993367344,"multistage"
"8386","exp_n937.posterior_probs",0.256018812772799,"probit"
"8387","exp_n937.posterior_probs",0.0749288330008451,"qlinear"
"8388","exp_n937.posterior_probs",0.0783318456269378,"weibull"
"8389","exp_n938.posterior_probs",0.0245854962675191,"gamma"
"8390","exp_n938.posterior_probs",0.0775604513564677,"hill"
"8391","exp_n938.posterior_probs",0.151779720556398,"log-logistic"
"8392","exp_n938.posterior_probs",0.126949722052889,"log-probit"
"8393","exp_n938.posterior_probs",0.0360121473674911,"logistic"
"8394","exp_n938.posterior_probs",0.0057844137754794,"multistage"
"8395","exp_n938.posterior_probs",0.165066875322013,"probit"
"8396","exp_n938.posterior_probs",0.340176475856446,"qlinear"
"8397","exp_n938.posterior_probs",0.0720846974452968,"weibull"
"8398","exp_n939.posterior_probs",0.0568550860175027,"gamma"
"8399","exp_n939.posterior_probs",0.0731489047394934,"hill"
"8400","exp_n939.posterior_probs",0.223695081329652,"log-logistic"
"8401","exp_n939.posterior_probs",0.1615114065961,"log-probit"
"8402","exp_n939.posterior_probs",0.0960597400516428,"logistic"
"8403","exp_n939.posterior_probs",0.0066034352602194,"multistage"
"8404","exp_n939.posterior_probs",0.225952399081607,"probit"
"8405","exp_n939.posterior_probs",0.0788192073139474,"qlinear"
"8406","exp_n939.posterior_probs",0.0773547396098356,"weibull"
"8407","exp_n94.posterior_probs",0.0708088449260174,"gamma"
"8408","exp_n94.posterior_probs",0.0762423791634305,"hill"
"8409","exp_n94.posterior_probs",0.201633568680597,"log-logistic"
"8410","exp_n94.posterior_probs",0.167178537156452,"log-probit"
"8411","exp_n94.posterior_probs",0.100193360303509,"logistic"
"8412","exp_n94.posterior_probs",0.00704340996243376,"multistage"
"8413","exp_n94.posterior_probs",0.224128182813235,"probit"
"8414","exp_n94.posterior_probs",0.0779010690601004,"qlinear"
"8415","exp_n94.posterior_probs",0.0748706479342255,"weibull"
"8416","exp_n940.posterior_probs",0,"gamma"
"8417","exp_n940.posterior_probs",0.0781886178010704,"hill"
"8418","exp_n940.posterior_probs",0.258797863437469,"log-logistic"
"8419","exp_n940.posterior_probs",0.16490720552429,"log-probit"
"8420","exp_n940.posterior_probs",0.0963419055525956,"logistic"
"8421","exp_n940.posterior_probs",0.00424681982037886,"multistage"
"8422","exp_n940.posterior_probs",0.231036628405264,"probit"
"8423","exp_n940.posterior_probs",0.0827511332614406,"qlinear"
"8424","exp_n940.posterior_probs",0.0837298261974918,"weibull"
"8425","exp_n941.posterior_probs",0.090609241229637,"gamma"
"8426","exp_n941.posterior_probs",0.094745723124776,"hill"
"8427","exp_n941.posterior_probs",0.0748876590901925,"log-logistic"
"8428","exp_n941.posterior_probs",0.17179090856315,"log-probit"
"8429","exp_n941.posterior_probs",0.0746113109398743,"logistic"
"8430","exp_n941.posterior_probs",0.0187392808547654,"multistage"
"8431","exp_n941.posterior_probs",0.16317268457492,"probit"
"8432","exp_n941.posterior_probs",0.233350769627648,"qlinear"
"8433","exp_n941.posterior_probs",0.0780924219950373,"weibull"
"8434","exp_n942.posterior_probs",0.0691842847099153,"gamma"
"8435","exp_n942.posterior_probs",0.0757352535239174,"hill"
"8436","exp_n942.posterior_probs",0.215278329102601,"log-logistic"
"8437","exp_n942.posterior_probs",0.171116744594023,"log-probit"
"8438","exp_n942.posterior_probs",0.114154009267579,"logistic"
"8439","exp_n942.posterior_probs",0.00644399778771826,"multistage"
"8440","exp_n942.posterior_probs",0.210730571951009,"probit"
"8441","exp_n942.posterior_probs",0.0603637496159393,"qlinear"
"8442","exp_n942.posterior_probs",0.0769930594472989,"weibull"
"8443","exp_n943.posterior_probs",0.0227589144695376,"gamma"
"8444","exp_n943.posterior_probs",0.000175597340396678,"hill"
"8445","exp_n943.posterior_probs",1.60844709612035e-05,"log-logistic"
"8446","exp_n943.posterior_probs",0.141165041015804,"log-probit"
"8447","exp_n943.posterior_probs",0.614695074205601,"logistic"
"8448","exp_n943.posterior_probs",6.74703143026056e-09,"multistage"
"8449","exp_n943.posterior_probs",3.28573641500243e-06,"probit"
"8450","exp_n943.posterior_probs",2.80195711918979e-10,"qlinear"
"8451","exp_n943.posterior_probs",0.221185995734058,"weibull"
"8452","exp_n944.posterior_probs",0.0536312971752029,"gamma"
"8453","exp_n944.posterior_probs",0.00985087503832701,"hill"
"8454","exp_n944.posterior_probs",0.0652098691748486,"log-logistic"
"8455","exp_n944.posterior_probs",0.238703938708965,"log-probit"
"8456","exp_n944.posterior_probs",0.418843454575365,"logistic"
"8457","exp_n944.posterior_probs",8.22634030973949e-05,"multistage"
"8458","exp_n944.posterior_probs",0.0327485842993222,"probit"
"8459","exp_n944.posterior_probs",4.12238305655545e-05,"qlinear"
"8460","exp_n944.posterior_probs",0.180888493794306,"weibull"
"8461","exp_n945.posterior_probs",0.0804040854208486,"gamma"
"8462","exp_n945.posterior_probs",0.0895349785981379,"hill"
"8463","exp_n945.posterior_probs",0.108384483361998,"log-logistic"
"8464","exp_n945.posterior_probs",0.16901125251687,"log-probit"
"8465","exp_n945.posterior_probs",0.0857249811715386,"logistic"
"8466","exp_n945.posterior_probs",0.0149489262282853,"multistage"
"8467","exp_n945.posterior_probs",0.2216960100933,"probit"
"8468","exp_n945.posterior_probs",0.151142267761519,"qlinear"
"8469","exp_n945.posterior_probs",0.0791530148475017,"weibull"
"8470","exp_n946.posterior_probs",0,"gamma"
"8471","exp_n946.posterior_probs",0.0544863805729686,"hill"
"8472","exp_n946.posterior_probs",0.226889212589906,"log-logistic"
"8473","exp_n946.posterior_probs",0.222521423546306,"log-probit"
"8474","exp_n946.posterior_probs",0.190480510545381,"logistic"
"8475","exp_n946.posterior_probs",0.00219889931376202,"multistage"
"8476","exp_n946.posterior_probs",0.171347957644129,"probit"
"8477","exp_n946.posterior_probs",0.0171099247346594,"qlinear"
"8478","exp_n946.posterior_probs",0.114965691052888,"weibull"
"8479","exp_n947.posterior_probs",0.0614650830945285,"gamma"
"8480","exp_n947.posterior_probs",0.0568664852742158,"hill"
"8481","exp_n947.posterior_probs",0.225419900758635,"log-logistic"
"8482","exp_n947.posterior_probs",0.191129833748341,"log-probit"
"8483","exp_n947.posterior_probs",0.155635651586719,"logistic"
"8484","exp_n947.posterior_probs",0.00289285256610237,"multistage"
"8485","exp_n947.posterior_probs",0.192311280843426,"probit"
"8486","exp_n947.posterior_probs",0.020071697177657,"qlinear"
"8487","exp_n947.posterior_probs",0.0942072149503754,"weibull"
"8488","exp_n948.posterior_probs",0.0926005223334194,"gamma"
"8489","exp_n948.posterior_probs",0.0608492015241914,"hill"
"8490","exp_n948.posterior_probs",0.21114722283441,"log-logistic"
"8491","exp_n948.posterior_probs",0.0496287713196161,"log-probit"
"8492","exp_n948.posterior_probs",0.190007532710189,"logistic"
"8493","exp_n948.posterior_probs",0.00427898792683015,"multistage"
"8494","exp_n948.posterior_probs",0.285043676435314,"probit"
"8495","exp_n948.posterior_probs",0.0175453915688551,"qlinear"
"8496","exp_n948.posterior_probs",0.0888986933471756,"weibull"
"8497","exp_n949.posterior_probs",0.0581114190217116,"gamma"
"8498","exp_n949.posterior_probs",0.061797406279193,"hill"
"8499","exp_n949.posterior_probs",0.21103511722736,"log-logistic"
"8500","exp_n949.posterior_probs",0.189341877298743,"log-probit"
"8501","exp_n949.posterior_probs",0.184628456255782,"logistic"
"8502","exp_n949.posterior_probs",0.0045831164340843,"multistage"
"8503","exp_n949.posterior_probs",0.176722670214811,"probit"
"8504","exp_n949.posterior_probs",0.0274115054261925,"qlinear"
"8505","exp_n949.posterior_probs",0.0863684318421228,"weibull"
"8506","exp_n95.posterior_probs",0.0661763422871058,"gamma"
"8507","exp_n95.posterior_probs",0.0710788936723845,"hill"
"8508","exp_n95.posterior_probs",0.277779803524382,"log-logistic"
"8509","exp_n95.posterior_probs",0.202469152019329,"log-probit"
"8510","exp_n95.posterior_probs",0,"logistic"
"8511","exp_n95.posterior_probs",0.00545750352101678,"multistage"
"8512","exp_n95.posterior_probs",0.233613131012258,"probit"
"8513","exp_n95.posterior_probs",0.0307848928273416,"qlinear"
"8514","exp_n95.posterior_probs",0.112640281136183,"weibull"
"8515","exp_n950.posterior_probs",0.0498939899647188,"gamma"
"8516","exp_n950.posterior_probs",0.0789782393203101,"hill"
"8517","exp_n950.posterior_probs",0.202774571306045,"log-logistic"
"8518","exp_n950.posterior_probs",0.141738935273596,"log-probit"
"8519","exp_n950.posterior_probs",0.062814585422515,"logistic"
"8520","exp_n950.posterior_probs",0.00925774699345296,"multistage"
"8521","exp_n950.posterior_probs",0.222408492474735,"probit"
"8522","exp_n950.posterior_probs",0.159588490234541,"qlinear"
"8523","exp_n950.posterior_probs",0.0725449490100848,"weibull"
"8524","exp_n951.posterior_probs",0.0798678536572217,"gamma"
"8525","exp_n951.posterior_probs",0.0513352738195418,"hill"
"8526","exp_n951.posterior_probs",0.15660579678794,"log-logistic"
"8527","exp_n951.posterior_probs",0.25284320434641,"log-probit"
"8528","exp_n951.posterior_probs",0.22536442917048,"logistic"
"8529","exp_n951.posterior_probs",0.00127969025802475,"multistage"
"8530","exp_n951.posterior_probs",0.10934151836192,"probit"
"8531","exp_n951.posterior_probs",0.00655403387781436,"qlinear"
"8532","exp_n951.posterior_probs",0.116808199720648,"weibull"
"8533","exp_n952.posterior_probs",0.0486034041506591,"gamma"
"8534","exp_n952.posterior_probs",0.042141248636806,"hill"
"8535","exp_n952.posterior_probs",0.229651105919828,"log-logistic"
"8536","exp_n952.posterior_probs",0.194912077673211,"log-probit"
"8537","exp_n952.posterior_probs",0.171273389177367,"logistic"
"8538","exp_n952.posterior_probs",0.00276122603030162,"multistage"
"8539","exp_n952.posterior_probs",0.196340006833912,"probit"
"8540","exp_n952.posterior_probs",0.00714950860227148,"qlinear"
"8541","exp_n952.posterior_probs",0.107168032975645,"weibull"
"8542","exp_n953.posterior_probs",0.075667365795338,"gamma"
"8543","exp_n953.posterior_probs",0.0689111944729256,"hill"
"8544","exp_n953.posterior_probs",0.199159300946852,"log-logistic"
"8545","exp_n953.posterior_probs",0.190307205188909,"log-probit"
"8546","exp_n953.posterior_probs",0.127320512370501,"logistic"
"8547","exp_n953.posterior_probs",0.00577132062973334,"multistage"
"8548","exp_n953.posterior_probs",0.212909632297266,"probit"
"8549","exp_n953.posterior_probs",0.0420972026479805,"qlinear"
"8550","exp_n953.posterior_probs",0.0778562656504941,"weibull"
"8551","exp_n954.posterior_probs",0.0682061749731542,"gamma"
"8552","exp_n954.posterior_probs",0.0232054786083341,"hill"
"8553","exp_n954.posterior_probs",0.0857180298474009,"log-logistic"
"8554","exp_n954.posterior_probs",0.25925025188443,"log-probit"
"8555","exp_n954.posterior_probs",0.378089799703587,"logistic"
"8556","exp_n954.posterior_probs",0.000406700165672911,"multistage"
"8557","exp_n954.posterior_probs",0.0523498703685367,"probit"
"8558","exp_n954.posterior_probs",0.000639580660707183,"qlinear"
"8559","exp_n954.posterior_probs",0.132134113788177,"weibull"
"8560","exp_n955.posterior_probs",0.0690221242972764,"gamma"
"8561","exp_n955.posterior_probs",0.0566038398772416,"hill"
"8562","exp_n955.posterior_probs",0.27945201200315,"log-logistic"
"8563","exp_n955.posterior_probs",0,"log-probit"
"8564","exp_n955.posterior_probs",0.204845699471422,"logistic"
"8565","exp_n955.posterior_probs",0.00345416594913866,"multistage"
"8566","exp_n955.posterior_probs",0.257142665260559,"probit"
"8567","exp_n955.posterior_probs",0.0123281245091328,"qlinear"
"8568","exp_n955.posterior_probs",0.117151368632079,"weibull"
"8569","exp_n956.posterior_probs",0.0546627348977909,"gamma"
"8570","exp_n956.posterior_probs",0.00681245036316395,"hill"
"8571","exp_n956.posterior_probs",0.0731692563709708,"log-logistic"
"8572","exp_n956.posterior_probs",0.221757185971459,"log-probit"
"8573","exp_n956.posterior_probs",0.460455503532389,"logistic"
"8574","exp_n956.posterior_probs",6.88348449264354e-05,"multistage"
"8575","exp_n956.posterior_probs",0.0388866506234268,"probit"
"8576","exp_n956.posterior_probs",1.5903735880692e-05,"qlinear"
"8577","exp_n956.posterior_probs",0.144171479659992,"weibull"
"8578","exp_n957.posterior_probs",0.0600180259475357,"gamma"
"8579","exp_n957.posterior_probs",0.082702808993412,"hill"
"8580","exp_n957.posterior_probs",0.159730150943508,"log-logistic"
"8581","exp_n957.posterior_probs",0.14654324080267,"log-probit"
"8582","exp_n957.posterior_probs",0.0622408180117254,"logistic"
"8583","exp_n957.posterior_probs",0.0118664128734692,"multistage"
"8584","exp_n957.posterior_probs",0.213553839840707,"probit"
"8585","exp_n957.posterior_probs",0.189368428894963,"qlinear"
"8586","exp_n957.posterior_probs",0.0739762736920088,"weibull"
"8587","exp_n958.posterior_probs",0.0670918738950861,"gamma"
"8588","exp_n958.posterior_probs",0.0696415542839148,"hill"
"8589","exp_n958.posterior_probs",0.22553523253695,"log-logistic"
"8590","exp_n958.posterior_probs",0.142562093362163,"log-probit"
"8591","exp_n958.posterior_probs",0.0703510485938246,"logistic"
"8592","exp_n958.posterior_probs",0.00828504325976826,"multistage"
"8593","exp_n958.posterior_probs",0.228639206281399,"probit"
"8594","exp_n958.posterior_probs",0.114025985065504,"qlinear"
"8595","exp_n958.posterior_probs",0.0738679627213911,"weibull"
"8596","exp_n959.posterior_probs",0.0725138430170559,"gamma"
"8597","exp_n959.posterior_probs",0.0718322939033779,"hill"
"8598","exp_n959.posterior_probs",0.212354354620371,"log-logistic"
"8599","exp_n959.posterior_probs",0.190922682253608,"log-probit"
"8600","exp_n959.posterior_probs",0.142187084355423,"logistic"
"8601","exp_n959.posterior_probs",0.00443568233303083,"multistage"
"8602","exp_n959.posterior_probs",0.178851738522614,"probit"
"8603","exp_n959.posterior_probs",0.0469116652396105,"qlinear"
"8604","exp_n959.posterior_probs",0.0799906557549095,"weibull"
"8605","exp_n96.posterior_probs",0.0712555814362778,"gamma"
"8606","exp_n96.posterior_probs",0.0602294080857187,"hill"
"8607","exp_n96.posterior_probs",0.191012538888035,"log-logistic"
"8608","exp_n96.posterior_probs",0.229784183007965,"log-probit"
"8609","exp_n96.posterior_probs",0.161793387260953,"logistic"
"8610","exp_n96.posterior_probs",0.00559695460395069,"multistage"
"8611","exp_n96.posterior_probs",0.171388651024483,"probit"
"8612","exp_n96.posterior_probs",0.0318241156091139,"qlinear"
"8613","exp_n96.posterior_probs",0.0771151800835032,"weibull"
"8614","exp_n960.posterior_probs",0.083461731094245,"gamma"
"8615","exp_n960.posterior_probs",0.0374249487042077,"hill"
"8616","exp_n960.posterior_probs",0.196197203283997,"log-logistic"
"8617","exp_n960.posterior_probs",0.0796608166297898,"log-probit"
"8618","exp_n960.posterior_probs",0.320270545548696,"logistic"
"8619","exp_n960.posterior_probs",0.000985981487355824,"multistage"
"8620","exp_n960.posterior_probs",0.148422422362056,"probit"
"8621","exp_n960.posterior_probs",0.00307762995998823,"qlinear"
"8622","exp_n960.posterior_probs",0.130498720929664,"weibull"
