"","set","Dose","N","Effect"
"15256","exp_n572",0.661963354670211,30,0
"15257","exp_n572",0.72259492912585,30,1
"15258","exp_n572",0.72277134894696,30,26
"15259","exp_n572",0.739809301376124,30,6
"15260","exp_n572",0.740809872630491,30,0
"15261","exp_n572",0.744089165525806,30,28
"15262","exp_n572",0.748534789286706,30,6
"15263","exp_n572",0.764342785595931,3,3
"15264","exp_n572",0.787540899403863,30,13
"15265","exp_n572",0.793662792022619,30,19
"15266","exp_n572",0.824676697898615,30,18
"15267","exp_n572",0.825304149839443,30,10
"15268","exp_n572",0.828501518612673,30,8
"15269","exp_n572",0.837386908569513,30,7
"15270","exp_n572",0.889537044004778,5,0
"15271","exp_n572",0.892880642583593,30,25
"15272","exp_n572",0.911020030181313,30,3
"15273","exp_n572",0.93454240265285,36,5
"15274","exp_n572",0.9423366086168,17,1
"15275","exp_n572",0.945643465791304,30,27
"15276","exp_n572",0.951206713751415,30,13
"15277","exp_n572",0.977528704213415,30,16
"15278","exp_n572",0.977924042414686,30,2
"15279","exp_n572",0.986238037090291,30,1
"15280","exp_n572",0.990705250971145,30,30
"15281","exp_n572",1.0013547179982,30,16
"15282","exp_n572",1.01226927665603,30,20
"15283","exp_n572",1.04218095050321,30,29
"15284","exp_n573",0,262,16
"15285","exp_n573",0.619154503197302,30,2
"15286","exp_n573",0.648561165043275,30,1
"15287","exp_n573",0.675180299030632,30,20
"15288","exp_n573",0.693560117013783,30,5
"15289","exp_n573",0.706578796523245,30,30
"15290","exp_n573",0.71889785260689,30,19
"15291","exp_n573",0.721247890199873,30,2
"15292","exp_n573",0.723097513511456,30,2
"15293","exp_n573",0.72735182064285,3,3
"15294","exp_n573",0.73584423767836,30,9
"15295","exp_n573",0.765616930601712,30,16
"15296","exp_n573",0.782129279248456,30,13
"15297","exp_n573",0.788148765809891,30,24
"15298","exp_n573",0.790338910956351,30,7
"15299","exp_n573",0.801959329127361,30,15
"15300","exp_n573",0.842485046151747,30,30
"15301","exp_n573",0.87241088646965,30,3
"15302","exp_n573",0.87273673738401,5,0
"15303","exp_n573",0.877319997022464,17,1
"15304","exp_n573",0.910310317148335,30,13
"15305","exp_n573",0.913270329894025,30,11
"15306","exp_n573",0.9188330444706,30,1
"15307","exp_n573",0.921182177175094,30,16
"15308","exp_n573",0.924572464493833,36,3
"15309","exp_n573",0.948383784960058,30,2
"15310","exp_n573",0.955306226147177,30,29
"15311","exp_n573",0.958120940361805,30,30
"15312","exp_n573",0.966777330236766,30,20
"15313","exp_n574",0,262,12
"15314","exp_n574",0.63179310510525,30,3
"15315","exp_n574",0.639664906245865,30,5
"15316","exp_n574",0.695726505596149,30,4
"15317","exp_n574",0.702327480550116,30,17
"15318","exp_n574",0.709732120151754,30,2
"15319","exp_n574",0.72431528589146,30,30
"15320","exp_n574",0.736134967272008,3,3
"15321","exp_n574",0.753598538699052,30,30
"15322","exp_n574",0.755469479900886,30,6
"15323","exp_n574",0.770243675591567,30,17
"15324","exp_n574",0.781805678387023,30,22
"15325","exp_n574",0.783427591571562,30,10
"15326","exp_n574",0.787937306373977,30,10
"15327","exp_n574",0.808890678477547,30,17
"15328","exp_n574",0.826958972944273,30,7
"15329","exp_n574",0.831286015960263,30,14
"15330","exp_n574",0.877787153893449,5,0
"15331","exp_n574",0.897664241104741,36,1
"15332","exp_n574",0.9018194871237,30,4
"15333","exp_n574",0.933914044748436,30,0
"15334","exp_n574",0.945904955658675,30,12
"15335","exp_n574",0.950955269002863,30,1
"15336","exp_n574",0.959262947116114,30,27
"15337","exp_n574",0.960191116343714,17,3
"15338","exp_n574",0.963095596876938,30,30
"15339","exp_n574",0.964339067185806,30,12
"15340","exp_n574",0.977913194883292,30,20
"15341","exp_n574",0.992237817927893,30,15
"15342","exp_n575",0,262,16
"15343","exp_n575",0.612226403985313,30,3
"15344","exp_n575",0.622987311414139,30,3
"15345","exp_n575",0.684870565326485,30,5
"15346","exp_n575",0.686575430495664,30,22
"15347","exp_n575",0.702245095045187,30,30
"15348","exp_n575",0.716553554708106,30,3
"15349","exp_n575",0.7253685051861,30,0
"15350","exp_n575",0.733073322267552,30,11
"15351","exp_n575",0.739714748233394,3,3
"15352","exp_n575",0.744049902842586,30,5
"15353","exp_n575",0.749599365110377,30,10
"15354","exp_n575",0.752805588843125,30,12
"15355","exp_n575",0.761187263115317,30,17
"15356","exp_n575",0.768496587093331,30,23
"15357","exp_n575",0.778305611594877,30,20
"15358","exp_n575",0.814575603140754,30,30
"15359","exp_n575",0.826985601341417,5,0
"15360","exp_n575",0.884839526600448,30,2
"15361","exp_n575",0.886802913500507,30,2
"15362","exp_n575",0.902962756777079,30,2
"15363","exp_n575",0.917722074225914,17,5
"15364","exp_n575",0.929801304940015,36,1
"15365","exp_n575",0.952326152228138,30,29
"15366","exp_n575",0.954214739480876,30,13
"15367","exp_n575",0.956262421492912,30,13
"15368","exp_n575",0.961505098918951,30,15
"15369","exp_n575",0.962401458110587,30,22
"15370","exp_n575",0.982546699752894,30,30
"15371","exp_n576",0,262,8
"15372","exp_n576",0.589213472647503,30,1
"15373","exp_n576",0.623336210843682,30,1
"15374","exp_n576",0.713738687914276,30,4
"15375","exp_n576",0.714707690601139,30,25
"15376","exp_n576",0.730567385499891,30,0
"15377","exp_n576",0.748900382654298,30,26
"15378","exp_n576",0.749320903336715,30,13
"15379","exp_n576",0.766059126443043,30,20
"15380","exp_n576",0.771066034461272,3,3
"15381","exp_n576",0.773069702513094,30,12
"15382","exp_n576",0.777444256082251,30,6
"15383","exp_n576",0.779474527073915,30,11
"15384","exp_n576",0.788730997455503,30,22
"15385","exp_n576",0.793961286084478,30,5
"15386","exp_n576",0.809887082344787,30,21
"15387","exp_n576",0.818110621282989,30,30
"15388","exp_n576",0.869347242232052,5,0
"15389","exp_n576",0.889596915477999,30,1
"15390","exp_n576",0.9200511994382,30,15
"15391","exp_n576",0.921187689365346,17,0
"15392","exp_n576",0.922015949559987,30,2
"15393","exp_n576",0.938011229005655,36,0
"15394","exp_n576",0.954853592915046,30,0
"15395","exp_n576",0.958689389296777,30,16
"15396","exp_n576",0.964430844926201,30,16
"15397","exp_n576",0.98219240253295,30,28
"15398","exp_n576",0.986981798283624,30,25
"15399","exp_n576",0.99538626673551,30,15
"15400","exp_n577",0,262,11
"15401","exp_n577",0.6250376277853,30,4
"15402","exp_n577",0.682177497559687,30,7
"15403","exp_n577",0.693784877717322,30,0
"15404","exp_n577",0.69909175410704,30,22
"15405","exp_n577",0.703794248959868,30,2
"15406","exp_n577",0.722432360934009,30,13
"15407","exp_n577",0.72254438606332,30,11
"15408","exp_n577",0.728128575466323,30,1
"15409","exp_n577",0.735985352768526,30,29
"15410","exp_n577",0.742229726454175,30,22
"15411","exp_n577",0.77924713346699,30,4
"15412","exp_n577",0.779763733521173,3,3
"15413","exp_n577",0.795295172102021,30,23
"15414","exp_n577",0.841066029261066,30,14
"15415","exp_n577",0.859004106875625,30,23
"15416","exp_n577",0.861178320372503,5,0
"15417","exp_n577",0.903832762133522,30,2
"15418","exp_n577",0.907310885247511,30,3
"15419","exp_n577",0.909578694200127,30,2
"15420","exp_n577",0.922149463334025,17,5
"15421","exp_n577",0.928268258113669,30,30
"15422","exp_n577",0.931602834016921,30,19
"15423","exp_n577",0.940357613434878,30,16
"15424","exp_n577",0.947679488309647,36,2
"15425","exp_n577",0.960901605386483,30,15
"15426","exp_n577",0.963840650259524,30,25
"15427","exp_n577",0.972887608300219,30,20
"15428","exp_n577",1.00432158555536,30,29
"15429","exp_n578",0,262,12
"15430","exp_n578",0.611508668302183,30,4
"15431","exp_n578",0.672852862339493,30,5
"15432","exp_n578",0.674997916969482,30,0
"15433","exp_n578",0.678820017742536,30,1
"15434","exp_n578",0.704953956614624,30,25
"15435","exp_n578",0.746559366721581,30,3
"15436","exp_n578",0.770658198859527,30,8
"15437","exp_n578",0.777602273410447,30,28
"15438","exp_n578",0.785033497268921,3,3
"15439","exp_n578",0.789914066394874,30,9
"15440","exp_n578",0.7965630982049,30,2
"15441","exp_n578",0.81285947699085,30,25
"15442","exp_n578",0.81484985769428,30,14
"15443","exp_n578",0.837562738601639,5,0
"15444","exp_n578",0.848593197605637,30,19
"15445","exp_n578",0.858934086724765,30,25
"15446","exp_n578",0.883915656725133,30,30
"15447","exp_n578",0.902381444638892,30,2
"15448","exp_n578",0.905531645374109,17,3
"15449","exp_n578",0.923677726973163,30,3
"15450","exp_n578",0.942243929937629,36,2
"15451","exp_n578",0.951596064028058,30,3
"15452","exp_n578",0.952704721456704,30,15
"15453","exp_n578",0.963222552895647,30,13
"15454","exp_n578",0.996304147172273,30,12
"15455","exp_n578",1.02016320228469,30,29
"15456","exp_n578",1.02493135546472,30,20
"15457","exp_n578",1.07119836469086,30,28
"15458","exp_n579",0,262,12
"15459","exp_n579",0.59990775771476,30,4
"15460","exp_n579",0.684207177784681,30,6
"15461","exp_n579",0.684305833867296,30,20
"15462","exp_n579",0.712030424580177,30,1
"15463","exp_n579",0.713254482005317,30,5
"15464","exp_n579",0.716569833016616,30,11
"15465","exp_n579",0.718948924161283,30,29
"15466","exp_n579",0.730658039652458,30,3
"15467","exp_n579",0.731071103347067,3,3
"15468","exp_n579",0.731941575048079,30,8
"15469","exp_n579",0.746397700139499,30,4
"15470","exp_n579",0.766573791667659,30,25
"15471","exp_n579",0.784738184793866,30,12
"15472","exp_n579",0.795794525385043,30,17
"15473","exp_n579",0.798746904812426,30,22
"15474","exp_n579",0.822320660787649,5,0
"15475","exp_n579",0.879766251909169,36,3
"15476","exp_n579",0.879895292081051,30,4
"15477","exp_n579",0.885777917751914,17,4
"15478","exp_n579",0.893252970728467,30,1
"15479","exp_n579",0.921750973119496,30,2
"15480","exp_n579",0.924356218114424,30,30
"15481","exp_n579",0.932433808358639,30,16
"15482","exp_n579",0.937011918713639,30,14
"15483","exp_n579",0.962039110802231,30,19
"15484","exp_n579",0.972829531484857,30,28
"15485","exp_n579",0.982414020170643,30,21
"15486","exp_n579",1.00861404141917,30,30
"15487","exp_n58",0,262,6
"15488","exp_n58",0.646431629193266,30,4
"15489","exp_n58",0.691897566111265,30,6
"15490","exp_n58",0.704179196815315,30,1
"15491","exp_n58",0.704568008685859,30,24
"15492","exp_n58",0.707987310068078,30,29
"15493","exp_n58",0.745423954214544,30,10
"15494","exp_n58",0.754796204361118,30,3
"15495","exp_n58",0.755956458619888,30,2
"15496","exp_n58",0.756838209967544,3,3
"15497","exp_n58",0.766163256511677,30,26
"15498","exp_n58",0.770091677148573,30,11
"15499","exp_n58",0.772326816593458,30,8
"15500","exp_n58",0.778829208145691,30,19
"15501","exp_n58",0.829022474632259,30,16
"15502","exp_n58",0.843898719315954,30,19
"15503","exp_n58",0.86216340938948,5,0
"15504","exp_n58",0.899358669826289,30,3
"15505","exp_n58",0.914721968333984,30,0
"15506","exp_n58",0.919860995088553,30,30
"15507","exp_n58",0.923814474754616,30,11
"15508","exp_n58",0.925469683134801,30,1
"15509","exp_n58",0.933487415020362,17,3
"15510","exp_n58",0.937290934564609,30,17
"15511","exp_n58",0.942399918718347,36,2
"15512","exp_n58",0.967021242740978,30,25
"15513","exp_n58",0.969872333126342,30,12
"15514","exp_n58",0.97276928665112,30,18
"15515","exp_n58",0.991110265896668,30,28
"15516","exp_n580",0,262,13
"15517","exp_n580",0.559448657774627,30,1
"15518","exp_n580",0.642303437910905,30,6
"15519","exp_n580",0.692103296860841,30,7
"15520","exp_n580",0.715008037049017,30,20
"15521","exp_n580",0.742305674264344,30,1
"15522","exp_n580",0.743954981140118,30,28
"15523","exp_n580",0.753804906088246,30,17
"15524","exp_n580",0.75549768684707,30,10
"15525","exp_n580",0.762833411100226,30,3
"15526","exp_n580",0.763403752732783,3,3
"15527","exp_n580",0.784575967275676,30,9
"15528","exp_n580",0.795174244531921,30,3
"15529","exp_n580",0.813214507636095,30,12
"15530","exp_n580",0.821762641824807,30,23
"15531","exp_n580",0.831440989557523,30,30
"15532","exp_n580",0.871817884061979,30,4
"15533","exp_n580",0.874418350119237,5,0
"15534","exp_n580",0.881876512368173,30,25
"15535","exp_n580",0.911176315111664,17,3
"15536","exp_n580",0.933412374402037,30,0
"15537","exp_n580",0.94355063354513,36,1
"15538","exp_n580",0.964903673791843,30,18
"15539","exp_n580",0.975358845709678,30,2
"15540","exp_n580",0.981823955792066,30,15
"15541","exp_n580",1.00520393407577,30,20
"15542","exp_n580",1.0240721210506,30,27
"15543","exp_n580",1.02672651601594,30,23
"15544","exp_n580",1.04373329665828,30,26
"15545","exp_n581",0,262,12
"15546","exp_n581",0.64617482712789,30,1
"15547","exp_n581",0.665911652051098,30,4
"15548","exp_n581",0.69896262187209,30,4
"15549","exp_n581",0.702445909421591,30,27
"15550","exp_n581",0.72513428344571,30,1
"15551","exp_n581",0.735228841140215,30,28
"15552","exp_n581",0.767367840322773,30,5
"15553","exp_n581",0.768568034360984,30,4
"15554","exp_n581",0.772517886663307,30,8
"15555","exp_n581",0.78315865880312,3,3
"15556","exp_n581",0.788608198625465,30,17
"15557","exp_n581",0.802373449001659,30,19
"15558","exp_n581",0.803500418900561,30,14
"15559","exp_n581",0.815415927399785,30,2
"15560","exp_n581",0.871336054058319,5,0
"15561","exp_n581",0.884962590696743,30,23
"15562","exp_n581",0.904641853333689,30,3
"15563","exp_n581",0.914299559735646,30,3
"15564","exp_n581",0.921283105003603,17,2
"15565","exp_n581",0.938029550584127,30,30
"15566","exp_n581",0.962547886796056,30,2
"15567","exp_n581",0.964245403469582,36,4
"15568","exp_n581",0.969197860689011,30,20
"15569","exp_n581",0.97384541679411,30,14
"15570","exp_n581",0.984293772573392,30,15
"15571","exp_n581",0.990756002109242,30,28
"15572","exp_n581",0.991679372075584,30,21
"15573","exp_n581",1.04132344840749,30,29
"15574","exp_n582",0,262,15
"15575","exp_n582",0.645629351017853,30,0
"15576","exp_n582",0.658814062768295,30,3
"15577","exp_n582",0.694909274720799,30,20
"15578","exp_n582",0.705524022743721,30,0
"15579","exp_n582",0.722606640821136,30,3
"15580","exp_n582",0.738772541730264,30,13
"15581","exp_n582",0.748736088294431,3,3
"15582","exp_n582",0.773513023758017,30,4
"15583","exp_n582",0.793044216767599,30,12
"15584","exp_n582",0.800018362114818,30,28
"15585","exp_n582",0.806236251321512,30,23
"15586","exp_n582",0.811179166391853,30,30
"15587","exp_n582",0.818848523303717,30,26
"15588","exp_n582",0.828486359113835,30,8
"15589","exp_n582",0.828838239740661,30,10
"15590","exp_n582",0.838179607315185,30,11
"15591","exp_n582",0.843759923372625,5,0
"15592","exp_n582",0.916630700878675,30,2
"15593","exp_n582",0.922179170854542,36,1
"15594","exp_n582",0.945213266174745,30,4
"15595","exp_n582",0.946207973754604,17,2
"15596","exp_n582",0.964110857281862,30,27
"15597","exp_n582",0.976460187165794,30,2
"15598","exp_n582",0.98501693737098,30,19
"15599","exp_n582",0.98614963359699,30,12
"15600","exp_n582",0.988699723441429,30,11
"15601","exp_n582",0.994872471328262,30,28
"15602","exp_n582",1.02659942530804,30,22
"15603","exp_n583",0,262,19
"15604","exp_n583",0.629723272455874,30,1
"15605","exp_n583",0.662802744224769,30,3
"15606","exp_n583",0.668954201374192,30,2
"15607","exp_n583",0.691180623888033,30,7
"15608","exp_n583",0.698426840567873,30,25
"15609","exp_n583",0.715671047067098,30,5
"15610","exp_n583",0.749230000848133,30,30
"15611","exp_n583",0.765206224903235,3,3
"15612","exp_n583",0.772059325363082,30,10
"15613","exp_n583",0.772067470262885,30,5
"15614","exp_n583",0.791313417280149,30,20
"15615","exp_n583",0.795619047754126,30,13
"15616","exp_n583",0.796070897931703,30,10
"15617","exp_n583",0.804376813312884,30,21
"15618","exp_n583",0.817192256255068,30,27
"15619","exp_n583",0.849123796536043,5,0
"15620","exp_n583",0.856202767150108,30,30
"15621","exp_n583",0.909869574563833,30,3
"15622","exp_n583",0.912996294161832,17,2
"15623","exp_n583",0.916515256456648,30,0
"15624","exp_n583",0.917476968763258,30,17
"15625","exp_n583",0.919102725747972,36,1
"15626","exp_n583",0.93891564336676,30,2
"15627","exp_n583",0.94084995479488,30,21
"15628","exp_n583",0.941074989500082,30,14
"15629","exp_n583",0.953580120658847,30,27
"15630","exp_n583",0.988106495922391,30,26
"15631","exp_n583",1.0095601617463,30,30
"15632","exp_n584",0,262,13
"15633","exp_n584",0.611177589579065,30,4
"15634","exp_n584",0.65412440878553,30,26
"15635","exp_n584",0.663695165905587,30,2
"15636","exp_n584",0.687712437985026,30,29
"15637","exp_n584",0.699435797865008,30,0
"15638","exp_n584",0.707566068426756,30,6
"15639","exp_n584",0.710428477460418,30,8
"15640","exp_n584",0.712281761647226,30,12
"15641","exp_n584",0.744295621062689,3,3
"15642","exp_n584",0.745638042841162,30,19
"15643","exp_n584",0.753254266478995,30,4
"15644","exp_n584",0.767279357704544,30,21
"15645","exp_n584",0.773692296785072,30,4
"15646","exp_n584",0.783789370613149,30,27
"15647","exp_n584",0.792144291362768,30,17
"15648","exp_n584",0.82364383800797,5,0
"15649","exp_n584",0.861153157861766,30,0
"15650","exp_n584",0.874431265447269,17,1
"15651","exp_n584",0.879179819292301,30,1
"15652","exp_n584",0.896200650847213,30,17
"15653","exp_n584",0.897760305732295,30,4
"15654","exp_n584",0.907185174212515,30,30
"15655","exp_n584",0.918479254060011,36,2
"15656","exp_n584",0.923724600243221,30,16
"15657","exp_n584",0.935400711166204,30,23
"15658","exp_n584",0.936793900509567,30,28
"15659","exp_n584",0.936813533655732,30,15
"15660","exp_n584",0.959838786077702,30,29
"15661","exp_n585",0,262,13
"15662","exp_n585",0.637561549229892,30,5
"15663","exp_n585",0.690956524493584,30,22
"15664","exp_n585",0.699259690958921,30,4
"15665","exp_n585",0.706057764681369,30,7
"15666","exp_n585",0.713247776232718,30,29
"15667","exp_n585",0.715913633152003,30,1
"15668","exp_n585",0.72676103722278,30,1
"15669","exp_n585",0.729262517112654,30,6
"15670","exp_n585",0.732404247253122,30,21
"15671","exp_n585",0.745219432896355,30,9
"15672","exp_n585",0.754793165007077,30,5
"15673","exp_n585",0.7554559743757,30,16
"15674","exp_n585",0.764528707092794,30,30
"15675","exp_n585",0.777266945546066,3,3
"15676","exp_n585",0.79288049231024,30,13
"15677","exp_n585",0.809692301373058,30,28
"15678","exp_n585",0.850261698597052,5,0
"15679","exp_n585",0.882029774458751,30,2
"15680","exp_n585",0.897703642052486,36,5
"15681","exp_n585",0.903849856588418,17,4
"15682","exp_n585",0.908086095630722,30,3
"15683","exp_n585",0.916010751192312,30,21
"15684","exp_n585",0.920647331107444,30,21
"15685","exp_n585",0.921567074177357,30,3
"15686","exp_n585",0.924342266008385,30,29
"15687","exp_n585",0.95002839866853,30,15
"15688","exp_n585",0.970179071640759,30,20
"15689","exp_n585",0.994550885103823,30,26
"15690","exp_n586",0,262,13
"15691","exp_n586",0.623200910007819,30,5
"15692","exp_n586",0.704569745943055,30,11
"15693","exp_n586",0.726130353402575,30,19
"15694","exp_n586",0.728646569318108,30,5
"15695","exp_n586",0.739929853404944,30,3
"15696","exp_n586",0.740147548602952,30,30
"15697","exp_n586",0.740825856610043,30,1
"15698","exp_n586",0.746140264223967,30,8
"15699","exp_n586",0.758323762832802,30,11
"15700","exp_n586",0.764491907042377,3,3
"15701","exp_n586",0.810300539858561,30,17
"15702","exp_n586",0.812385358653374,30,23
"15703","exp_n586",0.821161194678184,30,6
"15704","exp_n586",0.825374704186546,30,30
"15705","exp_n586",0.839014834814991,30,18
"15706","exp_n586",0.868071645309565,5,0
"15707","exp_n586",0.882989877379529,30,13
"15708","exp_n586",0.919539424637412,30,4
"15709","exp_n586",0.927671336367151,17,2
"15710","exp_n586",0.940993800750576,36,4
"15711","exp_n586",0.942055818591297,30,0
"15712","exp_n586",0.947953995605892,30,20
"15713","exp_n586",0.948540499200437,30,0
"15714","exp_n586",0.959914180597327,30,16
"15715","exp_n586",0.968972559894009,30,10
"15716","exp_n586",0.989568121306545,30,27
"15717","exp_n586",1.02191735352704,30,27
"15718","exp_n586",1.02869795515358,30,20
"15719","exp_n587",0,262,17
"15720","exp_n587",0.626768698291208,30,2
"15721","exp_n587",0.64435486121438,30,2
"15722","exp_n587",0.706370098513034,30,20
"15723","exp_n587",0.707206141129748,30,3
"15724","exp_n587",0.715285056984381,30,3
"15725","exp_n587",0.717093951481059,30,1
"15726","exp_n587",0.719803074342074,30,15
"15727","exp_n587",0.726681000500276,30,30
"15728","exp_n587",0.738816902870876,30,8
"15729","exp_n587",0.752293068240467,3,3
"15730","exp_n587",0.761903849466917,30,16
"15731","exp_n587",0.770164862005412,30,18
"15732","exp_n587",0.77304064067804,30,11
"15733","exp_n587",0.773678983381615,30,18
"15734","exp_n587",0.826186872937037,30,30
"15735","exp_n587",0.826635496167571,5,0
"15736","exp_n587",0.828440000727543,30,25
"15737","exp_n587",0.908622102537024,30,1
"15738","exp_n587",0.913030454581813,36,3
"15739","exp_n587",0.921452966563703,17,2
"15740","exp_n587",0.929042325291753,30,10
"15741","exp_n587",0.929722271720057,30,15
"15742","exp_n587",0.935243356789101,30,23
"15743","exp_n587",0.943973372793533,30,2
"15744","exp_n587",0.944456772632264,30,3
"15745","exp_n587",0.944620944706501,30,27
"15746","exp_n587",0.962874967996599,30,24
"15747","exp_n587",1.02437639538802,30,29
"15748","exp_n588",0,262,12
"15749","exp_n588",0.675047797814316,30,0
"15750","exp_n588",0.698202118432225,30,22
"15751","exp_n588",0.703692362843217,30,8
"15752","exp_n588",0.704475313887946,30,28
"15753","exp_n588",0.712949821809816,30,1
"15754","exp_n588",0.715111838935855,30,4
"15755","exp_n588",0.73702974367234,30,1
"15756","exp_n588",0.774382485825517,3,3
"15757","exp_n588",0.784895515395231,30,2
"15758","exp_n588",0.786528641479762,30,9
"15759","exp_n588",0.792920797667198,30,19
"15760","exp_n588",0.815900167994344,30,27
"15761","exp_n588",0.819293866703411,30,19
"15762","exp_n588",0.820875346924655,30,10
"15763","exp_n588",0.824431542548888,30,30
"15764","exp_n588",0.844071220950526,30,9
"15765","exp_n588",0.892130195649951,30,1
"15766","exp_n588",0.91451294905387,5,0
"15767","exp_n588",0.934616728818425,30,1
"15768","exp_n588",0.945335258999851,30,3
"15769","exp_n588",0.947215351599096,36,2
"15770","exp_n588",0.94767246864045,30,15
"15771","exp_n588",0.948745348632925,17,3
"15772","exp_n588",0.95696067837216,30,28
"15773","exp_n588",0.963195335610525,30,16
"15774","exp_n588",0.980950997833796,30,28
"15775","exp_n588",0.997890767161838,30,22
"15776","exp_n588",0.9979279216999,30,18
"15777","exp_n589",0,262,13
"15778","exp_n589",0.668225381563771,30,2
"15779","exp_n589",0.69888479589389,30,22
"15780","exp_n589",0.711362581696596,30,3
"15781","exp_n589",0.729572344220477,30,29
"15782","exp_n589",0.735877075529711,30,3
"15783","exp_n589",0.739261651696093,3,3
"15784","exp_n589",0.752833033018185,30,0
"15785","exp_n589",0.779418064379521,30,10
"15786","exp_n589",0.804652698446912,30,5
"15787","exp_n589",0.807212250029772,30,15
"15788","exp_n589",0.808045378136249,30,9
"15789","exp_n589",0.811589208914449,30,20
"15790","exp_n589",0.826028159908893,30,3
"15791","exp_n589",0.82902809440508,30,16
"15792","exp_n589",0.832748297572036,30,23
"15793","exp_n589",0.881146483339151,30,1
"15794","exp_n589",0.889634965346553,5,0
"15795","exp_n589",0.906811695344313,30,30
"15796","exp_n589",0.924307889508762,30,10
"15797","exp_n589",0.933828874049271,30,2
"15798","exp_n589",0.935572943724556,17,5
"15799","exp_n589",0.938735418627346,30,3
"15800","exp_n589",0.948586872344881,30,13
"15801","exp_n589",0.959406316507556,36,1
"15802","exp_n589",0.974180403551295,30,20
"15803","exp_n589",0.980619756376457,30,20
"15804","exp_n589",0.990220306611013,30,29
"15805","exp_n589",1.00694059712728,30,26
"15806","exp_n59",0,262,17
"15807","exp_n59",0.628639461304675,30,3
"15808","exp_n59",0.66121263301477,30,2
"15809","exp_n59",0.678150688109795,30,23
"15810","exp_n59",0.693577374305146,30,0
"15811","exp_n59",0.70501164433841,30,7
"15812","exp_n59",0.713088657147814,30,27
"15813","exp_n59",0.744733382910883,30,13
"15814","exp_n59",0.746342007505852,30,19
"15815","exp_n59",0.752684081693019,30,2
"15816","exp_n59",0.753590825421309,30,16
"15817","exp_n59",0.754617878131858,30,6
"15818","exp_n59",0.765517698099243,3,3
"15819","exp_n59",0.778369952177346,30,18
"15820","exp_n59",0.787526681414724,30,5
"15821","exp_n59",0.837284227163916,30,26
"15822","exp_n59",0.853974129482114,30,30
"15823","exp_n59",0.877273362381939,5,0
"15824","exp_n59",0.891821182084112,30,1
"15825","exp_n59",0.91572622493426,30,3
"15826","exp_n59",0.917353288972651,30,20
"15827","exp_n59",0.917641037806795,17,2
"15828","exp_n59",0.920030715420914,36,4
"15829","exp_n59",0.922294135312668,30,11
"15830","exp_n59",0.931116299166674,30,21
"15831","exp_n59",0.93579108858603,30,3
"15832","exp_n59",0.949186950107921,30,29
"15833","exp_n59",0.951668816327097,30,14
"15834","exp_n59",0.976019167427639,30,30
"15835","exp_n590",0,262,18
"15836","exp_n590",0.657294119250679,30,6
"15837","exp_n590",0.696570990811509,30,22
"15838","exp_n590",0.706695865328893,30,1
"15839","exp_n590",0.708954099630814,30,2
"15840","exp_n590",0.714995751398418,30,3
"15841","exp_n590",0.724992121449676,30,30
"15842","exp_n590",0.741286561187428,30,5
"15843","exp_n590",0.742472567561936,3,3
"15844","exp_n590",0.770131003153315,30,7
"15845","exp_n590",0.785990664890055,30,9
"15846","exp_n590",0.787514198318457,30,30
"15847","exp_n590",0.81143685697886,30,14
"15848","exp_n590",0.81197050954543,30,19
"15849","exp_n590",0.818927058353134,30,6
"15850","exp_n590",0.837476593767576,30,25
"15851","exp_n590",0.860191167491184,30,17
"15852","exp_n590",0.877406633270703,5,0
"15853","exp_n590",0.913712650363897,30,1
"15854","exp_n590",0.922907879336198,17,5
"15855","exp_n590",0.924404165184831,30,4
"15856","exp_n590",0.925538353450371,30,2
"15857","exp_n590",0.957331481119606,30,12
"15858","exp_n590",0.960359759339199,36,3
"15859","exp_n590",0.9727262965441,30,19
"15860","exp_n590",0.972907546242714,30,8
"15861","exp_n590",0.998055152237199,30,29
"15862","exp_n590",1.00214064821736,30,29
"15863","exp_n590",1.01901190037023,30,23
"15864","exp_n591",0,262,15
"15865","exp_n591",0.645844016787524,30,2
"15866","exp_n591",0.705964178372648,30,24
"15867","exp_n591",0.710545712582868,30,11
"15868","exp_n591",0.715288327203903,30,4
"15869","exp_n591",0.723264006368788,30,0
"15870","exp_n591",0.736963973965563,30,29
"15871","exp_n591",0.758602405736531,3,3
"15872","exp_n591",0.770267999449171,30,13
"15873","exp_n591",0.776562109896768,30,7
"15874","exp_n591",0.795143779438434,30,4
"15875","exp_n591",0.795206251964107,30,16
"15876","exp_n591",0.806455453084588,30,6
"15877","exp_n591",0.824957980584943,30,2
"15878","exp_n591",0.825908569002025,30,20
"15879","exp_n591",0.832667909673596,30,20
"15880","exp_n591",0.851414391662855,5,0
"15881","exp_n591",0.901351550883527,30,0
"15882","exp_n591",0.913284061468731,17,1
"15883","exp_n591",0.915393445691727,30,3
"15884","exp_n591",0.929624429195266,30,30
"15885","exp_n591",0.939976852294114,30,5
"15886","exp_n591",0.950711468017684,36,2
"15887","exp_n591",0.950960080231533,30,12
"15888","exp_n591",0.95475131422114,30,26
"15889","exp_n591",0.96862401972892,30,14
"15890","exp_n591",0.969423309068648,30,23
"15891","exp_n591",0.992791798847128,30,20
"15892","exp_n591",1.00350892375904,30,30
"15893","exp_n592",0,262,11
"15894","exp_n592",0.597734174804383,30,2
"15895","exp_n592",0.607608989932523,30,2
"15896","exp_n592",0.676395938427217,30,4
