set,Dose,N,Effect
exp_n351,0.631573134,30,4
exp_n351,0.665684182,30,1
exp_n351,0.697136665,30,19
exp_n351,0.703290703,30,5
exp_n351,0.727588202,30,2
exp_n351,0.73225687,30,29
exp_n351,0.744430834,30,5
exp_n351,0.754693011,30,8
exp_n351,0.760265367,3,3
exp_n351,0.764418215,30,10
exp_n351,0.787437721,30,3
exp_n351,0.797628014,30,9
exp_n351,0.802641581,30,21
exp_n351,0.815469756,30,23
exp_n351,0.817330814,30,19
exp_n351,0.855404646,30,30
exp_n351,0.86371213,5,0
exp_n351,0.909535774,30,4
exp_n351,0.916589901,17,1
exp_n351,0.920658533,30,1
exp_n351,0.927243474,30,2
exp_n351,0.932346646,36,1
exp_n351,0.947351,30,16
exp_n351,0.955766061,30,16
exp_n351,0.96452766,30,16
exp_n351,0.981729176,30,26
exp_n351,0.992052448,30,19
exp_n351,1.011580082,30,29
exp_n352,0,262,23
exp_n352,0.645829718,30,1
exp_n352,0.671961602,30,2
exp_n352,0.710793572,30,19
exp_n352,0.72587392,30,6
exp_n352,0.727468427,30,2
exp_n352,0.743472441,30,28
exp_n352,0.765360188,30,2
exp_n352,0.767412206,30,8
exp_n352,0.775971198,3,3
exp_n352,0.782391759,30,4
exp_n352,0.792877384,30,7
exp_n352,0.813106629,30,21
exp_n352,0.81340996,30,17
exp_n352,0.821065507,30,10
exp_n352,0.843147321,30,21
exp_n352,0.869494838,5,0
exp_n352,0.879867182,30,30
exp_n352,0.930903038,30,0
exp_n352,0.938924466,17,1
exp_n352,0.942207394,30,1
exp_n352,0.949701241,36,2
exp_n352,0.951893671,30,0
exp_n352,0.975152451,30,11
exp_n352,0.978529478,30,19
exp_n352,0.992440674,30,19
exp_n352,1.004679313,30,30
exp_n352,1.019731183,30,23
exp_n352,1.038767852,30,29
exp_n353,0,262,24
exp_n353,0.576332034,30,1
exp_n353,0.640130056,30,4
exp_n353,0.655220021,30,10
exp_n353,0.676254027,30,1
exp_n353,0.69638828,30,27
exp_n353,0.705824688,30,2
exp_n353,0.733829817,30,10
exp_n353,0.753520322,30,30
exp_n353,0.754426193,30,8
exp_n353,0.756818404,3,3
exp_n353,0.767009767,30,5
exp_n353,0.784719824,5,0
exp_n353,0.798502848,30,17
exp_n353,0.802009241,30,16
exp_n353,0.821408287,30,18
exp_n353,0.839324225,30,22
exp_n353,0.868504359,30,3
exp_n353,0.884541025,17,2
exp_n353,0.891659,30,3
exp_n353,0.912529034,36,1
exp_n353,0.914348617,30,4
exp_n353,0.926351992,30,30
exp_n353,0.940613746,30,15
exp_n353,0.957997428,30,8
exp_n353,0.964413837,30,18
exp_n353,0.982893819,30,29
exp_n353,1.017937291,30,24
exp_n353,1.053988125,30,29
exp_n354,0,262,30
exp_n354,0.619044077,30,1
exp_n354,0.636276743,30,1
exp_n354,0.681952532,30,21
exp_n354,0.686860242,30,9
exp_n354,0.708997577,30,0
exp_n354,0.716209274,30,29
exp_n354,0.738404731,30,14
exp_n354,0.739073497,30,7
exp_n354,0.743665077,3,3
exp_n354,0.757488193,30,8
exp_n354,0.759274242,30,8
exp_n354,0.77379661,30,13
exp_n354,0.779248921,30,23
exp_n354,0.783716465,30,25
exp_n354,0.803125723,30,25
exp_n354,0.83987839,30,30
exp_n354,0.840947893,5,0
exp_n354,0.883861874,30,4
exp_n354,0.900345082,17,1
exp_n354,0.903983924,30,2
exp_n354,0.909854309,30,0
exp_n354,0.914937781,36,0
exp_n354,0.924571254,30,15
exp_n354,0.940805253,30,17
exp_n354,0.941840291,30,19
exp_n354,0.952662677,30,26
exp_n354,0.972732316,30,23
exp_n354,0.98460714,30,30
exp_n355,0,262,25
exp_n355,0.629884674,30,3
exp_n355,0.631932186,30,2
exp_n355,0.690828871,30,16
exp_n355,0.706405684,30,6
exp_n355,0.723808655,30,1
exp_n355,0.73170254,30,29
exp_n355,0.739827714,30,3
exp_n355,0.748845837,30,9
exp_n355,0.767875557,3,3
exp_n355,0.76981004,30,5
exp_n355,0.771353999,30,2
exp_n355,0.792344713,30,17
exp_n355,0.794547341,30,22
exp_n355,0.799690557,30,11
exp_n355,0.827155885,30,27
exp_n355,0.85851784,5,0
exp_n355,0.870471348,30,30
exp_n355,0.90004489,30,1
exp_n355,0.91641097,30,3
exp_n355,0.924300986,17,1
exp_n355,0.924990579,30,1
exp_n355,0.938438477,36,3
exp_n355,0.950307011,30,17
exp_n355,0.958328956,30,14
exp_n355,0.963948227,30,18
exp_n355,0.976232931,30,27
exp_n355,1.00047128,30,20
exp_n355,1.003109981,30,27
exp_n356,0,262,20
exp_n356,0.614140692,30,2
exp_n356,0.635531489,30,2
exp_n356,0.686492076,30,15
exp_n356,0.689924855,30,7
exp_n356,0.700575433,30,0
exp_n356,0.726796725,30,29
exp_n356,0.734445061,30,4
exp_n356,0.735362341,30,7
exp_n356,0.756244559,3,3
exp_n356,0.770390104,30,4
exp_n356,0.774211264,30,4
exp_n356,0.776648168,30,17
exp_n356,0.783908169,30,16
exp_n356,0.784192072,30,12
exp_n356,0.812111276,30,25
exp_n356,0.836421592,5,0
exp_n356,0.851285806,30,30
exp_n356,0.887537646,30,1
exp_n356,0.903316723,30,2
exp_n356,0.905105088,17,2
exp_n356,0.920920364,30,1
exp_n356,0.921942713,36,1
exp_n356,0.940764918,30,14
exp_n356,0.95091734,30,15
exp_n356,0.952855412,30,13
exp_n356,0.971530863,30,27
exp_n356,0.987473733,30,20
exp_n356,0.998320834,30,30
exp_n357,0,262,21
exp_n357,0.636314396,30,4
exp_n357,0.676703442,30,21
exp_n357,0.68090247,30,5
exp_n357,0.698204878,30,30
exp_n357,0.707043155,30,7
exp_n357,0.707778476,30,2
exp_n357,0.734200032,30,9
exp_n357,0.741522166,3,3
exp_n357,0.741864346,30,8
exp_n357,0.758361741,30,3
exp_n357,0.76058522,30,19
exp_n357,0.76249348,30,7
exp_n357,0.768132168,30,23
exp_n357,0.768428973,30,15
exp_n357,0.77038305,30,30
exp_n357,0.7893545,30,24
exp_n357,0.862185525,5,0
exp_n357,0.895457707,30,3
exp_n357,0.899230564,30,5
exp_n357,0.901917402,17,2
exp_n357,0.905467898,30,3
exp_n357,0.91082563,36,0
exp_n357,0.922777319,30,11
exp_n357,0.924656729,30,18
exp_n357,0.932132151,30,13
exp_n357,0.932878674,30,24
exp_n357,0.940850847,30,21
exp_n357,0.957440333,30,30
exp_n358,0,262,26
exp_n358,0.651289868,30,2
exp_n358,0.671787658,30,2
exp_n358,0.701663167,30,24
exp_n358,0.725161299,30,30
exp_n358,0.725493665,30,2
exp_n358,0.728140461,30,1
exp_n358,0.758573108,30,10
exp_n358,0.764222338,30,5
exp_n358,0.765506139,3,3
exp_n358,0.777447934,30,3
exp_n358,0.794467471,30,4
exp_n358,0.797990056,30,17
exp_n358,0.79906733,30,16
exp_n358,0.80185255,30,15
exp_n358,0.807908552,30,24
exp_n358,0.826330421,30,30
exp_n358,0.88237667,5,0
exp_n358,0.923757291,17,0
exp_n358,0.92536756,30,2
exp_n358,0.925824342,30,2
exp_n358,0.937416082,30,1
exp_n358,0.939933826,36,0
exp_n358,0.948083053,30,13
exp_n358,0.95802938,30,20
exp_n358,0.970676582,30,13
exp_n358,0.975642168,30,30
exp_n358,0.978881288,30,23
exp_n358,0.997329076,30,28
exp_n359,0,262,22
exp_n359,0.625086777,30,0
exp_n359,0.639550545,30,1
exp_n359,0.688293069,30,17
exp_n359,0.700448256,30,1
exp_n359,0.71512877,30,1
exp_n359,0.72501671,30,29
exp_n359,0.733499094,30,5
exp_n359,0.736195503,30,8
exp_n359,0.758651555,3,3
exp_n359,0.762402964,30,9
exp_n359,0.765513046,30,4
exp_n359,0.778658113,30,21
exp_n359,0.788618315,30,13
exp_n359,0.790377644,30,18
exp_n359,0.804656123,30,24
exp_n359,0.838040186,30,30
exp_n359,0.845341131,5,0
exp_n359,0.891071747,30,3
exp_n359,0.903492904,17,1
exp_n359,0.917556019,30,6
exp_n359,0.921509009,36,1
exp_n359,0.923106673,30,1
exp_n359,0.93003137,30,14
exp_n359,0.942733755,30,21
exp_n359,0.952204296,30,12
exp_n359,0.964236125,30,27
exp_n359,0.9797038,30,20
exp_n359,0.990450945,30,30
exp_n36,0,262,20
exp_n36,0.646167198,30,2
exp_n36,0.684885219,30,1
exp_n36,0.695195774,30,22
exp_n36,0.704067677,30,30
exp_n36,0.711756939,30,5
exp_n36,0.725231901,30,1
exp_n36,0.746999457,30,8
exp_n36,0.748476758,3,3
exp_n36,0.754334613,30,1
exp_n36,0.756848596,30,2
exp_n36,0.769982467,30,11
exp_n36,0.787604327,30,18
exp_n36,0.792087966,30,18
exp_n36,0.799435073,30,18
exp_n36,0.803292094,30,26
exp_n36,0.822122,30,30
exp_n36,0.881698301,5,0
exp_n36,0.912431262,17,1
exp_n36,0.915851767,30,2
exp_n36,0.920525591,30,2
exp_n36,0.92126655,30,0
exp_n36,0.930188296,36,0
exp_n36,0.93561984,30,15
exp_n36,0.94266871,30,18
exp_n36,0.947542231,30,16
exp_n36,0.960930526,30,24
exp_n36,0.966419092,30,21
exp_n36,0.9692411,30,30
exp_n360,0,262,21
exp_n360,0.610188157,30,2
exp_n360,0.631104546,30,3
exp_n360,0.680906656,30,5
exp_n360,0.688261845,30,22
exp_n360,0.697118467,30,1
exp_n360,0.728924846,30,6
exp_n360,0.733757368,30,29
exp_n360,0.73756653,30,7
exp_n360,0.754527845,30,6
exp_n360,0.756806951,30,7
exp_n360,0.76267827,3,3
exp_n360,0.782696023,30,11
exp_n360,0.789982421,30,18
exp_n360,0.791543148,30,21
exp_n360,0.823891873,30,27
exp_n360,0.825121389,30,30
exp_n360,0.829607872,5,0
exp_n360,0.887321672,30,3
exp_n360,0.89768555,30,5
exp_n360,0.900905492,17,1
exp_n360,0.913587671,30,2
exp_n360,0.920601848,36,1
exp_n360,0.940293981,30,13
exp_n360,0.950584675,30,15
exp_n360,0.953706643,30,23
exp_n360,0.967583086,30,27
exp_n360,0.983910638,30,22
exp_n360,1.005610716,30,30
exp_n361,0,262,21
exp_n361,0.622420898,30,0
exp_n361,0.633806935,30,3
exp_n361,0.693185057,30,21
exp_n361,0.695982661,30,4
exp_n361,0.708052077,30,3
exp_n361,0.720876767,30,26
exp_n361,0.739179628,30,6
exp_n361,0.741272414,30,1
exp_n361,0.762618666,30,7
exp_n361,0.767411001,3,3
exp_n361,0.775045588,30,12
exp_n361,0.779952146,30,11
exp_n361,0.793769773,30,24
exp_n361,0.794487553,30,19
exp_n361,0.810365164,30,27
exp_n361,0.831259174,30,30
exp_n361,0.84934481,5,0
exp_n361,0.893599087,30,2
exp_n361,0.906986513,17,2
exp_n361,0.910854762,30,1
exp_n361,0.92018715,30,2
exp_n361,0.926334142,36,0
exp_n361,0.931692718,30,10
exp_n361,0.949505583,30,16
exp_n361,0.950377112,30,22
exp_n361,0.972197252,30,15
exp_n361,0.972755135,30,30
exp_n361,0.989662806,30,30
exp_n362,0,262,25
exp_n362,0.649243387,30,5
exp_n362,0.670361308,30,2
exp_n362,0.695747811,30,21
exp_n362,0.714713746,30,29
exp_n362,0.726916123,30,1
exp_n362,0.740744839,30,1
exp_n362,0.750651672,3,3
exp_n362,0.751495727,30,5
exp_n362,0.752330872,30,7
exp_n362,0.766234236,30,8
exp_n362,0.774514156,30,22
exp_n362,0.788953652,30,16
exp_n362,0.795446555,30,12
exp_n362,0.796287687,30,7
exp_n362,0.801546479,30,27
exp_n362,0.815770795,30,30
exp_n362,0.888422036,5,0
exp_n362,0.922383862,30,2
exp_n362,0.925368812,17,3
exp_n362,0.934658623,30,0
exp_n362,0.934885872,30,1
exp_n362,0.946748746,36,3
exp_n362,0.950360337,30,15
exp_n362,0.95438109,30,14
exp_n362,0.956124683,30,20
exp_n362,0.962656528,30,25
exp_n362,0.978133154,30,22
exp_n362,0.990872434,30,28
exp_n363,0,262,31
exp_n363,0.63597922,30,3
exp_n363,0.662477712,30,3
exp_n363,0.702793054,30,19
exp_n363,0.710990852,30,2
exp_n363,0.720928072,30,3
exp_n363,0.729560144,30,29
exp_n363,0.756108017,30,6
exp_n363,0.76182813,30,6
exp_n363,0.765328919,3,3
exp_n363,0.772998766,30,10
exp_n363,0.779343543,30,3
exp_n363,0.799950081,30,13
exp_n363,0.80043473,30,23
exp_n363,0.804127108,30,17
exp_n363,0.826197121,30,28
exp_n363,0.857909261,5,0
exp_n363,0.884469726,30,30
exp_n363,0.898345767,30,1
exp_n363,0.920313035,30,3
exp_n363,0.92884481,17,4
exp_n363,0.933913573,36,1
exp_n363,0.950521088,30,1
exp_n363,0.952318318,30,12
exp_n363,0.959666744,30,17
exp_n363,0.963481845,30,21
exp_n363,0.982972489,30,26
exp_n363,1.002598893,30,25
exp_n363,1.004525864,30,29
exp_n364,0,262,23
exp_n364,0.627660788,30,2
exp_n364,0.653582097,30,3
exp_n364,0.692334488,30,19
exp_n364,0.695326812,30,4
exp_n364,0.701538523,30,2
exp_n364,0.726418741,30,30
exp_n364,0.7340508,30,4
exp_n364,0.741825076,30,10
exp_n364,0.755755957,3,3
exp_n364,0.764772349,30,11
exp_n364,0.768919064,30,2
exp_n364,0.780393248,30,12
exp_n364,0.787938461,30,22
exp_n364,0.793135709,30,18
exp_n364,0.809509407,30,20
exp_n364,0.842058401,30,30
exp_n364,0.848682645,5,0
exp_n364,0.893347717,30,2
exp_n364,0.906993281,17,0
exp_n364,0.915278769,30,1
exp_n364,0.916477956,36,2
exp_n364,0.917276837,30,3
exp_n364,0.939185399,30,14
exp_n364,0.954437008,30,17
exp_n364,0.95857398,30,23
exp_n364,0.965749239,30,26
exp_n364,0.979426699,30,22
exp_n364,0.995439605,30,28
exp_n365,0,262,22
exp_n365,0.634323362,30,1
exp_n365,0.668480813,30,1
exp_n365,0.693527808,30,19
exp_n365,0.708189541,30,30
exp_n365,0.711958999,30,3
exp_n365,0.717551795,30,2
exp_n365,0.746563231,3,3
exp_n365,0.747435933,30,1
exp_n365,0.747969502,30,4
exp_n365,0.753475495,30,2
exp_n365,0.767677799,30,7
exp_n365,0.771423507,30,12
exp_n365,0.776148072,30,18
exp_n365,0.780465774,30,15
exp_n365,0.804640107,30,25
exp_n365,0.819249982,30,30
exp_n365,0.869700546,5,0
exp_n365,0.887556976,30,1
exp_n365,0.909564165,17,2
exp_n365,0.910913234,30,0
exp_n365,0.921778596,36,2
exp_n365,0.924433257,30,3
exp_n365,0.927325001,30,14
exp_n365,0.947471026,30,19
exp_n365,0.947530818,30,16
exp_n365,0.952994364,30,25
exp_n365,0.963614608,30,23
exp_n365,0.983085329,30,28
exp_n366,0,262,28
exp_n366,0.624525135,30,2
exp_n366,0.652086446,30,0
exp_n366,0.691720361,30,6
exp_n366,0.703465713,30,20
exp_n366,0.710557735,30,1
exp_n366,0.740905749,30,29
exp_n366,0.743248137,30,7
exp_n366,0.755843921,30,12
exp_n366,0.765173803,3,3
exp_n366,0.775371598,30,4
exp_n366,0.77729807,30,13
exp_n366,0.799809562,30,15
exp_n366,0.803421854,30,20
exp_n366,0.80525852,30,13
exp_n366,0.82798492,30,27
exp_n366,0.848397349,5,0
exp_n366,0.868760002,30,30
exp_n366,0.898729665,30,0
exp_n366,0.922006514,17,2
exp_n366,0.922968716,30,1
exp_n366,0.934599204,36,0
exp_n366,0.93826959,30,1
exp_n366,0.946754015,30,12
exp_n366,0.966620969,30,21
exp_n366,0.970070479,30,13
exp_n366,0.994155095,30,28
exp_n366,1.005636776,30,24
exp_n366,1.023658146,30,29
exp_n367,0,262,24
exp_n367,0.614035818,30,1
exp_n367,0.636813084,30,0
exp_n367,0.693347256,30,2
exp_n367,0.703026669,30,14
exp_n367,0.712941613,30,0
exp_n367,0.738798798,30,1
exp_n367,0.748418546,30,28
exp_n367,0.754321239,30,7
exp_n367,0.767872866,3,3
exp_n367,0.772402287,30,6
exp_n367,0.777932073,30,10
exp_n367,0.799292903,30,12
exp_n367,0.809459433,30,20
exp_n367,0.814595618,30,20
exp_n367,0.836790601,30,25
exp_n367,0.842730277,5,0
exp_n367,0.898129254,30,30
exp_n367,0.904719199,30,1
exp_n367,0.922000519,30,1
exp_n367,0.922621824,17,0
exp_n367,0.930241184,30,0
exp_n367,0.931992485,36,0
exp_n367,0.961614211,30,17
exp_n367,0.971855312,30,21
exp_n367,0.976778629,30,15
exp_n367,1.002078705,30,25
exp_n367,1.014044006,30,22
exp_n367,1.037339752,30,29
exp_n368,0,262,27
exp_n368,0.644078968,30,3
exp_n368,0.670094753,30,4
exp_n368,0.686100877,30,21
exp_n368,0.707577866,30,4
exp_n368,0.709340973,30,30
exp_n368,0.723220524,30,1
exp_n368,0.741431475,30,11
exp_n368,0.745085664,3,3
exp_n368,0.748091388,30,2
exp_n368,0.758636057,30,6
exp_n368,0.762301596,30,16
exp_n368,0.766568469,30,7
exp_n368,0.770705704,30,22
exp_n368,0.777984234,30,19
exp_n368,0.794986672,30,24
exp_n368,0.815794156,30,30
exp_n368,0.876101191,5,0
exp_n368,0.906175501,30,6
exp_n368,0.915197599,17,1
exp_n368,0.920908251,30,1
exp_n368,0.925655691,36,1
exp_n368,0.932196673,30,2
exp_n368,0.938278685,30,20
exp_n368,0.939274976,30,11
exp_n368,0.939530423,30,9
exp_n368,0.956266268,30,28
exp_n368,0.958870413,30,25
exp_n368,0.968718758,30,28
exp_n369,0,262,10
exp_n369,0.63376905,30,3
exp_n369,0.662765798,30,4
exp_n369,0.692687591,30,25
exp_n369,0.710004922,30,28
exp_n369,0.711835996,30,8
exp_n369,0.722733679,30,2
exp_n369,0.738877548,30,5
exp_n369,0.753250125,30,2
exp_n369,0.756508059,30,3
exp_n369,0.756557049,3,3
exp_n369,0.766141814,30,10
exp_n369,0.782998892,30,13
exp_n369,0.788431989,30,20
exp_n369,0.789062117,30,18
exp_n369,0.795276453,30,21
exp_n369,0.812824532,30,30
exp_n369,0.864625393,5,0
exp_n369,0.902852762,30,2
exp_n369,0.907897734,30,4
exp_n369,0.91094243,17,1
exp_n369,0.924925024,36,0
exp_n369,0.925806087,30,3
exp_n369,0.928179373,30,18
exp_n369,0.94591835,30,14
exp_n369,0.951680198,30,17
exp_n369,0.960728121,30,29
exp_n369,0.967308567,30,23
exp_n369,0.979877786,30,25
exp_n37,0,262,21
exp_n37,0.638249433,30,2
exp_n37,0.676480846,30,1
exp_n37,0.690820407,30,18
exp_n37,0.708970654,30,10
exp_n37,0.711564119,30,1
exp_n37,0.712914164,30,29
exp_n37,0.747120715,30,10
exp_n37,0.755238178,3,3
exp_n37,0.755370369,30,8
exp_n37,0.758885669,30,5
exp_n37,0.763296249,30,8
exp_n37,0.775444788,30,24
exp_n37,0.783408907,30,12
exp_n37,0.796954465,30,20
exp_n37,0.800326953,30,22
exp_n37,0.831727062,30,30
exp_n37,0.86458828,5,0
exp_n37,0.906118393,30,2
exp_n37,0.909513333,17,4
exp_n37,0.918133457,30,2
exp_n37,0.924913757,36,1
exp_n37,0.926969215,30,2
exp_n37,0.94323738,30,15
exp_n37,0.947630406,30,14
exp_n37,0.951124099,30,16
exp_n37,0.967017122,30,30
exp_n37,0.978645339,30,18
exp_n37,0.987499362,30,29
exp_n370,0,262,22
exp_n370,0.643796169,30,2
exp_n370,0.668046174,30,1
exp_n370,0.694585462,30,20
exp_n370,0.709295596,30,5
exp_n370,0.716024601,30,2
exp_n370,0.723928916,30,30
exp_n370,0.744967946,30,11
exp_n370,0.74834516,30,5
exp_n370,0.759208648,3,3
exp_n370,0.767978158,30,10
exp_n370,0.777646926,30,3
exp_n370,0.778072699,30,19
exp_n370,0.783267158,30,19
exp_n370,0.786754023,30,16
exp_n370,0.818435982,30,26
exp_n370,0.82138492,30,30
exp_n370,0.852419007,5,0
exp_n370,0.907415418,30,1
exp_n370,0.914632642,30,3
exp_n370,0.916188122,17,0
exp_n370,0.92697516,36,1
exp_n370,0.933117312,30,2
exp_n370,0.943741217,30,19
exp_n370,0.950487741,30,17
exp_n370,0.95092396,30,12
exp_n370,0.960259933,30,25
exp_n370,0.976684376,30,25
exp_n370,0.997831869,30,29
exp_n371,0,262,31
exp_n371,0.621590803,30,3
exp_n371,0.640701373,30,2
exp_n371,0.691439233,30,21
exp_n371,0.694680541,30,2
exp_n371,0.704695762,30,0
exp_n371,0.71711841,30,26
exp_n371,0.738963296,30,7
exp_n371,0.739029719,30,7
exp_n371,0.751329528,3,3
exp_n371,0.75666204,30,7
exp_n371,0.766866084,30,7
exp_n371,0.779949074,30,23
exp_n371,0.781408552,30,19
exp_n371,0.783959521,30,15
exp_n371,0.809179841,30,26
exp_n371,0.838125501,5,0
exp_n371,0.847882761,30,30
exp_n371,0.890566675,30,0
exp_n371,0.90377875,17,4
exp_n371,0.906445285,30,2
exp_n371,0.911934826,30,1
exp_n371,0.923713425,36,2
exp_n371,0.93198165,30,16
exp_n371,0.936851136,30,14
exp_n371,0.949235834,30,14
exp_n371,0.963485277,30,28
exp_n371,0.978252675,30,21
exp_n371,0.997093377,30,29
exp_n372,0,262,16
exp_n372,0.609115173,30,2
exp_n372,0.643884591,30,3
exp_n372,0.680625946,30,6
exp_n372,0.694250551,30,18
exp_n372,0.697708267,30,1
exp_n372,0.744704162,30,30
exp_n372,0.74485753,30,2
exp_n372,0.74865064,30,6
exp_n372,0.755487128,3,3
exp_n372,0.766424391,30,5
exp_n372,0.771007568,30,7
exp_n372,0.793552403,30,22
exp_n372,0.803958582,30,12
exp_n372,0.812718051,5,0
exp_n372,0.822032739,30,17
exp_n372,0.841546475,30,23
exp_n372,0.850144226,30,30
exp_n372,0.882312583,30,1
exp_n372,0.906112017,17,1
exp_n372,0.908467596,30,2
exp_n372,0.921631967,36,2
exp_n372,0.931501658,30,1
exp_n372,0.944453602,30,17
exp_n372,0.963366092,30,13
exp_n372,0.971642266,30,20
exp_n372,0.983935904,30,27
exp_n372,1.002565973,30,19
exp_n372,1.028036641,30,30
exp_n373,0,262,27
exp_n373,0.631169758,30,3
exp_n373,0.640675025,30,3
exp_n373,0.684421754,30,20
exp_n373,0.695687254,30,1
exp_n373,0.704746966,30,1
exp_n373,0.716611954,30,29
exp_n373,0.741928049,30,14
exp_n373,0.745659778,30,4
exp_n373,0.748441103,3,3
exp_n373,0.752886602,30,9
exp_n373,0.767913947,30,6
exp_n373,0.782156103,30,13
exp_n373,0.782180695,30,15
exp_n373,0.786529197,30,19
exp_n373,0.807861928,30,21
exp_n373,0.808974342,30,30
exp_n373,0.84311755,5,0
exp_n373,0.889609639,30,2
exp_n373,0.89747137,30,4
exp_n373,0.90481122,17,0
exp_n373,0.914392768,36,0
exp_n373,0.922165352,30,1
exp_n373,0.928929217,30,13
exp_n373,0.934385962,30,21
exp_n373,0.942849613,30,12
exp_n373,0.955927294,30,29
exp_n373,0.977727228,30,22
exp_n373,0.990825463,30,29
exp_n374,0,262,30
exp_n374,0.626474642,30,0
exp_n374,0.653745619,30,1
exp_n374,0.6962209,30,25
exp_n374,0.702476774,30,8
exp_n374,0.716733345,30,2
exp_n374,0.73545034,30,29
exp_n374,0.740567255,30,4
exp_n374,0.753645451,30,8
exp_n374,0.756879499,30,12
exp_n374,0.764959833,3,3
exp_n374,0.776865051,30,5
exp_n374,0.790708033,30,18
exp_n374,0.79826354,30,17
exp_n374,0.800533926,30,23
exp_n374,0.820863706,30,24
exp_n374,0.854953767,5,0
exp_n374,0.860461567,30,30
exp_n374,0.904875541,30,1
exp_n374,0.918717555,17,0
exp_n374,0.918734728,30,2
exp_n374,0.928856763,30,1
exp_n374,0.932629294,36,0
exp_n374,0.949669373,30,15
exp_n374,0.965339053,30,14
exp_n374,0.972095344,30,16
exp_n374,0.9784826,30,25
exp_n374,0.996082496,30,19
exp_n374,1.014865773,30,29
exp_n375,0,262,20
exp_n375,0.639212353,30,4
exp_n375,0.644995887,30,1
exp_n375,0.708290111,30,21
exp_n375,0.716533001,30,10
exp_n375,0.731459804,30,1
exp_n375,0.73941684,30,28
exp_n375,0.756774472,30,7
exp_n375,0.763461427,30,2
exp_n375,0.774144854,30,10
exp_n375,0.776116316,3,3
exp_n375,0.786175747,30,4
exp_n375,0.800764728,30,18
exp_n375,0.801404201,30,16
exp_n375,0.805232285,30,23
exp_n375,0.839712663,30,25
exp_n375,0.851745399,30,30
exp_n375,0.876468992,5,0
exp_n375,0.917649884,30,2
exp_n375,0.932586819,17,2
exp_n375,0.932614383,30,6
exp_n375,0.941815061,30,5
exp_n375,0.947187455,36,0
exp_n375,0.952223474,30,11
exp_n375,0.964049738,30,14
exp_n375,0.973532435,30,22
exp_n375,0.989168678,30,27
exp_n375,0.991491578,30,24
exp_n375,1.008196558,30,27
exp_n376,0,262,19
exp_n376,0.639218821,30,1
exp_n376,0.664202892,30,2
exp_n376,0.694225726,30,18
exp_n376,0.714204319,30,6
exp_n376,0.725139053,30,29
exp_n376,0.726785585,30,1
exp_n376,0.748576487,30,3
exp_n376,0.752122906,30,12
exp_n376,0.760196309,3,3
exp_n376,0.769557328,30,9
exp_n376,0.77626015,30,3
exp_n376,0.791122175,30,20
exp_n376,0.79558765,30,14
exp_n376,0.808427557,30,11
exp_n376,0.819091764,30,27
exp_n376,0.827279324,30,30
exp_n376,0.880104415,5,0
exp_n376,0.911377929,30,3
exp_n376,0.920884422,17,0
exp_n376,0.925660433,30,3
exp_n376,0.933454516,36,1
exp_n376,0.942269214,30,16
exp_n376,0.945912303,30,2
exp_n376,0.955402291,30,17
exp_n376,0.963811207,30,14
exp_n376,0.978384446,30,25
exp_n376,0.987821871,30,23
exp_n376,0.991578977,30,29
exp_n377,0,262,15
exp_n377,0.642279786,30,1
exp_n377,0.664271481,30,2
exp_n377,0.703994328,30,5
exp_n377,0.704860001,30,20
exp_n377,0.720911329,30,0
exp_n377,0.72623532,30,30
exp_n377,0.753164506,30,9
exp_n377,0.753448991,30,5
exp_n377,0.754511123,30,7
exp_n377,0.767692975,3,3
exp_n377,0.781193488,30,7
exp_n377,0.792607959,30,23
exp_n377,0.793387947,30,14
exp_n377,0.79605602,30,20
exp_n377,0.812653011,30,25
exp_n377,0.813467843,30,30
exp_n377,0.858399283,5,0
exp_n377,0.912723879,30,3
exp_n377,0.9246866,30,3
exp_n377,0.925081132,17,2
exp_n377,0.933925797,36,3
exp_n377,0.93436642,30,2
exp_n377,0.941780802,30,12
exp_n377,0.954817282,30,20
exp_n377,0.958323048,30,15
exp_n377,0.966374874,30,26
exp_n377,0.99096675,30,20
exp_n377,1.009796128,30,29
exp_n378,0,262,18
exp_n378,0.637975593,30,1
exp_n378,0.652885403,30,5
exp_n378,0.696685772,30,24
exp_n378,0.70916067,30,7
exp_n378,0.719161198,30,30
exp_n378,0.719378329,30,1
exp_n378,0.746380567,30,15
exp_n378,0.750996707,30,4
exp_n378,0.758955099,3,3
exp_n378,0.766659549,30,5
exp_n378,0.781958103,30,9
exp_n378,0.788420233,30,21
exp_n378,0.790590546,30,17
exp_n378,0.792450705,30,22
exp_n378,0.809783643,30,27
exp_n378,0.839738156,30,30
exp_n378,0.86902989,5,0
exp_n378,0.904361166,30,3
exp_n378,0.917509791,17,1
exp_n378,0.924368507,30,3
exp_n378,0.926974341,36,1
exp_n378,0.930727019,30,1
exp_n378,0.939936858,30,15
exp_n378,0.950715754,30,15
exp_n378,0.958838829,30,19
exp_n378,0.967710636,30,30
exp_n378,0.984755843,30,17
exp_n378,0.996043185,30,28
exp_n379,0,262,21
exp_n379,0.615853343,30,1
exp_n379,0.65668954,30,1
exp_n379,0.693118418,30,7
exp_n379,0.696740329,30,21
exp_n379,0.702833963,30,2
exp_n379,0.729206412,30,3
exp_n379,0.731553259,30,29
exp_n379,0.742176746,30,12
exp_n379,0.754892867,3,3
exp_n379,0.762609743,30,10
exp_n379,0.766197658,30,6
