"","Simulation","BMDSEstimates","order","Model"
"5855","exp_n955.bmd",0.305432954842949,"bmdl","Probit"
"5856","exp_n955.bmd",0.36074373109645,"bmdu","Probit"
"5857","exp_n956.bmd",0.305889808907965,"bmds","Probit"
"5858","exp_n956.bmd",0.306432277653028,"bmdl","Probit"
"5859","exp_n956.bmd",0.361535456814947,"bmdu","Probit"
"5860","exp_n957.bmd",0.326748583320566,"bmds","Probit"
"5861","exp_n957.bmd",0.323233833435703,"bmdl","Probit"
"5862","exp_n957.bmd",0.389338238014666,"bmdu","Probit"
"5863","exp_n958.bmd",0.294750059361991,"bmds","Probit"
"5864","exp_n958.bmd",0.296596642664965,"bmdl","Probit"
"5865","exp_n958.bmd",0.351086218549634,"bmdu","Probit"
"5866","exp_n959.bmd",0.320975442734763,"bmds","Probit"
"5867","exp_n959.bmd",0.320474520205019,"bmdl","Probit"
"5868","exp_n959.bmd",0.381814351881043,"bmdu","Probit"
"5869","exp_n96.bmd",0.287177942115381,"bmds","Probit"
"5870","exp_n96.bmd",0.288820754433146,"bmdl","Probit"
"5871","exp_n96.bmd",0.339593116840715,"bmdu","Probit"
"5872","exp_n960.bmd",0.297891103457676,"bmds","Probit"
"5873","exp_n960.bmd",0.299579479506012,"bmdl","Probit"
"5874","exp_n960.bmd",0.354656137523278,"bmdu","Probit"
"5875","exp_n961.bmd",0.305806956647864,"bmds","Probit"
"5876","exp_n961.bmd",0.306318971466578,"bmdl","Probit"
"5877","exp_n961.bmd",0.363956259400835,"bmdu","Probit"
"5878","exp_n962.bmd",0.321813569105304,"bmds","Probit"
"5879","exp_n962.bmd",0.319477060717387,"bmdl","Probit"
"5880","exp_n962.bmd",0.3805453878572,"bmdu","Probit"
"5881","exp_n963.bmd",0.296542803471751,"bmds","Probit"
"5882","exp_n963.bmd",0.298530318682872,"bmdl","Probit"
"5883","exp_n963.bmd",0.353670755824575,"bmdu","Probit"
"5884","exp_n964.bmd",0.301898055963316,"bmds","Probit"
"5885","exp_n964.bmd",0.305120941944132,"bmdl","Probit"
"5886","exp_n964.bmd",0.360042722164241,"bmdu","Probit"
"5887","exp_n965.bmd",0.305694756761011,"bmds","Probit"
"5888","exp_n965.bmd",0.308532052348632,"bmdl","Probit"
"5889","exp_n965.bmd",0.3624067097171,"bmdu","Probit"
"5890","exp_n966.bmd",0.302840928439758,"bmds","Probit"
"5891","exp_n966.bmd",0.304876469107732,"bmdl","Probit"
"5892","exp_n966.bmd",0.355316713914404,"bmdu","Probit"
"5893","exp_n967.bmd",0.282282272126484,"bmds","Probit"
"5894","exp_n967.bmd",0.285564198115515,"bmdl","Probit"
"5895","exp_n967.bmd",0.338375344720071,"bmdu","Probit"
"5896","exp_n968.bmd",0.290858015120484,"bmds","Probit"
"5897","exp_n968.bmd",0.296024839784885,"bmdl","Probit"
"5898","exp_n968.bmd",0.342803314215909,"bmdu","Probit"
"5899","exp_n969.bmd",0.320428801476026,"bmds","Probit"
"5900","exp_n969.bmd",0.31718975420662,"bmdl","Probit"
"5901","exp_n969.bmd",0.3852286360313,"bmdu","Probit"
"5902","exp_n97.bmd",0.298319556262238,"bmds","Probit"
"5903","exp_n97.bmd",0.300220387435575,"bmdl","Probit"
"5904","exp_n97.bmd",0.351384776916762,"bmdu","Probit"
"5905","exp_n970.bmd",0.306477528698813,"bmds","Probit"
"5906","exp_n970.bmd",0.307105571299525,"bmdl","Probit"
"5907","exp_n970.bmd",0.363522630790687,"bmdu","Probit"
"5908","exp_n971.bmd",0.306976106565558,"bmds","Probit"
"5909","exp_n971.bmd",0.306975408772933,"bmdl","Probit"
"5910","exp_n971.bmd",0.363832073382148,"bmdu","Probit"
"5911","exp_n972.bmd",0.312355155092935,"bmds","Probit"
"5912","exp_n972.bmd",0.313917228417701,"bmdl","Probit"
"5913","exp_n972.bmd",0.369801887709644,"bmdu","Probit"
"5914","exp_n973.bmd",0.296474765925849,"bmds","Probit"
"5915","exp_n973.bmd",0.301590535565176,"bmdl","Probit"
"5916","exp_n973.bmd",0.349888873580885,"bmdu","Probit"
"5917","exp_n974.bmd",0.298081530845459,"bmds","Probit"
"5918","exp_n974.bmd",0.299075178565604,"bmdl","Probit"
"5919","exp_n974.bmd",0.355773602727337,"bmdu","Probit"
"5920","exp_n975.bmd",0.30835106310838,"bmds","Probit"
"5921","exp_n975.bmd",0.308804656972434,"bmdl","Probit"
"5922","exp_n975.bmd",0.367225734917946,"bmdu","Probit"
"5923","exp_n976.bmd",0.304455830076248,"bmds","Probit"
"5924","exp_n976.bmd",0.306697447292581,"bmdl","Probit"
"5925","exp_n976.bmd",0.364046811453545,"bmdu","Probit"
"5926","exp_n977.bmd",0.283107862105385,"bmds","Probit"
"5927","exp_n977.bmd",0.287286170323124,"bmdl","Probit"
"5928","exp_n977.bmd",0.335105431390559,"bmdu","Probit"
"5929","exp_n978.bmd",0.31267482797334,"bmds","Probit"
"5930","exp_n978.bmd",0.313259321403748,"bmdl","Probit"
"5931","exp_n978.bmd",0.3704509378068,"bmdu","Probit"
"5932","exp_n979.bmd",0.316905459265484,"bmds","Probit"
"5933","exp_n979.bmd",0.316446760822692,"bmdl","Probit"
"5934","exp_n979.bmd",0.375894806302324,"bmdu","Probit"
"5935","exp_n98.bmd",0.296749363094932,"bmds","Probit"
"5936","exp_n98.bmd",0.296215881504121,"bmdl","Probit"
"5937","exp_n98.bmd",0.352785819992814,"bmdu","Probit"
"5938","exp_n980.bmd",0.300565346080319,"bmds","Probit"
"5939","exp_n980.bmd",0.30401929515648,"bmdl","Probit"
"5940","exp_n980.bmd",0.353287391699865,"bmdu","Probit"
"5941","exp_n981.bmd",0.292400780075696,"bmds","Probit"
"5942","exp_n981.bmd",0.29546003963596,"bmdl","Probit"
"5943","exp_n981.bmd",0.347902991040573,"bmdu","Probit"
"5944","exp_n982.bmd",0.36791455829976,"bmds","Probit"
"5945","exp_n982.bmd",0.361299342570876,"bmdl","Probit"
"5946","exp_n982.bmd",0.436856575545621,"bmdu","Probit"
"5947","exp_n983.bmd",0.312247751744387,"bmds","Probit"
"5948","exp_n983.bmd",0.310536527815538,"bmdl","Probit"
"5949","exp_n983.bmd",0.368198607460327,"bmdu","Probit"
"5950","exp_n984.bmd",0.290344029348698,"bmds","Probit"
"5951","exp_n984.bmd",0.294408362630455,"bmdl","Probit"
"5952","exp_n984.bmd",0.342657825275783,"bmdu","Probit"
"5953","exp_n985.bmd",0.28978689520068,"bmds","Probit"
"5954","exp_n985.bmd",0.294891362884025,"bmdl","Probit"
"5955","exp_n985.bmd",0.34470227442246,"bmdu","Probit"
"5956","exp_n986.bmd",0.319617692601403,"bmds","Probit"
"5957","exp_n986.bmd",0.319785319714542,"bmdl","Probit"
"5958","exp_n986.bmd",0.377471907665799,"bmdu","Probit"
"5959","exp_n987.bmd",0.363556242474983,"bmds","Probit"
"5960","exp_n987.bmd",0.35069560144941,"bmdl","Probit"
"5961","exp_n987.bmd",0.435086980891983,"bmdu","Probit"
"5962","exp_n988.bmd",0.313674087257804,"bmds","Probit"
"5963","exp_n988.bmd",0.311692655713402,"bmdl","Probit"
"5964","exp_n988.bmd",0.369440076902126,"bmdu","Probit"
"5965","exp_n989.bmd",0.307866906412687,"bmds","Probit"
"5966","exp_n989.bmd",0.309340307948277,"bmdl","Probit"
"5967","exp_n989.bmd",0.364624152101642,"bmdu","Probit"
"5968","exp_n99.bmd",0.301767409080481,"bmds","Probit"
"5969","exp_n99.bmd",0.302601312699795,"bmdl","Probit"
"5970","exp_n99.bmd",0.3609377079519,"bmdu","Probit"
"5971","exp_n990.bmd",0.278765518683701,"bmds","Probit"
"5972","exp_n990.bmd",0.283585131106981,"bmdl","Probit"
"5973","exp_n990.bmd",0.332374600733399,"bmdu","Probit"
"5974","exp_n991.bmd",0.310370670331203,"bmds","Probit"
"5975","exp_n991.bmd",0.311240040185054,"bmdl","Probit"
"5976","exp_n991.bmd",0.367714508296761,"bmdu","Probit"
"5977","exp_n992.bmd",0.300721598706243,"bmds","Probit"
"5978","exp_n992.bmd",0.299179621823455,"bmdl","Probit"
"5979","exp_n992.bmd",0.358168676761893,"bmdu","Probit"
"5980","exp_n993.bmd",0.29908012632766,"bmds","Probit"
"5981","exp_n993.bmd",0.301956083844325,"bmdl","Probit"
"5982","exp_n993.bmd",0.354566622254467,"bmdu","Probit"
"5983","exp_n994.bmd",0.320737528829051,"bmds","Probit"
"5984","exp_n994.bmd",0.318964802671169,"bmdl","Probit"
"5985","exp_n994.bmd",0.382491580318163,"bmdu","Probit"
"5986","exp_n995.bmd",0.307854295027368,"bmds","Probit"
"5987","exp_n995.bmd",0.307148749518759,"bmdl","Probit"
"5988","exp_n995.bmd",0.365132520730497,"bmdu","Probit"
"5989","exp_n996.bmd",0.288620238380236,"bmds","Probit"
"5990","exp_n996.bmd",0.29288657059092,"bmdl","Probit"
"5991","exp_n996.bmd",0.340363001987135,"bmdu","Probit"
"5992","exp_n997.bmd",0.346382841359339,"bmds","Probit"
"5993","exp_n997.bmd",0.342185720291717,"bmdl","Probit"
"5994","exp_n997.bmd",0.412936447359167,"bmdu","Probit"
"5995","exp_n998.bmd",0.298301506636805,"bmds","Probit"
"5996","exp_n998.bmd",0.301157667256037,"bmdl","Probit"
"5997","exp_n998.bmd",0.352261098348148,"bmdu","Probit"
"5998","exp_n999.bmd",0.319307753570342,"bmds","Probit"
"5999","exp_n999.bmd",0.319240712271712,"bmdl","Probit"
"6000","exp_n999.bmd",0.378907165397443,"bmdu","Probit"
"6001","exp_n1.bmd",0.441039333881562,"bmds","Log-Probit"
"6002","exp_n1.bmd",0.370442098196754,"bmdl","Log-Probit"
"6003","exp_n1.bmd",0.545459173985074,"bmdu","Log-Probit"
"6004","exp_n10.bmd",0.351504731851426,"bmds","Log-Probit"
"6005","exp_n10.bmd",0.250146124077121,"bmdl","Log-Probit"
"6006","exp_n10.bmd",0.483595028131599,"bmdu","Log-Probit"
"6007","exp_n100.bmd",0.322379753821689,"bmds","Log-Probit"
"6008","exp_n100.bmd",0.214156930336787,"bmdl","Log-Probit"
"6009","exp_n100.bmd",0.468060086673504,"bmdu","Log-Probit"
"6010","exp_n1000.bmd",0.389327078263628,"bmds","Log-Probit"
"6011","exp_n1000.bmd",0.30109847212923,"bmdl","Log-Probit"
"6012","exp_n1000.bmd",0.509211318207027,"bmdu","Log-Probit"
"6013","exp_n101.bmd",0.565565516567166,"bmds","Log-Probit"
"6014","exp_n101.bmd",0.544431946360624,"bmdl","Log-Probit"
"6015","exp_n101.bmd",0.639736500504611,"bmdu","Log-Probit"
"6016","exp_n102.bmd",0.366534689470574,"bmds","Log-Probit"
"6017","exp_n102.bmd",0.273052608608263,"bmdl","Log-Probit"
"6018","exp_n102.bmd",0.48730343073632,"bmdu","Log-Probit"
"6019","exp_n103.bmd",0.355555877832488,"bmds","Log-Probit"
"6020","exp_n103.bmd",0.269544283635657,"bmdl","Log-Probit"
"6021","exp_n103.bmd",0.469656516011728,"bmdu","Log-Probit"
"6022","exp_n104.bmd",0.413051796743187,"bmds","Log-Probit"
"6023","exp_n104.bmd",0.328246546888107,"bmdl","Log-Probit"
"6024","exp_n104.bmd",0.530937573221959,"bmdu","Log-Probit"
"6025","exp_n105.bmd",0.395099160126386,"bmds","Log-Probit"
"6026","exp_n105.bmd",0.308404878067344,"bmdl","Log-Probit"
"6027","exp_n105.bmd",0.513000422900409,"bmdu","Log-Probit"
"6028","exp_n106.bmd",0.519289911440891,"bmds","Log-Probit"
"6029","exp_n106.bmd",0.477851458499661,"bmdl","Log-Probit"
"6030","exp_n106.bmd",0.603485854245606,"bmdu","Log-Probit"
"6031","exp_n107.bmd",0.342002991754614,"bmds","Log-Probit"
"6032","exp_n107.bmd",0.233089482604821,"bmdl","Log-Probit"
"6033","exp_n107.bmd",0.479495050542253,"bmdu","Log-Probit"
"6034","exp_n108.bmd",0.342768132101749,"bmds","Log-Probit"
"6035","exp_n108.bmd",0.2421668067852,"bmdl","Log-Probit"
"6036","exp_n108.bmd",0.477869979023794,"bmdu","Log-Probit"
"6037","exp_n109.bmd",0.466447748903054,"bmds","Log-Probit"
"6038","exp_n109.bmd",0.414569557701373,"bmdl","Log-Probit"
"6039","exp_n109.bmd",0.562997833613295,"bmdu","Log-Probit"
"6040","exp_n11.bmd",0.518737071475275,"bmds","Log-Probit"
"6041","exp_n11.bmd",0.473669257913362,"bmdl","Log-Probit"
"6042","exp_n11.bmd",0.608840605095937,"bmdu","Log-Probit"
"6043","exp_n110.bmd",0.441772439237044,"bmds","Log-Probit"
"6044","exp_n110.bmd",0.377175227905356,"bmdl","Log-Probit"
"6045","exp_n110.bmd",0.544267497131124,"bmdu","Log-Probit"
"6046","exp_n111.bmd",0.272995834473808,"bmds","Log-Probit"
"6047","exp_n111.bmd",0.146275012302747,"bmdl","Log-Probit"
"6048","exp_n111.bmd",0.43566156524169,"bmdu","Log-Probit"
"6049","exp_n112.bmd",0.44396287709352,"bmds","Log-Probit"
"6050","exp_n112.bmd",0.369542244719751,"bmdl","Log-Probit"
"6051","exp_n112.bmd",0.554058316545703,"bmdu","Log-Probit"
"6052","exp_n113.bmd",0.476354689373037,"bmds","Log-Probit"
"6053","exp_n113.bmd",0.398781353965865,"bmdl","Log-Probit"
"6054","exp_n113.bmd",0.584969884865095,"bmdu","Log-Probit"
"6055","exp_n114.bmd",0.383172987368327,"bmds","Log-Probit"
"6056","exp_n114.bmd",0.291889648068886,"bmdl","Log-Probit"
"6057","exp_n114.bmd",0.508453302560389,"bmdu","Log-Probit"
"6058","exp_n115.bmd",0.290359275039611,"bmds","Log-Probit"
"6059","exp_n115.bmd",0.170693665271626,"bmdl","Log-Probit"
"6060","exp_n115.bmd",0.4424214480749,"bmdu","Log-Probit"
"6061","exp_n116.bmd",0.372493764119488,"bmds","Log-Probit"
"6062","exp_n116.bmd",0.283884294289205,"bmdl","Log-Probit"
"6063","exp_n116.bmd",0.49648678082351,"bmdu","Log-Probit"
"6064","exp_n117.bmd",0.455526074753237,"bmds","Log-Probit"
"6065","exp_n117.bmd",0.381397422411128,"bmdl","Log-Probit"
"6066","exp_n117.bmd",0.567000165108131,"bmdu","Log-Probit"
"6067","exp_n118.bmd",0.523440801916135,"bmds","Log-Probit"
"6068","exp_n118.bmd",0.478327999495646,"bmdl","Log-Probit"
"6069","exp_n118.bmd",0.613825449055444,"bmdu","Log-Probit"
"6070","exp_n119.bmd",0.469865027893293,"bmds","Log-Probit"
"6071","exp_n119.bmd",0.412919992942447,"bmdl","Log-Probit"
"6072","exp_n119.bmd",0.567009444170677,"bmdu","Log-Probit"
"6073","exp_n12.bmd",0.318808514049771,"bmds","Log-Probit"
"6074","exp_n12.bmd",0.218566325983398,"bmdl","Log-Probit"
"6075","exp_n12.bmd",0.447109852072596,"bmdu","Log-Probit"
"6076","exp_n120.bmd",0.314110690296462,"bmds","Log-Probit"
"6077","exp_n120.bmd",0.201154953857796,"bmdl","Log-Probit"
"6078","exp_n120.bmd",0.456163166923961,"bmdu","Log-Probit"
"6079","exp_n121.bmd",0.351946228547553,"bmds","Log-Probit"
"6080","exp_n121.bmd",0.24656944542458,"bmdl","Log-Probit"
"6081","exp_n121.bmd",0.490691874531536,"bmdu","Log-Probit"
"6082","exp_n122.bmd",0.335133165700133,"bmds","Log-Probit"
"6083","exp_n122.bmd",0.233167456123655,"bmdl","Log-Probit"
"6084","exp_n122.bmd",0.469256782455613,"bmdu","Log-Probit"
"6085","exp_n123.bmd",0.308184497478071,"bmds","Log-Probit"
"6086","exp_n123.bmd",0.189880510327374,"bmdl","Log-Probit"
"6087","exp_n123.bmd",0.456071967353611,"bmdu","Log-Probit"
"6088","exp_n124.bmd",0.51608378548303,"bmds","Log-Probit"
"6089","exp_n124.bmd",0.476455044984925,"bmdl","Log-Probit"
"6090","exp_n124.bmd",0.600626886671715,"bmdu","Log-Probit"
"6091","exp_n125.bmd",0.328162904978638,"bmds","Log-Probit"
"6092","exp_n125.bmd",0.211608468753844,"bmdl","Log-Probit"
"6093","exp_n125.bmd",0.473265669921728,"bmdu","Log-Probit"
"6094","exp_n126.bmd",0.474229453860633,"bmds","Log-Probit"
"6095","exp_n126.bmd",0.414321601071507,"bmdl","Log-Probit"
"6096","exp_n126.bmd",0.572340832773098,"bmdu","Log-Probit"
"6097","exp_n127.bmd",0.410186562822371,"bmds","Log-Probit"
"6098","exp_n127.bmd",0.345428065830747,"bmdl","Log-Probit"
"6099","exp_n127.bmd",0.522040639230453,"bmdu","Log-Probit"
"6100","exp_n128.bmd",0.380735125150794,"bmds","Log-Probit"
"6101","exp_n128.bmd",0.295722681424871,"bmdl","Log-Probit"
"6102","exp_n128.bmd",0.502757327224662,"bmdu","Log-Probit"
"6103","exp_n129.bmd",0.356605107214079,"bmds","Log-Probit"
"6104","exp_n129.bmd",0.263564301702975,"bmdl","Log-Probit"
"6105","exp_n129.bmd",0.485979607327071,"bmdu","Log-Probit"
"6106","exp_n13.bmd",0.441753858281839,"bmds","Log-Probit"
"6107","exp_n13.bmd",0.375802260634807,"bmdl","Log-Probit"
"6108","exp_n13.bmd",0.543988972576505,"bmdu","Log-Probit"
"6109","exp_n130.bmd",0.299263230963433,"bmds","Log-Probit"
"6110","exp_n130.bmd",0.181027218732582,"bmdl","Log-Probit"
"6111","exp_n130.bmd",0.452533774516767,"bmdu","Log-Probit"
"6112","exp_n131.bmd",0.358204505095888,"bmds","Log-Probit"
"6113","exp_n131.bmd",0.245854327626808,"bmdl","Log-Probit"
"6114","exp_n131.bmd",0.499254214448172,"bmdu","Log-Probit"
"6115","exp_n132.bmd",0.384854105624272,"bmds","Log-Probit"
"6116","exp_n132.bmd",0.296700972777646,"bmdl","Log-Probit"
"6117","exp_n132.bmd",0.507026405421573,"bmdu","Log-Probit"
"6118","exp_n133.bmd",0.496555143041432,"bmds","Log-Probit"
"6119","exp_n133.bmd",0.447737281604543,"bmdl","Log-Probit"
"6120","exp_n133.bmd",0.588294088443476,"bmdu","Log-Probit"
"6121","exp_n134.bmd",0.274506730551738,"bmds","Log-Probit"
"6122","exp_n134.bmd",0.156634961007887,"bmdl","Log-Probit"
"6123","exp_n134.bmd",0.42840599763877,"bmdu","Log-Probit"
"6124","exp_n135.bmd",0.501038701662024,"bmds","Log-Probit"
"6125","exp_n135.bmd",0.45372035136526,"bmdl","Log-Probit"
"6126","exp_n135.bmd",0.593014788547994,"bmdu","Log-Probit"
"6127","exp_n136.bmd",0.299069199845133,"bmds","Log-Probit"
"6128","exp_n136.bmd",0.187859454257924,"bmdl","Log-Probit"
"6129","exp_n136.bmd",0.444880813080196,"bmdu","Log-Probit"
"6130","exp_n137.bmd",0.319521378411554,"bmds","Log-Probit"
"6131","exp_n137.bmd",0.219664193398381,"bmdl","Log-Probit"
"6132","exp_n137.bmd",0.44970244835158,"bmdu","Log-Probit"
"6133","exp_n138.bmd",0.449177245097518,"bmds","Log-Probit"
"6134","exp_n138.bmd",0.383879423880852,"bmdl","Log-Probit"
"6135","exp_n138.bmd",0.552031107740665,"bmdu","Log-Probit"
"6136","exp_n139.bmd",0.475564394104394,"bmds","Log-Probit"
"6137","exp_n139.bmd",0.426314749917576,"bmdl","Log-Probit"
"6138","exp_n139.bmd",0.56310899699277,"bmdu","Log-Probit"
"6139","exp_n14.bmd",0.254072613282338,"bmds","Log-Probit"
"6140","exp_n14.bmd",0.138854406838697,"bmdl","Log-Probit"
"6141","exp_n14.bmd",0.411587968333981,"bmdu","Log-Probit"
"6142","exp_n140.bmd",0.401965175811819,"bmds","Log-Probit"
"6143","exp_n140.bmd",0.330725790204362,"bmdl","Log-Probit"
"6144","exp_n140.bmd",0.510316465971305,"bmdu","Log-Probit"
"6145","exp_n141.bmd",0.509400431621014,"bmds","Log-Probit"
"6146","exp_n141.bmd",0.465771153998545,"bmdl","Log-Probit"
"6147","exp_n141.bmd",0.595193135861577,"bmdu","Log-Probit"
"6148","exp_n142.bmd",0.394545597288404,"bmds","Log-Probit"
"6149","exp_n142.bmd",0.286220753289274,"bmdl","Log-Probit"
"6150","exp_n142.bmd",0.525365652500943,"bmdu","Log-Probit"
"6151","exp_n143.bmd",0.403285229852235,"bmds","Log-Probit"
"6152","exp_n143.bmd",0.326269187748236,"bmdl","Log-Probit"
"6153","exp_n143.bmd",0.515107796161904,"bmdu","Log-Probit"
"6154","exp_n144.bmd",0.285520076615482,"bmds","Log-Probit"
"6155","exp_n144.bmd",0.175157138632497,"bmdl","Log-Probit"
"6156","exp_n144.bmd",0.434173772852085,"bmdu","Log-Probit"
"6157","exp_n145.bmd",0.401265487376485,"bmds","Log-Probit"
"6158","exp_n145.bmd",0.325561725217196,"bmdl","Log-Probit"
"6159","exp_n145.bmd",0.513436796907722,"bmdu","Log-Probit"
"6160","exp_n146.bmd",0.38557060677863,"bmds","Log-Probit"
"6161","exp_n146.bmd",0.290207175080584,"bmdl","Log-Probit"
"6162","exp_n146.bmd",0.513361655760723,"bmdu","Log-Probit"
"6163","exp_n147.bmd",0.35313809314093,"bmds","Log-Probit"
"6164","exp_n147.bmd",0.249970480929655,"bmdl","Log-Probit"
"6165","exp_n147.bmd",0.490316454703054,"bmdu","Log-Probit"
"6166","exp_n148.bmd",0.353687275804111,"bmds","Log-Probit"
"6167","exp_n148.bmd",0.241965195494432,"bmdl","Log-Probit"
"6168","exp_n148.bmd",0.497435058280377,"bmdu","Log-Probit"
"6169","exp_n149.bmd",0.199167045300611,"bmds","Log-Probit"
"6170","exp_n149.bmd",0.100838751080803,"bmdl","Log-Probit"
"6171","exp_n149.bmd",0.356946319492707,"bmdu","Log-Probit"
"6172","exp_n15.bmd",0.499956716780002,"bmds","Log-Probit"
"6173","exp_n15.bmd",0.453747961545358,"bmdl","Log-Probit"
"6174","exp_n15.bmd",0.592147671317547,"bmdu","Log-Probit"
"6175","exp_n150.bmd",0.441864759645137,"bmds","Log-Probit"
"6176","exp_n150.bmd",0.376420215740033,"bmdl","Log-Probit"
"6177","exp_n150.bmd",0.546722339453026,"bmdu","Log-Probit"
"6178","exp_n151.bmd",0.390596425651477,"bmds","Log-Probit"
"6179","exp_n151.bmd",0.30340538413629,"bmdl","Log-Probit"
"6180","exp_n151.bmd",0.513349437780031,"bmdu","Log-Probit"
"6181","exp_n152.bmd",0.426782546928985,"bmds","Log-Probit"
"6182","exp_n152.bmd",0.351444017812344,"bmdl","Log-Probit"
"6183","exp_n152.bmd",0.535607056356683,"bmdu","Log-Probit"
"6184","exp_n153.bmd",0.346933417344666,"bmds","Log-Probit"
"6185","exp_n153.bmd",0.243691095886978,"bmdl","Log-Probit"
"6186","exp_n153.bmd",0.47977425639135,"bmdu","Log-Probit"
"6187","exp_n154.bmd",0.333401387499066,"bmds","Log-Probit"
"6188","exp_n154.bmd",0.214451559215964,"bmdl","Log-Probit"
"6189","exp_n154.bmd",0.480434597510537,"bmdu","Log-Probit"
"6190","exp_n155.bmd",0.506498128727766,"bmds","Log-Probit"
"6191","exp_n155.bmd",0.465113721965478,"bmdl","Log-Probit"
"6192","exp_n155.bmd",0.588990861104155,"bmdu","Log-Probit"
"6193","exp_n156.bmd",0.368592804744339,"bmds","Log-Probit"
"6194","exp_n156.bmd",0.271424121249852,"bmdl","Log-Probit"
"6195","exp_n156.bmd",0.497585770108979,"bmdu","Log-Probit"
"6196","exp_n157.bmd",0.399868760958173,"bmds","Log-Probit"
"6197","exp_n157.bmd",0.338822033228444,"bmdl","Log-Probit"
"6198","exp_n157.bmd",0.512393511473097,"bmdu","Log-Probit"
"6199","exp_n158.bmd",0.489303745493227,"bmds","Log-Probit"
"6200","exp_n158.bmd",0.439896658911535,"bmdl","Log-Probit"
"6201","exp_n158.bmd",0.580045072741644,"bmdu","Log-Probit"
"6202","exp_n159.bmd",0.440565939480923,"bmds","Log-Probit"
"6203","exp_n159.bmd",0.388000613508205,"bmdl","Log-Probit"
"6204","exp_n159.bmd",0.532859080585159,"bmdu","Log-Probit"
"6205","exp_n16.bmd",0.395256539168883,"bmds","Log-Probit"
"6206","exp_n16.bmd",0.310703330971669,"bmdl","Log-Probit"
"6207","exp_n16.bmd",0.508146821552333,"bmdu","Log-Probit"
"6208","exp_n160.bmd",0.436146966270193,"bmds","Log-Probit"
"6209","exp_n160.bmd",0.363593891709706,"bmdl","Log-Probit"
"6210","exp_n160.bmd",0.541579281187094,"bmdu","Log-Probit"
"6211","exp_n161.bmd",0.479661533079108,"bmds","Log-Probit"
"6212","exp_n161.bmd",0.434514969160307,"bmdl","Log-Probit"
"6213","exp_n161.bmd",0.568210983838621,"bmdu","Log-Probit"
"6214","exp_n162.bmd",0.310901804806879,"bmds","Log-Probit"
"6215","exp_n162.bmd",0.246582958943375,"bmdl","Log-Probit"
"6216","exp_n162.bmd",0.425416829536069,"bmdu","Log-Probit"
"6217","exp_n163.bmd",0.504168659299209,"bmds","Log-Probit"
"6218","exp_n163.bmd",0.468058220250184,"bmdl","Log-Probit"
"6219","exp_n163.bmd",0.587606963708873,"bmdu","Log-Probit"
"6220","exp_n164.bmd",0.371300712930707,"bmds","Log-Probit"
"6221","exp_n164.bmd",0.259129364477408,"bmdl","Log-Probit"
"6222","exp_n164.bmd",0.507571930361009,"bmdu","Log-Probit"
"6223","exp_n165.bmd",0.465621765825907,"bmds","Log-Probit"
"6224","exp_n165.bmd",0.410931034320423,"bmdl","Log-Probit"
"6225","exp_n165.bmd",0.5624466851673,"bmdu","Log-Probit"
"6226","exp_n166.bmd",0.383287214186557,"bmds","Log-Probit"
"6227","exp_n166.bmd",0.292996387106089,"bmdl","Log-Probit"
"6228","exp_n166.bmd",0.505710495059761,"bmdu","Log-Probit"
"6229","exp_n167.bmd",0.252438047898416,"bmds","Log-Probit"
"6230","exp_n167.bmd",0.138119111076811,"bmdl","Log-Probit"
"6231","exp_n167.bmd",0.402025561402642,"bmdu","Log-Probit"
"6232","exp_n168.bmd",0.337703462485629,"bmds","Log-Probit"
"6233","exp_n168.bmd",0.217854515272274,"bmdl","Log-Probit"
"6234","exp_n168.bmd",0.487889139814365,"bmdu","Log-Probit"
"6235","exp_n169.bmd",0.258151841099797,"bmds","Log-Probit"
"6236","exp_n169.bmd",0.144383948186369,"bmdl","Log-Probit"
"6237","exp_n169.bmd",0.412841403910859,"bmdu","Log-Probit"
"6238","exp_n17.bmd",0.466594773231171,"bmds","Log-Probit"
"6239","exp_n17.bmd",0.402872615022334,"bmdl","Log-Probit"
"6240","exp_n17.bmd",0.568747760502793,"bmdu","Log-Probit"
"6241","exp_n170.bmd",0.366235919407323,"bmds","Log-Probit"
"6242","exp_n170.bmd",0.272858793629076,"bmdl","Log-Probit"
"6243","exp_n170.bmd",0.492315999470902,"bmdu","Log-Probit"
"6244","exp_n171.bmd",0.472938880401373,"bmds","Log-Probit"
"6245","exp_n171.bmd",0.414510401273592,"bmdl","Log-Probit"
"6246","exp_n171.bmd",0.571534506093037,"bmdu","Log-Probit"
"6247","exp_n172.bmd",0.487216653114946,"bmds","Log-Probit"
"6248","exp_n172.bmd",0.441125474951358,"bmdl","Log-Probit"
"6249","exp_n172.bmd",0.577098508738265,"bmdu","Log-Probit"
"6250","exp_n173.bmd",0.452417789332869,"bmds","Log-Probit"
"6251","exp_n173.bmd",0.400312532143536,"bmdl","Log-Probit"
"6252","exp_n173.bmd",0.545931699384593,"bmdu","Log-Probit"
"6253","exp_n174.bmd",0.3784456102891,"bmds","Log-Probit"
"6254","exp_n174.bmd",0.260782964968449,"bmdl","Log-Probit"
"6255","exp_n174.bmd",0.520738924940052,"bmdu","Log-Probit"
"6256","exp_n175.bmd",0.387321915150559,"bmds","Log-Probit"
"6257","exp_n175.bmd",0.306143611927686,"bmdl","Log-Probit"
"6258","exp_n175.bmd",0.506429643063222,"bmdu","Log-Probit"
