set,Dose,N,Effect
exp_n14,0.940329151,17,1
exp_n14,0.942610599,36,4
exp_n14,0.953029678,2,1
exp_n14,0.958438401,30,11
exp_n14,0.982949483,30,25
exp_n14,0.991292256,30,20
exp_n14,0.998336175,30,13
exp_n14,0.999429699,30,17
exp_n14,1.010854232,30,10
exp_n14,1.033614178,30,29
exp_n14,1.057305345,4,1
exp_n140,0,337,18
exp_n140,0.70253547,30,23
exp_n140,0.703045114,2,0
exp_n140,0.722048544,30,7
exp_n140,0.737140984,30,23
exp_n140,0.743611636,3,0
exp_n140,0.750557184,71,0
exp_n140,0.754014565,30,5
exp_n140,0.758286891,2,0
exp_n140,0.765653011,30,10
exp_n140,0.766948518,3,3
exp_n140,0.768961266,30,1
exp_n140,0.796521771,30,17
exp_n140,0.818751962,30,28
exp_n140,0.834037031,4,0
exp_n140,0.834120662,4,0
exp_n140,0.835638327,1,0
exp_n140,0.848481492,30,6
exp_n140,0.848891601,30,0
exp_n140,0.854630049,30,30
exp_n140,0.869084286,30,6
exp_n140,0.872992125,5,0
exp_n140,0.89249395,30,3
exp_n140,0.902270338,30,28
exp_n140,0.913311122,30,2
exp_n140,0.917941856,17,2
exp_n140,0.925018018,30,0
exp_n140,0.925482031,73,0
exp_n140,0.933895054,30,0
exp_n140,0.938827496,36,2
exp_n140,0.954064589,30,17
exp_n140,0.958212033,2,1
exp_n140,0.981929236,30,26
exp_n140,0.986089223,30,17
exp_n140,0.98806155,30,13
exp_n140,0.991290403,30,13
exp_n140,0.998892127,30,17
exp_n140,1.012761276,30,27
exp_n140,1.047838422,4,0
exp_n141,0,337,14
exp_n141,0.684265308,30,8
exp_n141,0.68779317,2,0
exp_n141,0.68807724,30,19
exp_n141,0.725941929,30,6
exp_n141,0.73482173,30,25
exp_n141,0.735408636,2,0
exp_n141,0.735813928,30,7
exp_n141,0.737915178,71,0
exp_n141,0.75342512,30,7
exp_n141,0.755097981,3,3
exp_n141,0.776494835,30,21
exp_n141,0.792739071,3,0
exp_n141,0.807696677,30,25
exp_n141,0.816130049,5,0
exp_n141,0.823346795,30,4
exp_n141,0.82435366,4,0
exp_n141,0.825849748,30,1
exp_n141,0.827125536,1,0
exp_n141,0.831182271,30,7
exp_n141,0.844943085,30,1
exp_n141,0.851139184,4,0
exp_n141,0.870664347,30,30
exp_n141,0.877879988,30,2
exp_n141,0.888486814,17,4
exp_n141,0.890306712,73,0
exp_n141,0.890824551,30,5
exp_n141,0.899141686,30,2
exp_n141,0.910200164,30,28
exp_n141,0.916418091,36,2
exp_n141,0.928554692,30,16
exp_n141,0.93760015,2,0
exp_n141,0.975878022,30,16
exp_n141,0.977504868,30,28
exp_n141,0.982817477,30,11
exp_n141,0.983637766,30,13
exp_n141,0.990792871,30,17
exp_n141,1.011821582,30,29
exp_n141,1.069065369,4,2
exp_n142,0,337,15
exp_n142,0.696902197,30,21
exp_n142,0.700265737,2,0
exp_n142,0.706752213,30,7
exp_n142,0.729664298,30,19
exp_n142,0.745800552,2,0
exp_n142,0.750666033,30,9
exp_n142,0.754888443,71,0
exp_n142,0.755786596,30,3
exp_n142,0.768002913,3,3
exp_n142,0.773933734,30,3
exp_n142,0.786872336,3,0
exp_n142,0.789589996,30,22
exp_n142,0.814013313,30,24
exp_n142,0.828773678,4,0
exp_n142,0.83103598,4,0
exp_n142,0.839689102,30,0
exp_n142,0.839990927,30,2
exp_n142,0.847713034,1,0
exp_n142,0.849418637,30,30
exp_n142,0.866713543,5,0
exp_n142,0.869144857,30,3
exp_n142,0.893008821,30,5
exp_n142,0.913973974,30,30
exp_n142,0.915108608,30,2
exp_n142,0.920614996,17,3
exp_n142,0.927482615,73,0
exp_n142,0.92797901,30,3
exp_n142,0.930362219,30,1
exp_n142,0.938939239,36,1
exp_n142,0.95162908,2,0
exp_n142,0.95978826,30,12
exp_n142,0.975648704,30,28
exp_n142,0.990129214,30,19
exp_n142,0.993657851,30,15
exp_n142,0.996712713,30,19
exp_n142,1.014563335,30,17
exp_n142,1.015337104,30,30
exp_n142,1.057178633,4,1
exp_n143,0,337,20
exp_n143,0.700760279,30,21
exp_n143,0.703606818,2,0
exp_n143,0.70787699,3,0
exp_n143,0.722684665,30,7
exp_n143,0.723520242,30,26
exp_n143,0.753821905,2,0
exp_n143,0.757281048,30,6
exp_n143,0.75742855,71,0
exp_n143,0.764957148,3,3
exp_n143,0.76641552,30,6
exp_n143,0.785488047,30,5
exp_n143,0.790817889,30,15
exp_n143,0.797119857,30,30
exp_n143,0.814806772,30,24
exp_n143,0.820479826,4,0
exp_n143,0.839571393,1,0
exp_n143,0.840728052,4,0
exp_n143,0.845758489,30,1
exp_n143,0.848361456,30,5
exp_n143,0.878202759,30,0
exp_n143,0.885198436,30,28
exp_n143,0.891271701,5,0
exp_n143,0.902728267,30,2
exp_n143,0.915487001,30,2
exp_n143,0.922103137,73,0
exp_n143,0.929415174,30,1
exp_n143,0.930833146,17,3
exp_n143,0.935908624,30,3
exp_n143,0.940738181,36,2
exp_n143,0.950047691,2,1
exp_n143,0.952379406,30,14
exp_n143,0.965727301,30,28
exp_n143,0.981761505,30,21
exp_n143,0.988552948,30,10
exp_n143,0.992265905,30,17
exp_n143,0.992674757,30,16
exp_n143,1.00494811,30,28
exp_n143,1.02515818,4,2
exp_n144,0,337,23
exp_n144,0.699624986,30,22
exp_n144,0.703552546,2,0
exp_n144,0.721373142,30,6
exp_n144,0.730550233,30,15
exp_n144,0.74338884,3,0
exp_n144,0.753405701,71,0
exp_n144,0.754111987,2,0
exp_n144,0.754698138,30,11
exp_n144,0.762667884,30,4
exp_n144,0.767417057,3,3
exp_n144,0.779543611,30,10
exp_n144,0.789396242,30,18
exp_n144,0.82274683,30,26
exp_n144,0.823385569,4,0
exp_n144,0.829416726,4,0
exp_n144,0.843494377,1,0
exp_n144,0.84400359,30,2
exp_n144,0.846870832,30,4
exp_n144,0.852702805,30,30
exp_n144,0.87943059,5,0
exp_n144,0.879572841,30,2
exp_n144,0.895425818,30,2
exp_n144,0.906106982,30,28
exp_n144,0.919950165,30,1
exp_n144,0.927530399,17,4
exp_n144,0.929572151,73,0
exp_n144,0.929729945,30,3
exp_n144,0.938148793,36,4
exp_n144,0.947070884,30,2
exp_n144,0.947741373,30,13
exp_n144,0.957674449,2,2
exp_n144,0.98165593,30,17
exp_n144,0.983704028,30,27
exp_n144,0.988611321,30,14
exp_n144,1.002917912,30,16
exp_n144,1.004014689,30,14
exp_n144,1.014779214,30,28
exp_n144,1.041997412,4,2
exp_n145,0,337,19
exp_n145,0.684927093,2,0
exp_n145,0.686300786,30,23
exp_n145,0.689751907,30,5
exp_n145,0.722259534,30,10
exp_n145,0.724002858,30,25
exp_n145,0.729477504,3,0
exp_n145,0.73092214,2,0
exp_n145,0.73572949,30,4
exp_n145,0.739316704,71,0
exp_n145,0.745986925,3,3
exp_n145,0.75644719,30,7
exp_n145,0.782701829,30,21
exp_n145,0.800469523,30,24
exp_n145,0.814145189,4,0
exp_n145,0.819088493,1,0
exp_n145,0.81937814,30,4
exp_n145,0.81970317,4,0
exp_n145,0.827796291,30,1
exp_n145,0.828832722,30,3
exp_n145,0.838213247,5,0
exp_n145,0.846250997,30,30
exp_n145,0.854097986,30,3
exp_n145,0.886103882,30,28
exp_n145,0.888298919,30,3
exp_n145,0.894843441,17,3
exp_n145,0.89628684,73,0
exp_n145,0.896326763,30,2
exp_n145,0.906214865,30,3
exp_n145,0.91854388,36,1
exp_n145,0.930494224,2,0
exp_n145,0.930680007,30,17
exp_n145,0.954958182,30,27
exp_n145,0.967464077,30,17
exp_n145,0.975491494,30,25
exp_n145,0.976195216,30,14
exp_n145,0.982445296,30,18
exp_n145,1.004097748,30,29
exp_n145,1.026354667,4,0
exp_n146,0,337,15
exp_n146,0.706856689,30,20
exp_n146,0.711541392,2,0
exp_n146,0.711552947,30,5
exp_n146,0.738979427,30,21
exp_n146,0.743674868,3,0
exp_n146,0.746255465,30,2
exp_n146,0.752044601,71,0
exp_n146,0.757777509,2,0
exp_n146,0.762234724,30,9
exp_n146,0.765669556,30,10
exp_n146,0.771814669,3,3
exp_n146,0.793828618,30,15
exp_n146,0.840092145,30,22
exp_n146,0.845804361,4,0
exp_n146,0.84992434,30,7
exp_n146,0.85293366,30,30
exp_n146,0.854234298,30,2
exp_n146,0.855001374,1,0
exp_n146,0.86139285,30,4
exp_n146,0.86486963,5,0
exp_n146,0.868807137,4,0
exp_n146,0.881629689,30,1
exp_n146,0.918678468,30,3
exp_n146,0.921922121,73,0
exp_n146,0.922342114,30,29
exp_n146,0.932382669,30,5
exp_n146,0.935105433,17,4
exp_n146,0.937155829,30,2
exp_n146,0.950855272,36,2
exp_n146,0.956332104,2,1
exp_n146,0.960929089,30,18
exp_n146,0.994912699,30,25
exp_n146,1.008121961,30,12
exp_n146,1.008139741,30,16
exp_n146,1.010047534,30,16
exp_n146,1.015901122,30,19
exp_n146,1.049694814,30,28
exp_n146,1.07997261,4,1
exp_n147,0,337,10
exp_n147,0.687350429,2,0
exp_n147,0.692195387,30,25
exp_n147,0.704358658,30,3
exp_n147,0.720262854,30,20
exp_n147,0.724500826,3,0
exp_n147,0.737906627,2,0
exp_n147,0.738497502,30,5
exp_n147,0.741431531,71,0
exp_n147,0.749284737,30,8
exp_n147,0.756935228,3,3
exp_n147,0.767231367,30,7
exp_n147,0.776724195,30,12
exp_n147,0.804895957,30,21
exp_n147,0.816506642,4,0
exp_n147,0.820498582,4,0
exp_n147,0.825520778,1,0
exp_n147,0.826842681,30,4
exp_n147,0.829542677,30,4
exp_n147,0.851616748,5,0
exp_n147,0.855644662,30,5
exp_n147,0.866637297,30,30
exp_n147,0.872037052,30,2
exp_n147,0.88652992,30,30
exp_n147,0.89178654,30,1
exp_n147,0.90104643,17,0
exp_n147,0.906884485,73,0
exp_n147,0.910787849,30,2
exp_n147,0.914934007,30,3
exp_n147,0.924479167,36,2
exp_n147,0.928943268,30,18
exp_n147,0.938784055,2,1
exp_n147,0.962993187,30,27
exp_n147,0.9701881,30,16
exp_n147,0.972395692,30,19
exp_n147,0.975160372,30,17
exp_n147,0.980979601,30,19
exp_n147,1.009882547,30,28
exp_n147,1.033674206,4,1
exp_n148,0,337,22
exp_n148,0.674616361,30,6
exp_n148,0.69560208,2,0
exp_n148,0.698312457,30,20
exp_n148,0.724404207,30,7
exp_n148,0.741743347,30,7
exp_n148,0.742517261,71,0
exp_n148,0.743237477,2,0
exp_n148,0.748542894,30,19
exp_n148,0.764570805,30,5
exp_n148,0.767251969,3,1
exp_n148,0.76897653,3,0
exp_n148,0.806783371,30,2
exp_n148,0.807440232,30,17
exp_n148,0.811247356,5,0
exp_n148,0.826445444,1,0
exp_n148,0.828031676,30,2
exp_n148,0.830162942,30,3
exp_n148,0.834471142,30,2
exp_n148,0.844695294,30,26
exp_n148,0.848049882,4,0
exp_n148,0.879601801,4,0
exp_n148,0.885120375,30,1
exp_n148,0.886315215,30,0
exp_n148,0.893923274,17,1
exp_n148,0.90672273,73,0
exp_n148,0.907642573,30,30
exp_n148,0.910000053,30,3
exp_n148,0.923041909,36,2
exp_n148,0.937984628,30,28
exp_n148,0.947102969,30,14
exp_n148,0.948226325,2,1
exp_n148,0.995861443,30,17
exp_n148,0.997172859,30,20
exp_n148,0.998479602,30,25
exp_n148,1.010503066,30,13
exp_n148,1.013492742,30,19
exp_n148,1.052419303,30,27
exp_n148,1.108051107,4,2
exp_n149,0,337,15
exp_n149,0.689305813,30,22
exp_n149,0.692873832,30,5
exp_n149,0.694081065,2,0
exp_n149,0.736052082,30,19
exp_n149,0.740182759,30,2
exp_n149,0.743573865,71,0
exp_n149,0.744085513,2,0
exp_n149,0.749716719,30,12
exp_n149,0.75371603,3,3
exp_n149,0.760784419,30,13
exp_n149,0.795116995,30,20
exp_n149,0.802632326,3,0
exp_n149,0.822063421,30,24
exp_n149,0.827339022,30,4
exp_n149,0.828347658,1,0
exp_n149,0.830116532,30,0
exp_n149,0.834799541,5,0
exp_n149,0.837674682,4,0
exp_n149,0.837848368,30,5
exp_n149,0.843632115,4,0
exp_n149,0.863598004,30,2
exp_n149,0.868769167,30,30
exp_n149,0.889974649,30,2
exp_n149,0.903023669,17,0
exp_n149,0.904896847,30,29
exp_n149,0.909102379,30,1
exp_n149,0.913390651,30,2
exp_n149,0.915425137,73,0
exp_n149,0.918565755,36,1
exp_n149,0.936817608,2,2
exp_n149,0.940212702,30,13
exp_n149,0.967944129,30,26
exp_n149,0.979766557,30,13
exp_n149,0.98516998,30,17
exp_n149,0.989673123,30,21
exp_n149,0.989767173,30,19
exp_n149,1.03302647,30,28
exp_n149,1.05936201,4,2
exp_n15,0,337,12
exp_n15,0.688207506,30,25
exp_n15,0.689138226,2,0
exp_n15,0.697789559,30,6
exp_n15,0.713673311,30,22
exp_n15,0.745786598,2,0
exp_n15,0.74735535,71,0
exp_n15,0.750399633,30,10
exp_n15,0.752601424,30,4
exp_n15,0.757152644,3,0
exp_n15,0.758771793,3,3
exp_n15,0.765337823,30,10
exp_n15,0.78727779,30,18
exp_n15,0.817012837,4,0
exp_n15,0.823948141,4,0
exp_n15,0.826642378,30,0
exp_n15,0.826902715,30,25
exp_n15,0.827301056,30,4
exp_n15,0.832801874,1,0
exp_n15,0.858552684,30,30
exp_n15,0.861049222,5,0
exp_n15,0.861118762,30,7
exp_n15,0.870678179,30,1
exp_n15,0.887610339,30,30
exp_n15,0.904843184,30,1
exp_n15,0.908006412,17,3
exp_n15,0.908491866,30,3
exp_n15,0.912308619,73,0
exp_n15,0.913142563,30,1
exp_n15,0.921534106,36,4
exp_n15,0.942631146,30,15
exp_n15,0.949453807,2,0
exp_n15,0.961943497,30,25
exp_n15,0.97631446,30,15
exp_n15,0.977211201,30,17
exp_n15,0.982794524,30,17
exp_n15,0.989237762,30,14
exp_n15,1.011616425,30,30
exp_n15,1.036732944,4,1
exp_n150,0,337,10
exp_n150,0.694743417,30,19
exp_n150,0.702236203,2,0
exp_n150,0.719770465,30,5
exp_n150,0.722467074,3,0
exp_n150,0.725116544,30,25
exp_n150,0.747410257,71,0
exp_n150,0.747692132,30,5
exp_n150,0.75411631,2,0
exp_n150,0.757981095,30,5
exp_n150,0.759436066,3,3
exp_n150,0.76392271,30,7
exp_n150,0.793779158,30,19
exp_n150,0.82124218,4,0
exp_n150,0.826465465,30,27
exp_n150,0.834224347,4,0
exp_n150,0.834437831,30,9
exp_n150,0.837245653,1,0
exp_n150,0.838316095,30,2
exp_n150,0.840193114,30,30
exp_n150,0.871354997,5,0
exp_n150,0.878076058,30,1
exp_n150,0.894796266,30,1
exp_n150,0.897144091,30,29
exp_n150,0.913178592,30,1
exp_n150,0.920277261,17,2
exp_n150,0.921848843,30,1
exp_n150,0.922801757,30,2
exp_n150,0.923320151,73,0
exp_n150,0.941049576,36,1
exp_n150,0.942790358,2,0
exp_n150,0.943122894,30,12
exp_n150,0.96658736,30,28
exp_n150,0.986416928,30,22
exp_n150,0.998927417,30,18
exp_n150,0.999057715,30,13
exp_n150,1.00068511,30,13
exp_n150,1.024853792,4,1
exp_n150,1.025023785,30,29
exp_n151,0,337,13
exp_n151,0.693691345,2,0
exp_n151,0.694946048,30,21
exp_n151,0.705099317,3,0
exp_n151,0.715082354,30,10
exp_n151,0.719498313,30,21
exp_n151,0.746525906,30,10
exp_n151,0.747080197,71,0
exp_n151,0.747772067,2,0
exp_n151,0.754569007,3,3
exp_n151,0.760511573,30,4
exp_n151,0.766910353,30,10
exp_n151,0.786853621,30,30
exp_n151,0.7951633,30,19
exp_n151,0.799713497,30,26
exp_n151,0.805988346,4,0
exp_n151,0.824366504,4,0
exp_n151,0.830779063,30,2
exp_n151,0.839441166,1,0
exp_n151,0.842847841,30,6
exp_n151,0.872160225,5,0
exp_n151,0.879281106,30,5
exp_n151,0.886557625,30,0
exp_n151,0.889970274,30,30
exp_n151,0.908634042,30,2
exp_n151,0.918786354,30,3
exp_n151,0.92079899,17,3
exp_n151,0.921072598,73,0
exp_n151,0.930627985,36,3
exp_n151,0.939058926,30,2
exp_n151,0.943798024,2,0
exp_n151,0.958522602,30,14
exp_n151,0.959565804,30,29
exp_n151,0.969820119,30,18
exp_n151,0.983886702,30,19
exp_n151,0.986697151,30,12
exp_n151,0.987404053,30,16
exp_n151,1.003144205,30,29
exp_n151,1.028976011,4,1
exp_n152,0,337,18
exp_n152,0.697173613,2,0
exp_n152,0.706117422,30,24
exp_n152,0.719560874,30,4
exp_n152,0.726535061,30,17
exp_n152,0.751510081,30,4
exp_n152,0.754401849,30,6
exp_n152,0.755168098,71,0
exp_n152,0.75682024,2,0
exp_n152,0.770201537,3,3
exp_n152,0.77926077,30,10
exp_n152,0.796363428,3,0
exp_n152,0.797488133,30,24
exp_n152,0.80745238,30,19
exp_n152,0.840252209,4,0
exp_n152,0.844149221,4,0
exp_n152,0.844699598,1,0
exp_n152,0.848259955,30,4
exp_n152,0.850604207,30,6
exp_n152,0.85430326,30,30
exp_n152,0.881211421,5,0
exp_n152,0.887256936,30,3
exp_n152,0.897335306,30,5
exp_n152,0.901568721,30,28
exp_n152,0.922277671,30,2
exp_n152,0.930264767,17,1
exp_n152,0.931934238,30,1
exp_n152,0.934785918,73,0
exp_n152,0.93723121,30,3
exp_n152,0.943365674,36,2
exp_n152,0.954758351,2,0
exp_n152,0.955367356,30,15
exp_n152,0.98192195,30,28
exp_n152,0.983399926,30,24
exp_n152,0.999400946,30,17
exp_n152,0.999823772,30,20
exp_n152,1.008788794,30,15
exp_n152,1.019686616,30,29
exp_n152,1.047250457,4,1
exp_n153,0,337,8
exp_n153,0.692475077,30,25
exp_n153,0.69284788,2,0
exp_n153,0.703644657,30,8
exp_n153,0.730814935,3,0
exp_n153,0.732361901,30,20
exp_n153,0.745563631,30,10
exp_n153,0.748853585,71,0
exp_n153,0.753269977,30,2
exp_n153,0.754813718,2,0
exp_n153,0.760007572,3,3
exp_n153,0.762692971,30,8
exp_n153,0.789042046,30,18
exp_n153,0.806294144,30,25
exp_n153,0.817203789,4,0
exp_n153,0.827757825,4,0
exp_n153,0.830762195,30,30
exp_n153,0.833356009,30,2
exp_n153,0.834713863,30,8
exp_n153,0.837091432,1,0
exp_n153,0.856123695,30,3
exp_n153,0.86134142,5,0
exp_n153,0.877231212,30,4
exp_n153,0.899286616,30,29
exp_n153,0.90698859,30,3
exp_n153,0.916140816,17,3
exp_n153,0.917499517,30,1
exp_n153,0.917823503,30,0
exp_n153,0.918006596,73,0
exp_n153,0.930318651,36,2
exp_n153,0.944187044,2,1
exp_n153,0.944643254,30,13
exp_n153,0.969428263,30,27
exp_n153,0.989008573,30,20
exp_n153,0.99333615,30,12
exp_n153,0.998935831,30,17
exp_n153,0.999824989,30,19
exp_n153,1.023710345,30,30
exp_n153,1.024159074,4,1
exp_n154,0,337,9
exp_n154,0.708376508,2,0
exp_n154,0.71325999,30,24
exp_n154,0.717741733,30,12
exp_n154,0.737646557,30,18
exp_n154,0.756533842,71,0
exp_n154,0.756554503,2,0
exp_n154,0.758101301,30,7
exp_n154,0.765499174,30,8
exp_n154,0.775298503,3,0
exp_n154,0.775961923,3,3
exp_n154,0.80131333,30,7
exp_n154,0.807960431,30,20
exp_n154,0.824165515,30,22
exp_n154,0.836001568,4,0
exp_n154,0.839854724,30,30
exp_n154,0.848914078,30,5
exp_n154,0.849444863,1,0
exp_n154,0.850627518,30,2
exp_n154,0.858001707,4,0
exp_n154,0.879244823,30,1
exp_n154,0.883386997,5,0
exp_n154,0.896736166,30,4
exp_n154,0.915069023,30,29
exp_n154,0.923035649,30,1
exp_n154,0.933626698,17,3
exp_n154,0.936204259,30,4
exp_n154,0.937807851,73,0
exp_n154,0.943701645,36,1
exp_n154,0.949235843,30,1
exp_n154,0.957677821,2,2
exp_n154,0.959475136,30,15
exp_n154,0.97732042,30,30
exp_n154,0.997046523,30,14
exp_n154,0.999211709,30,24
exp_n154,1.000743287,30,16
exp_n154,1.018355592,30,12
exp_n154,1.023677654,30,28
exp_n154,1.057373873,4,4
exp_n155,0,337,12
exp_n155,0.69683311,2,0
exp_n155,0.697078281,30,6
exp_n155,0.701442832,30,20
exp_n155,0.732280287,30,2
exp_n155,0.733468596,3,0
exp_n155,0.733666112,30,24
exp_n155,0.742616989,2,0
exp_n155,0.745436868,30,11
exp_n155,0.747376374,71,0
exp_n155,0.762135442,3,3
exp_n155,0.767724302,30,12
exp_n155,0.801156361,30,20
exp_n155,0.813188198,30,26
exp_n155,0.82733873,4,0
exp_n155,0.833233127,5,0
exp_n155,0.833795744,1,0
exp_n155,0.83688412,30,0
exp_n155,0.838177851,30,1
exp_n155,0.839396155,30,6
exp_n155,0.861298893,4,0
exp_n155,0.864503267,30,1
exp_n155,0.876721406,30,30
exp_n155,0.893227034,30,4
exp_n155,0.898114823,30,1
exp_n155,0.901423577,73,0
exp_n155,0.907746623,30,3
exp_n155,0.910765254,17,2
exp_n155,0.914986132,30,28
exp_n155,0.933344735,36,0
exp_n155,0.942809392,2,2
exp_n155,0.94794114,30,15
exp_n155,0.96864987,30,27
exp_n155,0.987400768,30,19
exp_n155,0.990388479,30,15
exp_n155,0.997242509,30,16
exp_n155,1.005138906,30,17
exp_n155,1.019272307,30,29
exp_n155,1.057783208,4,1
exp_n156,0,337,19
exp_n156,0.697625362,2,0
exp_n156,0.698142589,30,22
exp_n156,0.719112555,30,18
exp_n156,0.723178557,30,7
exp_n156,0.755665682,2,0
exp_n156,0.7570806,30,7
exp_n156,0.757960502,71,0
exp_n156,0.76235232,3,3
exp_n156,0.7650526,30,5
exp_n156,0.768761414,3,0
exp_n156,0.785488316,30,4
exp_n156,0.789799895,30,30
exp_n156,0.802317756,30,17
exp_n156,0.816767871,30,26
exp_n156,0.821882502,4,0
exp_n156,0.822035224,4,0
exp_n156,0.844087668,1,0
exp_n156,0.844483966,30,0
exp_n156,0.852360969,30,5
exp_n156,0.89130318,30,30
exp_n156,0.891421776,30,1
exp_n156,0.896534831,5,0
exp_n156,0.906625547,30,2
exp_n156,0.917788596,30,2
exp_n156,0.93255339,17,3
exp_n156,0.933453283,30,4
exp_n156,0.935453051,73,0
exp_n156,0.939617878,36,4
exp_n156,0.944523497,30,0
exp_n156,0.947848867,30,17
exp_n156,0.951911655,2,1
exp_n156,0.971307661,30,29
exp_n156,0.971942833,30,22
exp_n156,0.986973441,30,19
exp_n156,0.996257019,30,9
exp_n156,0.99902901,30,21
exp_n156,0.999187561,30,28
exp_n156,1.02055011,4,1
exp_n157,0,337,14
exp_n157,0.688203539,30,22
exp_n157,0.689512376,2,0
exp_n157,0.702055515,30,5
exp_n157,0.716872804,30,22
exp_n157,0.723034811,3,0
exp_n157,0.736211821,30,1
exp_n157,0.74264529,71,0
exp_n157,0.747694126,30,4
exp_n157,0.748171897,2,0
exp_n157,0.751772373,3,3
exp_n157,0.762900653,30,11
exp_n157,0.787918646,30,16
exp_n157,0.815141797,30,26
exp_n157,0.827855465,4,0
exp_n157,0.827945056,30,5
exp_n157,0.828289263,30,1
exp_n157,0.83054887,4,0
exp_n157,0.837164376,1,0
exp_n157,0.853929221,30,1
exp_n157,0.859846754,5,0
exp_n157,0.877512863,30,3
exp_n157,0.879659993,30,30
exp_n157,0.896878431,30,29
exp_n157,0.899345395,30,3
exp_n157,0.905570128,73,0
exp_n157,0.909342234,17,2
exp_n157,0.922538814,30,4
exp_n157,0.923218514,30,3
exp_n157,0.929662917,36,2
exp_n157,0.941919826,30,13
exp_n157,0.943079447,2,0
exp_n157,0.962479844,30,25
exp_n157,0.975290729,30,24
exp_n157,0.979631943,30,18
exp_n157,0.985534999,30,14
exp_n157,0.991294135,30,12
exp_n157,1.020433198,30,28
exp_n157,1.036714591,4,2
exp_n158,0,337,20
exp_n158,0.699304876,2,0
exp_n158,0.701549465,30,22
exp_n158,0.711588472,3,0
exp_n158,0.718903663,30,20
exp_n158,0.731761772,30,4
exp_n158,0.758392169,71,0
exp_n158,0.760031494,2,0
exp_n158,0.764222855,30,6
exp_n158,0.764279001,30,3
exp_n158,0.773280015,3,2
exp_n158,0.77517092,30,8
exp_n158,0.792258233,30,30
exp_n158,0.795180759,30,14
exp_n158,0.814211785,30,23
exp_n158,0.815322149,4,0
exp_n158,0.825532621,4,0
exp_n158,0.848248382,1,0
exp_n158,0.850120353,30,9
exp_n158,0.854484658,30,1
exp_n158,0.888005592,30,27
exp_n158,0.894069043,30,3
exp_n158,0.898030696,5,0
exp_n158,0.909981063,30,2
exp_n158,0.924319787,30,0
exp_n158,0.930388757,73,0
exp_n158,0.933245134,30,3
exp_n158,0.943329851,2,1
exp_n158,0.944831565,36,2
exp_n158,0.946929786,17,6
exp_n158,0.950298437,30,14
exp_n158,0.957833792,30,1
exp_n158,0.971395819,30,25
exp_n158,0.97363703,30,23
exp_n158,0.987711791,30,10
exp_n158,0.990095728,30,16
exp_n158,0.996149037,30,29
exp_n158,0.999464702,30,22
exp_n158,1.026523525,4,2
exp_n159,0,337,13
exp_n159,0.675775244,2,0
exp_n159,0.68350612,30,23
exp_n159,0.694857575,30,4
exp_n159,0.708012166,30,23
exp_n159,0.727152842,3,0
exp_n159,0.7298363,30,11
exp_n159,0.730402575,71,0
exp_n159,0.731523707,2,0
exp_n159,0.732249244,30,1
exp_n159,0.746596361,3,3
exp_n159,0.752333734,30,13
exp_n159,0.765878579,30,22
exp_n159,0.793639905,30,30
exp_n159,0.801837389,4,0
exp_n159,0.802720847,30,26
exp_n159,0.804025621,4,0
exp_n159,0.812196333,30,0
exp_n159,0.813920753,1,0
exp_n159,0.816143525,30,6
exp_n159,0.843569286,30,3
exp_n159,0.846603265,5,0
exp_n159,0.857191576,30,2
exp_n159,0.862651326,30,30
exp_n159,0.878226553,30,4
exp_n159,0.890471087,17,2
exp_n159,0.895505955,30,1
exp_n159,0.899187778,73,0
exp_n159,0.900245824,30,4
exp_n159,0.900395954,36,5
exp_n159,0.916975041,2,0
exp_n159,0.918759445,30,11
exp_n159,0.942712713,30,29
exp_n159,0.946380729,30,21
exp_n159,0.953263123,30,19
exp_n159,0.962887906,30,15
exp_n159,0.969789207,30,17
exp_n159,0.987077129,30,30
exp_n159,1.008243733,4,1
exp_n16,0,337,14
exp_n16,0.695336507,2,0
exp_n16,0.702852148,30,25
exp_n16,0.716951915,30,8
exp_n16,0.720820798,30,19
exp_n16,0.74839064,30,6
exp_n16,0.752161421,3,3
exp_n16,0.754426614,71,0
exp_n16,0.757717501,30,4
exp_n16,0.758807914,2,0
exp_n16,0.760507341,3,0
exp_n16,0.778868555,30,11
exp_n16,0.7986968,30,20
exp_n16,0.817175196,30,23
exp_n16,0.820481888,4,0
exp_n16,0.822250907,4,0
exp_n16,0.833529973,30,30
exp_n16,0.836240237,1,0
exp_n16,0.839573661,30,4
exp_n16,0.84134113,30,1
exp_n16,0.86985127,5,0
exp_n16,0.875131248,30,2
exp_n16,0.888409281,30,3
exp_n16,0.898217542,30,29
exp_n16,0.90882424,30,3
exp_n16,0.914762484,17,2
exp_n16,0.918835081,30,2
exp_n16,0.920955084,73,0
exp_n16,0.933198015,36,0
exp_n16,0.933832553,30,0
exp_n16,0.945357104,30,14
exp_n16,0.947346928,2,1
exp_n16,0.966036883,30,30
exp_n16,0.983444374,30,25
exp_n16,0.984306693,30,9
exp_n16,0.987598136,30,9
exp_n16,1.000478222,30,17
exp_n16,1.001358658,30,30
exp_n16,1.03122334,4,2
exp_n160,0,337,14
exp_n160,0.688857122,30,21
exp_n160,0.696256893,2,0
exp_n160,0.705197618,30,8
exp_n160,0.71447707,3,0
exp_n160,0.725971688,30,20
exp_n160,0.744220495,30,11
exp_n160,0.747191123,2,0
exp_n160,0.750659337,71,0
exp_n160,0.751687655,30,5
exp_n160,0.760360445,3,3
