set,Dose,N,Effect
exp_n565,8.37E-05,5,5
exp_n565,0.000121813,10,4
exp_n565,0.000123903,10,0
exp_n565,0.000125544,3,0
exp_n565,0.000136657,5,0
exp_n565,0.000140824,5,5
exp_n565,0.000143704,9,0
exp_n565,0.000143733,10,3
exp_n565,0.00014386,5,0
exp_n565,0.0001453,10,3
exp_n565,0.000146043,5,3
exp_n565,0.000151077,5,5
exp_n565,0.000151333,3,1
exp_n565,0.000157397,9,8
exp_n565,0.000164371,9,2
exp_n565,0.000172864,3,2
exp_n565,0.000174539,5,5
exp_n565,0.000175908,5,0
exp_n565,0.00018394,10,9
exp_n565,0.000185789,9,1
exp_n565,0.000193947,10,10
exp_n565,0.000223156,10,4
exp_n565,0.000230987,3,3
exp_n565,0.000237946,3,3
exp_n565,0.000242907,9,2
exp_n565,0.000251061,5,5
exp_n565,0.000251194,9,0
exp_n565,0.000260679,10,10
exp_n565,0.000279179,5,0
exp_n565,0.000300395,9,1
exp_n565,0.000501488,5,0
exp_n566,0,285,0
exp_n566,6.91E-05,5,0
exp_n566,6.93E-05,9,7
exp_n566,7.15E-05,9,4
exp_n566,7.16E-05,5,0
exp_n566,7.40E-05,9,8
exp_n566,7.83E-05,10,3
exp_n566,8.11E-05,5,5
exp_n566,8.20E-05,10,3
exp_n566,0.000121921,5,0
exp_n566,0.000124813,10,4
exp_n566,0.000128288,3,1
exp_n566,0.000132159,10,2
exp_n566,0.000133805,5,0
exp_n566,0.000135228,5,4
exp_n566,0.000136483,9,2
exp_n566,0.000143783,5,0
exp_n566,0.000144651,3,2
exp_n566,0.000145057,9,0
exp_n566,0.000149915,5,5
exp_n566,0.000151691,10,6
exp_n566,0.000155307,10,0
exp_n566,0.000161334,3,3
exp_n566,0.000172277,5,5
exp_n566,0.000176488,5,0
exp_n566,0.000181212,9,1
exp_n566,0.000186612,10,8
exp_n566,0.000189965,9,5
exp_n566,0.000192209,10,10
exp_n566,0.000239956,9,0
exp_n566,0.000246044,10,7
exp_n566,0.000247744,3,3
exp_n566,0.000251615,5,5
exp_n566,0.000252058,10,3
exp_n566,0.000268519,3,3
exp_n566,0.000297955,5,0
exp_n566,0.000306476,9,1
exp_n566,0.00031647,9,2
exp_n566,0.000319964,5,0
exp_n567,0,285,0
exp_n567,6.90E-05,9,5
exp_n567,6.92E-05,5,0
exp_n567,7.10E-05,5,1
exp_n567,7.10E-05,9,5
exp_n567,7.30E-05,9,9
exp_n567,8.04E-05,10,5
exp_n567,8.42E-05,10,6
exp_n567,8.52E-05,5,5
exp_n567,0.000115708,5,0
exp_n567,0.000126341,10,6
exp_n567,0.000128296,10,0
exp_n567,0.000130297,5,2
exp_n567,0.000131925,3,1
exp_n567,0.000133416,9,2
exp_n567,0.000137244,9,0
exp_n567,0.000139016,10,3
exp_n567,0.000143393,5,5
exp_n567,0.000147865,3,1
exp_n567,0.000148417,5,4
exp_n567,0.000148975,10,1
exp_n567,0.000152262,5,0
exp_n567,0.000158427,5,5
exp_n567,0.000160026,9,0
exp_n567,0.000166398,5,0
exp_n567,0.00017314,9,7
exp_n567,0.00017744,3,3
exp_n567,0.000188643,10,10
exp_n567,0.000188863,3,3
exp_n567,0.000198823,10,8
exp_n567,0.000218761,10,5
exp_n567,0.000223051,9,1
exp_n567,0.000240318,3,2
exp_n567,0.000247126,10,9
exp_n567,0.000259292,9,0
exp_n567,0.000269625,9,1
exp_n567,0.000287378,5,5
exp_n567,0.000352424,5,0
exp_n567,0.000433164,5,2
exp_n568,0,285,0
exp_n568,6.92E-05,5,0
exp_n568,6.92E-05,9,4
exp_n568,7.11E-05,9,5
exp_n568,7.12E-05,5,1
exp_n568,7.31E-05,9,8
exp_n568,7.47E-05,10,5
exp_n568,8.24E-05,10,7
exp_n568,8.62E-05,5,5
exp_n568,0.000123222,10,1
exp_n568,0.000125099,10,3
exp_n568,0.000129502,5,0
exp_n568,0.000130202,3,1
exp_n568,0.000132924,5,1
exp_n568,0.000134458,9,0
exp_n568,0.000136374,5,5
exp_n568,0.000139629,10,1
exp_n568,0.000142633,3,1
exp_n568,0.000142783,9,4
exp_n568,0.000143401,5,4
exp_n568,0.000144491,5,0
exp_n568,0.00014749,5,4
exp_n568,0.000158568,5,0
exp_n568,0.000160177,10,4
exp_n568,0.000165813,9,6
exp_n568,0.000184012,9,0
exp_n568,0.000190803,10,8
exp_n568,0.000197091,3,3
exp_n568,0.000199299,9,2
exp_n568,0.000206703,10,10
exp_n568,0.000216428,10,6
exp_n568,0.000227148,5,5
exp_n568,0.000230127,3,1
exp_n568,0.000241279,10,9
exp_n568,0.000243535,9,0
exp_n568,0.000246713,9,2
exp_n568,0.000278744,5,0
exp_n568,0.000357409,5,3
exp_n568,0.000516498,3,3
exp_n569,0,285,0
exp_n569,6.79E-05,9,5
exp_n569,6.80E-05,5,0
exp_n569,6.97E-05,5,1
exp_n569,6.98E-05,9,2
exp_n569,7.15E-05,9,9
exp_n569,7.92E-05,10,2
exp_n569,7.94E-05,5,5
exp_n569,8.06E-05,10,7
exp_n569,0.000117847,10,2
exp_n569,0.000118851,5,2
exp_n569,0.000122093,10,2
exp_n569,0.000125221,3,0
exp_n569,0.000131569,5,0
exp_n569,0.000132728,9,5
exp_n569,0.000134796,9,0
exp_n569,0.0001376,5,4
exp_n569,0.000138431,5,0
exp_n569,0.00014443,10,1
exp_n569,0.000145149,3,2
exp_n569,0.000149856,10,3
exp_n569,0.000152093,5,5
exp_n569,0.000152588,5,4
exp_n569,0.000166073,9,6
exp_n569,0.000175361,3,3
exp_n569,0.000183067,9,0
exp_n569,0.000184017,10,10
exp_n569,0.000187391,10,8
exp_n569,0.000191673,9,2
exp_n569,0.000192335,5,0
exp_n569,0.000216317,9,0
exp_n569,0.00021776,5,1
exp_n569,0.000229525,3,1
exp_n569,0.0002401,5,5
exp_n569,0.000244484,10,5
exp_n569,0.000247993,3,3
exp_n569,0.000252513,10,9
exp_n569,0.000257476,5,0
exp_n569,0.000258967,9,4
exp_n57,0,285,0
exp_n57,7.14E-05,9,2
exp_n57,7.14E-05,5,0
exp_n57,7.40E-05,9,8
exp_n57,7.41E-05,5,2
exp_n57,7.67E-05,9,9
exp_n57,8.09E-05,10,2
exp_n57,8.40E-05,10,5
exp_n57,8.57E-05,5,5
exp_n57,0.00011437,3,0
exp_n57,0.000119685,10,0
exp_n57,0.000126491,5,0
exp_n57,0.000128826,5,2
exp_n57,0.000129665,10,2
exp_n57,0.000143237,9,0
exp_n57,0.000143833,5,0
exp_n57,0.000147212,10,6
exp_n57,0.000156167,9,4
exp_n57,0.000157309,10,2
exp_n57,0.000160012,3,1
exp_n57,0.00016172,5,4
exp_n57,0.0001648,5,4
exp_n57,0.000165241,5,4
exp_n57,0.00016678,9,4
exp_n57,0.000177595,3,3
exp_n57,0.000185273,5,0
exp_n57,0.000199123,9,3
exp_n57,0.000203076,9,0
exp_n57,0.000210315,10,10
exp_n57,0.000220462,10,9
exp_n57,0.000222775,10,9
exp_n57,0.000233107,5,5
exp_n57,0.000234548,9,0
exp_n57,0.00024149,3,3
exp_n57,0.000275504,3,3
exp_n57,0.000280623,10,4
exp_n57,0.000326678,5,1
exp_n57,0.00033195,5,0
exp_n57,0.000523467,9,1
exp_n570,0,285,0
exp_n570,7.19E-05,5,0
exp_n570,7.20E-05,9,5
exp_n570,7.45E-05,9,3
exp_n570,7.47E-05,5,2
exp_n570,7.73E-05,9,8
exp_n570,7.89E-05,10,6
exp_n570,8.32E-05,5,5
exp_n570,8.56E-05,10,6
exp_n570,0.000120499,5,0
exp_n570,0.000128246,10,1
exp_n570,0.000129659,3,0
exp_n570,0.000135351,5,0
exp_n570,0.000138196,9,0
exp_n570,0.000139455,10,4
exp_n570,0.000143099,5,0
exp_n570,0.000144388,3,2
exp_n570,0.000152233,10,2
exp_n570,0.000153182,10,3
exp_n570,0.000155271,9,2
exp_n570,0.000155743,5,5
exp_n570,0.000157817,5,4
exp_n570,0.000160797,9,7
exp_n570,0.000162893,5,2
exp_n570,0.00018075,3,3
exp_n570,0.000182238,5,0
exp_n570,0.000202486,10,10
exp_n570,0.000203312,3,3
exp_n570,0.000203856,9,1
exp_n570,0.00020474,10,5
exp_n570,0.000209698,9,0
exp_n570,0.000227154,9,4
exp_n570,0.000235236,10,6
exp_n570,0.000244225,5,0
exp_n570,0.000250048,10,8
exp_n570,0.000263491,5,5
exp_n570,0.000274963,9,1
exp_n570,0.000310846,5,2
exp_n570,0.000460231,3,3
exp_n571,0,285,0
exp_n571,7.71E-05,9,3
exp_n571,7.71E-05,5,0
exp_n571,8.04E-05,5,2
exp_n571,8.05E-05,9,6
exp_n571,8.40E-05,9,9
exp_n571,9.08E-05,10,8
exp_n571,9.45E-05,5,5
exp_n571,9.65E-05,10,4
exp_n571,0.000127817,10,3
exp_n571,0.00013677,10,4
exp_n571,0.000136915,5,0
exp_n571,0.000138879,9,0
exp_n571,0.00013906,3,0
exp_n571,0.000146245,5,1
exp_n571,0.00015121,5,0
exp_n571,0.000157528,10,3
exp_n571,0.000164647,5,2
exp_n571,0.000165557,3,0
exp_n571,0.000166562,10,4
exp_n571,0.000177757,5,4
exp_n571,0.000182424,5,5
exp_n571,0.000184755,9,0
exp_n571,0.000185253,9,3
exp_n571,0.00018654,9,7
exp_n571,0.000192247,5,0
exp_n571,0.000214575,10,7
exp_n571,0.00022062,3,3
exp_n571,0.000228839,10,10
exp_n571,0.000248935,5,3
exp_n571,0.000250835,3,3
exp_n571,0.00025927,5,0
exp_n571,0.00026117,10,10
exp_n571,0.00028136,9,0
exp_n571,0.000295856,5,5
exp_n571,0.000311604,9,4
exp_n571,0.000322996,10,5
exp_n571,0.000439086,9,1
exp_n571,0.000447459,3,3
exp_n572,0,285,0
exp_n572,6.52E-05,5,0
exp_n572,6.53E-05,9,5
exp_n572,6.66E-05,5,2
exp_n572,6.66E-05,9,7
exp_n572,6.79E-05,9,8
exp_n572,7.51E-05,10,4
exp_n572,7.78E-05,10,3
exp_n572,7.89E-05,5,5
exp_n572,0.000113153,10,4
exp_n572,0.0001153,5,0
exp_n572,0.000120797,3,0
exp_n572,0.000121259,5,0
exp_n572,0.00012809,9,5
exp_n572,0.000132915,10,2
exp_n572,0.000136093,10,2
exp_n572,0.000136889,9,0
exp_n572,0.000140826,10,1
exp_n572,0.00014483,3,0
exp_n572,0.000145226,5,5
exp_n572,0.000147021,5,0
exp_n572,0.000150073,5,5
exp_n572,0.000152179,9,2
exp_n572,0.000153016,5,4
exp_n572,0.000166827,5,0
exp_n572,0.000177081,9,0
exp_n572,0.000179529,3,3
exp_n572,0.00019094,9,0
exp_n572,0.000191093,10,7
exp_n572,0.000191287,10,10
exp_n572,0.000201237,10,9
exp_n572,0.000208837,3,3
exp_n572,0.00021441,3,3
exp_n572,0.000230462,9,2
exp_n572,0.000235255,10,7
exp_n572,0.000239019,9,0
exp_n572,0.000239965,5,5
exp_n572,0.000282702,5,1
exp_n572,0.000332635,5,0
exp_n573,0,285,0
exp_n573,7.55E-05,5,0
exp_n573,7.55E-05,9,5
exp_n573,7.91E-05,9,4
exp_n573,7.92E-05,5,0
exp_n573,8.31E-05,9,8
exp_n573,8.54E-05,5,5
exp_n573,8.69E-05,10,7
exp_n573,9.12E-05,10,3
exp_n573,0.000123446,5,2
exp_n573,0.000129201,10,0
exp_n573,0.000132056,5,0
exp_n573,0.000132725,9,3
exp_n573,0.000137705,10,6
exp_n573,0.000139662,3,0
exp_n573,0.000143394,10,1
exp_n573,0.000148927,9,0
exp_n573,0.000150102,5,3
exp_n573,0.00015128,3,1
exp_n573,0.000152888,5,4
exp_n573,0.000160776,10,3
exp_n573,0.000161894,5,3
exp_n573,0.000163586,5,1
exp_n573,0.000168273,5,0
exp_n573,0.000175826,5,0
exp_n573,0.000183483,9,6
exp_n573,0.000184097,3,3
exp_n573,0.000200904,10,10
exp_n573,0.00020155,9,0
exp_n573,0.000218543,3,3
exp_n573,0.000220949,10,10
exp_n573,0.000222571,9,0
exp_n573,0.000245762,9,3
exp_n573,0.000250185,5,0
exp_n573,0.000252726,3,3
exp_n573,0.000256326,10,10
exp_n573,0.000268913,5,5
exp_n573,0.000299807,10,2
exp_n573,0.000389908,9,2
exp_n574,0,285,0
exp_n574,6.59E-05,9,7
exp_n574,6.60E-05,5,0
exp_n574,6.74E-05,5,1
exp_n574,6.75E-05,9,5
exp_n574,6.89E-05,9,9
exp_n574,7.69E-05,10,3
exp_n574,7.72E-05,10,5
exp_n574,8.24E-05,5,5
exp_n574,0.000115498,10,2
exp_n574,0.00011982,5,0
exp_n574,0.000124916,3,1
exp_n574,0.00012498,10,4
exp_n574,0.000126018,5,2
exp_n574,0.000128095,5,3
exp_n574,0.000135414,10,3
exp_n574,0.000136347,9,0
exp_n574,0.000136425,5,3
exp_n574,0.000140635,5,0
exp_n574,0.000140764,10,1
exp_n574,0.000142722,9,3
exp_n574,0.000150657,3,2
exp_n574,0.000151096,5,5
exp_n574,0.000154227,9,5
exp_n574,0.000157632,9,4
exp_n574,0.000163041,9,0
exp_n574,0.000166263,5,2
exp_n574,0.000170465,3,3
exp_n574,0.000177467,10,10
exp_n574,0.000186542,5,0
exp_n574,0.000197566,10,5
exp_n574,0.00020148,9,0
exp_n574,0.000217287,3,3
exp_n574,0.000227486,9,2
exp_n574,0.000234421,10,1
exp_n574,0.00024645,5,5
exp_n574,0.000262538,10,8
exp_n574,0.000273822,3,3
exp_n574,0.000315736,5,0
exp_n575,0,285,0
exp_n575,6.72E-05,5,0
exp_n575,6.72E-05,9,4
exp_n575,6.91E-05,5,3
exp_n575,6.91E-05,9,4
exp_n575,7.13E-05,9,7
exp_n575,7.55E-05,10,5
exp_n575,7.92E-05,10,2
exp_n575,8.30E-05,5,5
exp_n575,0.000112203,5,0
exp_n575,0.000114067,10,4
exp_n575,0.000125268,3,0
exp_n575,0.000133329,10,1
exp_n575,0.000134988,9,0
exp_n575,0.000135205,5,0
exp_n575,0.00013681,5,5
exp_n575,0.000138777,3,3
exp_n575,0.000140426,10,2
exp_n575,0.000140958,5,0
exp_n575,0.000142589,9,2
exp_n575,0.000146822,5,5
exp_n575,0.000151251,10,0
exp_n575,0.00015665,5,2
exp_n575,0.000156947,5,0
exp_n575,0.00015841,9,3
exp_n575,0.000168703,3,3
exp_n575,0.000168929,9,0
exp_n575,0.00017132,5,0
exp_n575,0.000180099,10,9
exp_n575,0.000190157,10,10
exp_n575,0.000195873,3,3
exp_n575,0.00020914,5,5
exp_n575,0.000225791,10,4
exp_n575,0.000233668,9,0
exp_n575,0.000243959,10,8
exp_n575,0.000302522,3,2
exp_n575,0.000334468,5,0
exp_n575,0.00035896,9,2
exp_n575,0.000499254,9,3
exp_n576,0,285,0
exp_n576,7.32E-05,5,0
exp_n576,7.33E-05,9,4
exp_n576,7.62E-05,5,3
exp_n576,7.62E-05,9,4
exp_n576,7.93E-05,9,8
exp_n576,8.69E-05,10,4
exp_n576,9.19E-05,10,8
exp_n576,9.29E-05,5,5
exp_n576,0.000121062,10,3
exp_n576,0.000124232,10,0
exp_n576,0.000128308,3,1
exp_n576,0.000134721,5,0
exp_n576,0.000137411,5,0
exp_n576,0.000144162,9,2
exp_n576,0.000150404,10,2
exp_n576,0.000153566,3,1
exp_n576,0.000154563,5,0
exp_n576,0.000155114,9,0
exp_n576,0.00015521,5,3
exp_n576,0.000155697,10,6
exp_n576,0.000163135,5,4
exp_n576,0.000167449,9,0
exp_n576,0.000171679,5,0
exp_n576,0.000174264,5,5
exp_n576,0.0001848,9,7
exp_n576,0.000190826,3,2
exp_n576,0.000191834,10,9
exp_n576,0.00021043,5,0
exp_n576,0.000210995,10,10
exp_n576,0.000231097,3,3
exp_n576,0.000238768,3,3
exp_n576,0.000242907,10,4
exp_n576,0.000246211,9,0
exp_n576,0.000254068,10,10
exp_n576,0.0002607,5,5
exp_n576,0.000345605,9,1
exp_n576,0.00035792,9,0
exp_n576,0.000375297,5,0
exp_n577,0,285,0
exp_n577,6.99E-05,9,5
exp_n577,7.00E-05,5,0
exp_n577,7.20E-05,9,4
exp_n577,7.21E-05,5,3
exp_n577,7.26E-05,10,2
exp_n577,7.44E-05,9,8
exp_n577,7.72E-05,10,4
exp_n577,8.75E-05,5,5
exp_n577,0.000127184,5,0
exp_n577,0.000128421,10,1
exp_n577,0.000136585,9,3
exp_n577,0.000137054,5,3
exp_n577,0.000137223,5,1
exp_n577,0.000137974,3,1
exp_n577,0.000138204,10,4
exp_n577,0.000138788,3,1
exp_n577,0.00014371,10,5
exp_n577,0.000146438,10,1
exp_n577,0.000146754,5,5
exp_n577,0.0001471,9,0
exp_n577,0.000148612,9,4
exp_n577,0.000152027,5,0
exp_n577,0.000157521,5,3
exp_n577,0.000168215,5,0
exp_n577,0.000181726,9,0
exp_n577,0.000187406,10,10
exp_n577,0.000190876,3,3
exp_n577,0.000192304,10,9
exp_n577,0.000195473,9,2
exp_n577,0.000208673,9,3
exp_n577,0.000218244,3,3
exp_n577,0.000238174,10,9
exp_n577,0.000247812,10,5
exp_n577,0.000251982,5,5
exp_n577,0.000255203,3,3
exp_n577,0.000279016,9,0
exp_n577,0.000334972,5,1
exp_n577,0.00036063,5,0
exp_n578,0,285,0
exp_n578,7.01E-05,5,0
exp_n578,7.02E-05,9,3
exp_n578,7.23E-05,9,4
exp_n578,7.23E-05,5,1
exp_n578,7.46E-05,9,7
exp_n578,7.74E-05,10,5
exp_n578,8.02E-05,10,6
exp_n578,8.26E-05,5,5
exp_n578,0.000118315,10,1
exp_n578,0.000125943,10,2
exp_n578,0.000126829,3,0
exp_n578,0.00012746,9,0
exp_n578,0.000132508,5,0
exp_n578,0.000133253,5,0
exp_n578,0.000133925,5,2
exp_n578,0.000138324,5,3
exp_n578,0.000145567,10,2
exp_n578,0.000146156,9,0
exp_n578,0.000147836,5,5
exp_n578,0.000148012,3,2
exp_n578,0.000148454,5,0
exp_n578,0.000153116,10,3
exp_n578,0.00015944,5,3
exp_n578,0.000165394,5,0
exp_n578,0.000168127,9,8
exp_n578,0.00018397,9,0
exp_n578,0.000187099,9,1
exp_n578,0.000189475,3,3
exp_n578,0.00019332,3,3
exp_n578,0.000203479,10,10
exp_n578,0.000221164,10,7
exp_n578,0.000221247,10,10
exp_n578,0.000222533,10,2
exp_n578,0.000233564,9,0
exp_n578,0.000233787,9,0
exp_n578,0.000250174,5,5
exp_n578,0.00025298,3,3
exp_n578,0.000298133,5,0
exp_n579,0,285,0
exp_n579,7.10E-05,5,0
exp_n579,7.10E-05,9,6
exp_n579,7.31E-05,5,1
exp_n579,7.31E-05,9,2
exp_n579,7.55E-05,9,6
exp_n579,8.01E-05,10,3
exp_n579,8.04E-05,10,5
exp_n579,8.79E-05,5,5
exp_n579,0.000120038,10,1
exp_n579,0.000126195,3,2
exp_n579,0.000127711,10,2
exp_n579,0.000127938,5,0
exp_n579,0.000135476,5,5
exp_n579,0.000139166,9,0
exp_n579,0.000144826,5,1
exp_n579,0.000145271,5,2
exp_n579,0.00015006,10,1
exp_n579,0.000151385,10,2
exp_n579,0.000151852,9,1
exp_n579,0.000153242,5,3
exp_n579,0.000153951,5,0
exp_n579,0.000160214,3,2
exp_n579,0.000167022,3,3
exp_n579,0.000167629,9,5
exp_n579,0.000175676,5,0
exp_n579,0.00018757,10,8
exp_n579,0.000197735,10,10
exp_n579,0.000198526,5,0
exp_n579,0.000200215,9,0
exp_n579,0.000224487,9,2
exp_n579,0.000227032,5,5
exp_n579,0.000239213,3,1
exp_n579,0.000240541,9,0
exp_n579,0.00026001,10,10
exp_n579,0.000260328,10,7
exp_n579,0.000280678,5,1
exp_n579,0.000283507,3,3
exp_n579,0.000341999,9,2
exp_n58,0,285,0
exp_n58,6.83E-05,9,4
exp_n58,6.83E-05,5,0
exp_n58,6.99E-05,5,2
exp_n58,6.99E-05,9,4
exp_n58,7.17E-05,9,9
exp_n58,8.29E-05,10,7
exp_n58,8.32E-05,10,5
exp_n58,8.42E-05,5,5
exp_n58,0.000121757,10,1
exp_n58,0.000126152,5,0
exp_n58,0.000127969,5,0
exp_n58,0.00013133,3,1
exp_n58,0.000133996,5,5
exp_n58,0.000136043,5,5
exp_n58,0.000137188,10,5
exp_n58,0.000140104,3,2
exp_n58,0.000141414,9,0
exp_n58,0.000143233,10,0
exp_n58,0.000144486,9,6
exp_n58,0.000148921,5,5
exp_n58,0.000152218,10,1
exp_n58,0.000153761,9,3
exp_n58,0.000157143,5,0
exp_n58,0.000162124,5,0
exp_n58,0.000179114,9,0
exp_n58,0.000179684,10,9
exp_n58,0.00018314,3,3
exp_n58,0.000192295,10,10
exp_n58,0.00019733,3,3
exp_n58,0.000200311,3,2
exp_n58,0.000208169,5,0
exp_n58,0.000215026,5,1
exp_n58,0.000217503,9,0
exp_n58,0.000228382,10,6
exp_n58,0.000247837,5,5
exp_n58,0.000275705,10,9
exp_n58,0.000288154,9,1
exp_n58,0.000449389,9,2
exp_n580,0,285,0
exp_n580,6.97E-05,9,5
exp_n580,6.98E-05,5,0
exp_n580,7.15E-05,9,4
exp_n580,7.16E-05,5,2
exp_n580,7.34E-05,9,7
exp_n580,8.50E-05,10,5
exp_n580,8.61E-05,10,5
exp_n580,8.98E-05,5,5
exp_n580,0.000115082,5,0
exp_n580,0.000119839,3,0
exp_n580,0.000130134,10,0
exp_n580,0.000136615,10,4
exp_n580,0.000140786,5,1
exp_n580,0.000142923,9,0
exp_n580,0.000143828,5,4
exp_n580,0.000144304,5,3
exp_n580,0.000145105,10,1
exp_n580,0.000145559,10,2
exp_n580,0.000149214,5,0
exp_n580,0.000151134,5,5
exp_n580,0.00015165,9,7
exp_n580,0.000152808,3,1
exp_n580,0.000155187,9,2
exp_n580,0.000163133,10,10
exp_n580,0.000175368,5,0
exp_n580,0.000177148,3,3
exp_n580,0.000183127,9,2
exp_n580,0.000196213,5,0
exp_n580,0.000211395,10,7
exp_n580,0.000216584,9,2
exp_n580,0.000219017,10,10
exp_n580,0.000249418,5,5
exp_n580,0.000254618,9,0
exp_n580,0.000256503,3,2
exp_n580,0.000265557,5,0
exp_n580,0.000282284,10,5
exp_n580,0.000321537,9,3
exp_n580,0.000353575,3,3
exp_n581,0,285,0
exp_n581,7.22E-05,5,0
exp_n581,7.23E-05,9,3
exp_n581,7.50E-05,9,3
exp_n581,7.50E-05,5,1
exp_n581,7.76E-05,9,9
exp_n581,8.18E-05,10,6
exp_n581,9.06E-05,5,5
exp_n581,9.16E-05,10,4
exp_n581,0.000123686,10,4
exp_n581,0.000133457,10,1
exp_n581,0.000139763,5,0
exp_n581,0.000144099,3,1
exp_n581,0.000144487,5,1
exp_n581,0.00014544,5,5
exp_n581,0.000145833,9,0
exp_n581,0.000146315,10,2
exp_n581,0.000148498,5,3
exp_n581,0.0001509,9,0
exp_n581,0.000152837,5,0
exp_n581,0.000153355,3,2
exp_n581,0.000154327,5,5
exp_n581,0.000157592,10,2
exp_n581,0.000164639,5,0
exp_n581,0.000165061,9,6
exp_n581,0.000167761,5,0
exp_n581,0.000184806,9,0
exp_n581,0.000194863,9,0
exp_n581,0.000197604,10,10
exp_n581,0.000197708,3,3
exp_n581,0.000207536,10,9
exp_n581,0.000223068,3,1
exp_n581,0.000225986,10,10
exp_n581,0.000248183,3,3
exp_n581,0.000261161,5,5
exp_n581,0.000289492,10,5
exp_n581,0.000345383,9,2
exp_n581,0.000349057,5,0
exp_n581,0.00037242,9,1
exp_n582,0,285,0
exp_n582,7.43E-05,5,0
exp_n582,7.44E-05,9,4
exp_n582,7.70E-05,9,6
exp_n582,7.71E-05,5,2
exp_n582,7.99E-05,9,9
exp_n582,9.01E-05,10,4
exp_n582,9.18E-05,5,5
exp_n582,9.78E-05,10,2
exp_n582,0.00013125,5,2
exp_n582,0.000135568,10,1
exp_n582,0.000136385,10,4
exp_n582,0.000139483,3,0
exp_n582,0.000143047,5,0
exp_n582,0.000145678,5,5
exp_n582,0.000147356,9,0
exp_n582,0.000148684,5,0
exp_n582,0.00015408,10,5
exp_n582,0.000157301,10,1
exp_n582,0.000159612,3,0
exp_n582,0.000163664,9,5
exp_n582,0.00017366,5,4
exp_n582,0.00017831,5,0
exp_n582,0.000183774,3,2
exp_n582,0.000187515,9,1
exp_n582,0.000190372,5,3
exp_n582,0.000194604,9,3
exp_n582,0.000204707,10,9
exp_n582,0.000232197,10,10
exp_n582,0.000241362,10,4
exp_n582,0.000243501,9,1
exp_n582,0.000248366,9,0
exp_n582,0.000260632,3,1
exp_n582,0.00027955,5,5
exp_n582,0.000284432,10,10
exp_n582,0.000339639,5,0
exp_n582,0.000369431,3,3
exp_n582,0.000525056,9,1
exp_n582,0.000547549,5,0
exp_n583,0,285,0
exp_n583,6.61E-05,9,6
exp_n583,6.61E-05,5,0
exp_n583,6.74E-05,5,0
exp_n583,6.74E-05,9,4
exp_n583,6.90E-05,9,8
exp_n583,7.94E-05,5,5
exp_n583,8.01E-05,10,7
exp_n583,8.33E-05,10,6
exp_n583,0.000115327,10,0
exp_n583,0.00012053,5,2
exp_n583,0.000120866,10,5
exp_n583,0.000125738,5,0
exp_n583,0.000129202,5,2
exp_n583,0.000133343,9,3
exp_n583,0.000133649,3,0
exp_n583,0.000137242,10,2
exp_n583,0.000138696,5,0
exp_n583,0.000140004,5,5
exp_n583,0.000140685,9,0
exp_n583,0.000141936,3,2
exp_n583,0.000142626,9,4
exp_n583,0.000144784,10,2
exp_n583,0.00015182,5,4
exp_n583,0.000161598,3,3
exp_n583,0.000161861,5,0
exp_n583,0.000167074,9,1
exp_n583,0.000174804,10,6
exp_n583,0.000175488,10,10
exp_n583,0.000200448,9,0
exp_n583,0.000207398,10,10
exp_n583,0.000220088,3,3
exp_n583,0.000224157,5,0
exp_n583,0.00022799,10,5
exp_n583,0.00024772,3,3
exp_n583,0.000253088,9,1
exp_n583,0.000263644,5,5
exp_n583,0.000300695,5,2
exp_n583,0.000316774,9,3
exp_n584,0,285,0
exp_n584,6.65E-05,9,4
exp_n584,6.66E-05,5,0
exp_n584,6.79E-05,9,2
exp_n584,6.80E-05,5,1
exp_n584,6.95E-05,9,9
exp_n584,7.42E-05,10,3
exp_n584,8.12E-05,10,3
exp_n584,8.30E-05,5,5
exp_n584,0.000115493,5,1
exp_n584,0.000116926,3,0
exp_n584,0.000117131,5,0
exp_n584,0.000121608,10,0
exp_n584,0.000126586,10,3
exp_n584,0.000128547,10,3
exp_n584,0.000135678,3,1
exp_n584,0.000137786,9,0
exp_n584,0.000138965,5,1
exp_n584,0.000141327,10,4
exp_n584,0.000142897,5,4
exp_n584,0.000149899,5,0
exp_n584,0.000150809,9,7
exp_n584,0.00015189,3,3
exp_n584,0.000152711,9,2
exp_n584,0.000157235,9,1
exp_n584,0.000165694,9,0
exp_n584,0.000166801,5,5
exp_n584,0.000168829,10,6
exp_n584,0.000173565,10,10
exp_n584,0.000178012,3,3
exp_n584,0.000178802,5,1
exp_n584,0.000179379,5,0
exp_n584,0.000181742,5,0
exp_n584,0.000195821,10,9
exp_n584,0.000243468,9,0
exp_n584,0.000243544,3,1
exp_n584,0.000245779,5,5
exp_n584,0.00028587,10,4
exp_n584,0.000617513,9,2
exp_n585,0,285,0
exp_n585,7.16E-05,9,5
exp_n585,7.17E-05,5,0
exp_n585,7.39E-05,5,3
exp_n585,7.40E-05,9,5
exp_n585,7.62E-05,9,9
exp_n585,8.04E-05,10,5
exp_n585,8.58E-05,10,5
exp_n585,8.61E-05,5,5
exp_n585,0.000120262,3,1
exp_n585,0.000123608,10,4
exp_n585,0.000125085,5,0
exp_n585,0.000127147,10,0
exp_n585,0.000138182,5,2
exp_n585,0.000138543,5,4
exp_n585,0.00014303,5,4
exp_n585,0.000148334,9,0
exp_n585,0.000148751,10,2
