"","set","Dose","N","Effect"
"16313","exp_n53",0.000240802736892063,9,1
"16314","exp_n53",0.000240829159457581,10,10
"16315","exp_n53",0.000244144594433624,5,0
"16316","exp_n53",0.000247249324020554,5,5
"16317","exp_n53",0.000276468774011659,9,6
"16318","exp_n53",0.000277169583448957,9,2
"16319","exp_n53",0.000283897589958009,10,2
"16320","exp_n53",0.000311345193220061,5,2
"16321","exp_n530",0,282,9
"16322","exp_n530",8.1896917253992e-05,10,7
"16323","exp_n530",8.4217801015414e-05,5,5
"16324","exp_n530",8.67413279697045e-05,9,8
"16325","exp_n530",0.000126509271221966,10,2
"16326","exp_n530",0.000127344303939401,5,0
"16327","exp_n530",0.000129008444814007,9,0
"16328","exp_n530",0.000132086057207467,5,1
"16329","exp_n530",0.000132715262894152,9,5
"16330","exp_n530",0.000139811440478747,10,8
"16331","exp_n530",0.000145890537169988,5,0
"16332","exp_n530",0.000147823723142089,10,3
"16333","exp_n530",0.000149334140961256,9,0
"16334","exp_n530",0.000149500283566306,9,4
"16335","exp_n530",0.000150981836447915,5,5
"16336","exp_n530",0.000156301436926746,10,6
"16337","exp_n530",0.000157588346928012,5,3
"16338","exp_n530",0.00015781178278072,9,5
"16339","exp_n530",0.000162295926948926,5,4
"16340","exp_n530",0.000174202804489215,5,0
"16341","exp_n530",0.000178996964459316,10,5
"16342","exp_n530",0.000182198975100034,5,0
"16343","exp_n530",0.000182519382256046,9,2
"16344","exp_n530",0.000192102533908453,10,10
"16345","exp_n530",0.000224120687503569,10,0
"16346","exp_n530",0.000224874801092017,5,0
"16347","exp_n530",0.000232632211534552,10,10
"16348","exp_n530",0.000234881691335829,9,1
"16349","exp_n530",0.000235830299078619,5,1
"16350","exp_n530",0.000240369211794843,5,5
"16351","exp_n530",0.000242940704171589,9,0
"16352","exp_n530",0.000243339592371121,9,4
"16353","exp_n530",0.000250116548638916,10,2
"16354","exp_n530",0.000264163613345842,5,1
"16355","exp_n531",0,282,11
"16356","exp_n531",8.54994720749571e-05,10,6
"16357","exp_n531",8.75306858902476e-05,5,5
"16358","exp_n531",8.99590415303883e-05,9,8
"16359","exp_n531",0.000125417971476648,5,0
"16360","exp_n531",0.000126801865070752,10,4
"16361","exp_n531",0.000129559697982115,9,0
"16362","exp_n531",0.000132495506316469,5,2
"16363","exp_n531",0.000133955901740107,9,6
"16364","exp_n531",0.000144546945482874,5,0
"16365","exp_n531",0.000145293339494375,10,7
"16366","exp_n531",0.000150103623547164,9,0
"16367","exp_n531",0.000151028361534242,9,3
"16368","exp_n531",0.000152621270006858,10,1
"16369","exp_n531",0.000154559378820286,5,4
"16370","exp_n531",0.000154817706296247,5,5
"16371","exp_n531",0.000157024283103733,9,5
"16372","exp_n531",0.000164587962485563,10,8
"16373","exp_n531",0.000168388499633691,5,3
"16374","exp_n531",0.000173516021487992,5,0
"16375","exp_n531",0.000178890309301216,10,1
"16376","exp_n531",0.000188063040774357,5,0
"16377","exp_n531",0.000193787763807238,9,1
"16378","exp_n531",0.000197687366701642,10,10
"16379","exp_n531",0.000221955112235545,10,1
"16380","exp_n531",0.000229206378639561,10,10
"16381","exp_n531",0.000232226587883426,9,0
"16382","exp_n531",0.000234106411521665,5,0
"16383","exp_n531",0.000237239486425591,9,2
"16384","exp_n531",0.000244696732466759,5,3
"16385","exp_n531",0.000249256925744768,10,6
"16386","exp_n531",0.000249282158528296,5,5
"16387","exp_n531",0.000252979466815642,5,1
"16388","exp_n531",0.000285004599068236,9,5
"16389","exp_n532",0,282,13
"16390","exp_n532",8.14448462657019e-05,10,6
"16391","exp_n532",8.41289643828537e-05,5,5
"16392","exp_n532",8.45946838604364e-05,9,9
"16393","exp_n532",0.00012412721898285,10,2
"16394","exp_n532",0.000124402251283414,9,0
"16395","exp_n532",0.000129820309927611,5,0
"16396","exp_n532",0.000133501461641992,5,2
"16397","exp_n532",0.000133954894715704,9,4
"16398","exp_n532",0.000138900106721755,10,9
"16399","exp_n532",0.000142544552295299,5,0
"16400","exp_n532",0.000145529128142123,9,2
"16401","exp_n532",0.000146784246739778,9,0
"16402","exp_n532",0.000148766555590014,10,2
"16403","exp_n532",0.00015232015752093,5,4
"16404","exp_n532",0.000153231631334728,5,4
"16405","exp_n532",0.000154115901593338,9,7
"16406","exp_n532",0.000155073753633347,5,3
"16407","exp_n532",0.000159136975979457,10,6
"16408","exp_n532",0.000171809711388885,5,0
"16409","exp_n532",0.000180902502111032,5,0
"16410","exp_n532",0.00018126044054149,10,3
"16411","exp_n532",0.00018323220468672,9,4
"16412","exp_n532",0.000191780761257079,10,10
"16413","exp_n532",0.000220311874745827,5,0
"16414","exp_n532",0.000220775573144761,10,0
"16415","exp_n532",0.000226588346472869,9,1
"16416","exp_n532",0.000229239233654388,9,0
"16417","exp_n532",0.000231506571883155,10,10
"16418","exp_n532",0.000235020378844087,5,5
"16419","exp_n532",0.000255263534936798,9,4
"16420","exp_n532",0.000272242795525683,5,2
"16421","exp_n532",0.000272528100016259,5,1
"16422","exp_n532",0.000287307757162267,10,6
"16423","exp_n533",0,282,4
"16424","exp_n533",8.23915196892216e-05,10,6
"16425","exp_n533",8.51364090506813e-05,5,5
"16426","exp_n533",8.64611366578978e-05,9,8
"16427","exp_n533",0.0001255732310151,9,0
"16428","exp_n533",0.000126104548562558,5,0
"16429","exp_n533",0.000128146962047258,10,2
"16430","exp_n533",0.000129874259368227,5,2
"16431","exp_n533",0.000135771512926554,9,6
"16432","exp_n533",0.000142311467799731,10,9
"16433","exp_n533",0.000146442803894937,5,0
"16434","exp_n533",0.00014724165376883,10,5
"16435","exp_n533",0.00014777558469932,9,2
"16436","exp_n533",0.000148105944854171,5,4
"16437","exp_n533",0.000149251202348595,9,0
"16438","exp_n533",0.000151913432459952,5,5
"16439","exp_n533",0.000153025848929592,10,4
"16440","exp_n533",0.000155950790533677,9,8
"16441","exp_n533",0.000161382258820615,5,4
"16442","exp_n533",0.000172161098202558,5,0
"16443","exp_n533",0.000173410988189284,10,2
"16444","exp_n533",0.000179976308150955,5,0
"16445","exp_n533",0.000191041343216169,9,2
"16446","exp_n533",0.00019137074910635,10,10
"16447","exp_n533",0.000213837230556048,10,3
"16448","exp_n533",0.000225225126889576,5,0
"16449","exp_n533",0.000228009804612021,9,0
"16450","exp_n533",0.000232929353242338,10,5
"16451","exp_n533",0.000236638745388282,10,9
"16452","exp_n533",0.000239238868109258,5,0
"16453","exp_n533",0.000242846446163886,9,2
"16454","exp_n533",0.000244771783238528,5,5
"16455","exp_n533",0.000246216640926849,9,6
"16456","exp_n533",0.000264707599809893,5,1
"16457","exp_n534",0,282,6
"16458","exp_n534",8.23205240961614e-05,10,6
"16459","exp_n534",8.49354556481854e-05,5,5
"16460","exp_n534",8.69033438140134e-05,9,9
"16461","exp_n534",0.000122964743637949,9,0
"16462","exp_n534",0.000123900080493673,5,0
"16463","exp_n534",0.000127825508168299,5,1
"16464","exp_n534",0.0001280900245052,10,4
"16465","exp_n534",0.000131565258366057,9,4
"16466","exp_n534",0.000140712793011752,5,0
"16467","exp_n534",0.000141742725716472,10,9
"16468","exp_n534",0.000142591122012354,10,3
"16469","exp_n534",0.000144992462547715,9,3
"16470","exp_n534",0.000147923033104467,9,0
"16471","exp_n534",0.000147933238019226,5,3
"16472","exp_n534",0.000152301061208136,5,4
"16473","exp_n534",0.000153841057927981,9,7
"16474","exp_n534",0.000156101391843091,10,3
"16475","exp_n534",0.000157524612546896,5,2
"16476","exp_n534",0.00017070779061357,5,0
"16477","exp_n534",0.000175251120303254,10,1
"16478","exp_n534",0.000182703982801134,5,0
"16479","exp_n534",0.000186069096106174,9,1
"16480","exp_n534",0.000188443307933541,10,10
"16481","exp_n534",0.00021599621617381,10,0
"16482","exp_n534",0.000218787371973444,5,0
"16483","exp_n534",0.000224929600798424,10,10
"16484","exp_n534",0.000230241318059439,9,1
"16485","exp_n534",0.000230496485525173,5,5
"16486","exp_n534",0.000236865195370289,5,3
"16487","exp_n534",0.000239351063708315,5,3
"16488","exp_n534",0.000243947599411893,9,2
"16489","exp_n534",0.000252945556295998,10,5
"16490","exp_n534",0.000290287336296129,9,5
"16491","exp_n535",0,282,8
"16492","exp_n535",8.56070757828888e-05,10,5
"16493","exp_n535",8.91086701883478e-05,5,5
"16494","exp_n535",9.38100194564108e-05,9,9
"16495","exp_n535",0.000127325104849234,5,0
"16496","exp_n535",0.000128881247771214,10,4
"16497","exp_n535",0.000130765560525007,9,0
"16498","exp_n535",0.000134225685463835,5,1
"16499","exp_n535",0.00013783308394632,9,7
"16500","exp_n535",0.000147632195524397,5,0
"16501","exp_n535",0.000151228037395437,10,9
"16502","exp_n535",0.000152651752851245,9,0
"16503","exp_n535",0.000154115997213879,10,2
"16504","exp_n535",0.000155665620838305,9,0
"16505","exp_n535",0.000157972232063081,5,4
"16506","exp_n535",0.000158648395632477,10,7
"16507","exp_n535",0.000160689984853782,5,5
"16508","exp_n535",0.000163354538475835,9,5
"16509","exp_n535",0.000171066924093967,5,5
"16510","exp_n535",0.000176056376009923,5,0
"16511","exp_n535",0.000187375162632424,10,3
"16512","exp_n535",0.000191328824571842,5,0
"16513","exp_n535",0.000192992719976525,9,1
"16514","exp_n535",0.000200474666431144,10,10
"16515","exp_n535",0.000213388653933545,10,0
"16516","exp_n535",0.00022350132596948,5,0
"16517","exp_n535",0.000239749128140321,9,1
"16518","exp_n535",0.000245845754185886,5,1
"16519","exp_n535",0.00024626261261859,5,5
"16520","exp_n535",0.000250312653098443,10,9
"16521","exp_n535",0.000256910291511757,10,3
"16522","exp_n535",0.000258761563557739,9,7
"16523","exp_n535",0.000272021994685435,9,1
"16524","exp_n535",0.000292193991526198,5,0
"16525","exp_n536",0,282,13
"16526","exp_n536",7.91284453272542e-05,10,3
"16527","exp_n536",8.01217954385577e-05,5,5
"16528","exp_n536",8.20408167152354e-05,9,9
"16529","exp_n536",0.000120315969996144,5,1
"16530","exp_n536",0.000121164855563293,9,0
"16531","exp_n536",0.000121214696309442,10,3
"16532","exp_n536",0.000124266672865822,5,0
"16533","exp_n536",0.000126527434322779,9,3
"16534","exp_n536",0.000133053124893651,10,9
"16535","exp_n536",0.000138662131810646,5,0
"16536","exp_n536",0.000139819675552366,9,3
"16537","exp_n536",0.000143279603635612,10,1
"16538","exp_n536",0.000143726241194673,9,0
"16539","exp_n536",0.000145484579717381,10,4
"16540","exp_n536",0.000146336816257423,5,3
"16541","exp_n536",0.000146876972223217,5,4
"16542","exp_n536",0.000148515293674113,5,3
"16543","exp_n536",0.000149740453343975,9,3
"16544","exp_n536",0.000164835146740927,5,0
"16545","exp_n536",0.000170604927873795,5,0
"16546","exp_n536",0.000172959267263987,10,1
"16547","exp_n536",0.000177099204927848,9,4
"16548","exp_n536",0.000183308434939948,10,10
"16549","exp_n536",0.000213764488885164,5,0
"16550","exp_n536",0.000218146769384461,10,0
"16551","exp_n536",0.000221127329740339,9,0
"16552","exp_n536",0.000226402674921799,9,2
"16553","exp_n536",0.000227850887801468,10,8
"16554","exp_n536",0.000240998348818169,5,5
"16555","exp_n536",0.000256816391116806,10,3
"16556","exp_n536",0.000261639977277624,9,5
"16557","exp_n536",0.000271687244506184,5,2
"16558","exp_n536",0.000281011346963588,5,0
"16559","exp_n537",0,282,10
"16560","exp_n537",7.7227148969544e-05,10,5
"16561","exp_n537",7.99875853756787e-05,5,5
"16562","exp_n537",8.14201694030887e-05,9,9
"16563","exp_n537",0.000119629596055207,5,0
"16564","exp_n537",0.000119715070124153,9,0
"16565","exp_n537",0.000121612211778893,10,3
"16566","exp_n537",0.000123325696129332,5,1
"16567","exp_n537",0.000125544580816986,9,6
"16568","exp_n537",0.000129147681286007,10,10
"16569","exp_n537",0.00013550244489421,9,2
"16570","exp_n537",0.00013821748914031,5,0
"16571","exp_n537",0.000141400665431324,10,3
"16572","exp_n537",0.000142349402695931,9,0
"16573","exp_n537",0.000142922362993318,9,2
"16574","exp_n537",0.000143844816215843,10,5
"16575","exp_n537",0.000144519420161086,5,5
"16576","exp_n537",0.000144728810467124,5,4
"16577","exp_n537",0.000148309077610342,5,4
"16578","exp_n537",0.000160302288944724,5,0
"16579","exp_n537",0.000167537222882009,5,0
"16580","exp_n537",0.000167822026164078,10,1
"16581","exp_n537",0.000172493590474034,9,0
"16582","exp_n537",0.000181257495369751,10,10
"16583","exp_n537",0.000211149539423288,10,1
"16584","exp_n537",0.000211223200087308,5,0
"16585","exp_n537",0.000217468197405528,9,1
"16586","exp_n537",0.000220282876253543,9,0
"16587","exp_n537",0.000221211216023218,10,8
"16588","exp_n537",0.000235922749983773,5,0
"16589","exp_n537",0.000238671524750721,5,5
"16590","exp_n537",0.000246863359723094,9,4
"16591","exp_n537",0.000248827953783357,10,3
"16592","exp_n537",0.000275841974178896,5,1
"16593","exp_n538",0,282,9
"16594","exp_n538",8.52584251679662e-05,10,8
"16595","exp_n538",8.68231903612054e-05,5,5
"16596","exp_n538",9.108857643236e-05,9,9
"16597","exp_n538",0.00012951783619443,9,0
"16598","exp_n538",0.000130079693650745,5,0
"16599","exp_n538",0.000130335629763321,10,2
"16600","exp_n538",0.000135112833327503,5,2
"16601","exp_n538",0.000140218109255326,9,6
"16602","exp_n538",0.000145799471090598,10,9
"16603","exp_n538",0.000148776676481546,5,0
"16604","exp_n538",0.000149648590471489,9,3
"16605","exp_n538",0.000149834663068267,9,0
"16606","exp_n538",0.000152208738819813,10,4
"16607","exp_n538",0.000154841573525411,5,4
"16608","exp_n538",0.000158433543085367,5,5
"16609","exp_n538",0.000160699755163292,9,5
"16610","exp_n538",0.000165483011616356,5,5
"16611","exp_n538",0.000169833176709772,10,4
"16612","exp_n538",0.000176903285574967,5,0
"16613","exp_n538",0.000186016246148972,5,0
"16614","exp_n538",0.00019006882898569,10,2
"16615","exp_n538",0.000190586703288537,9,3
"16616","exp_n538",0.000198279580718274,10,10
"16617","exp_n538",0.000210877384408408,10,1
"16618","exp_n538",0.0002305385216264,5,0
"16619","exp_n538",0.000237142161287166,9,1
"16620","exp_n538",0.000237233124313984,9,4
"16621","exp_n538",0.000248946766127511,10,8
"16622","exp_n538",0.000261023251337556,5,5
"16623","exp_n538",0.000263459656216189,9,6
"16624","exp_n538",0.000274694269499625,5,1
"16625","exp_n538",0.000283853227908443,5,1
"16626","exp_n538",0.000311385440876002,10,4
"16627","exp_n539",0,282,12
"16628","exp_n539",8.85224583358671e-05,10,4
"16629","exp_n539",9.4241047712454e-05,5,5
"16630","exp_n539",9.83881842369082e-05,9,8
"16631","exp_n539",0.000130764230522833,9,0
"16632","exp_n539",0.000130986718104244,5,0
"16633","exp_n539",0.000133412429912598,10,3
"16634","exp_n539",0.000137627100014704,5,1
"16635","exp_n539",0.000145577828143564,9,4
"16636","exp_n539",0.000155544197006385,5,0
"16637","exp_n539",0.000156485887126456,9,4
"16638","exp_n539",0.000157106128447018,10,7
"16639","exp_n539",0.000158867867785359,9,0
"16640","exp_n539",0.000159773171092607,10,3
"16641","exp_n539",0.000164519090366143,5,3
"16642","exp_n539",0.000165142304321044,5,5
"16643","exp_n539",0.000172325304857061,9,4
"16644","exp_n539",0.000174860780824791,10,4
"16645","exp_n539",0.000179289777852974,5,0
"16646","exp_n539",0.000181401665072045,5,4
"16647","exp_n539",0.000191689516677846,10,3
"16648","exp_n539",0.000198814465454376,5,0
"16649","exp_n539",0.000208352535797229,9,2
"16650","exp_n539",0.000216383650990501,10,10
"16651","exp_n539",0.000223639912377451,10,2
"16652","exp_n539",0.000238693043355574,5,0
"16653","exp_n539",0.000252493416660371,9,0
"16654","exp_n539",0.000268820020862722,10,9
"16655","exp_n539",0.000270322694271137,5,1
"16656","exp_n539",0.000272902143189432,5,5
"16657","exp_n539",0.000288725946284097,9,1
"16658","exp_n539",0.000297853769694555,5,0
"16659","exp_n539",0.000300705411622631,10,6
"16660","exp_n539",0.000309032936179592,9,9
"16661","exp_n54",0,282,13
"16662","exp_n54",7.93096965927428e-05,10,6
"16663","exp_n54",8.08378230058849e-05,5,5
"16664","exp_n54",8.38204130140266e-05,9,9
"16665","exp_n54",0.000121613131386281,10,2
"16666","exp_n54",0.000121954345968865,5,0
"16667","exp_n54",0.000124741890761674,9,0
"16668","exp_n54",0.000126314560599525,5,2
"16669","exp_n54",0.000129510696115134,9,3
"16670","exp_n54",0.000132754117474329,10,9
"16671","exp_n54",0.000139619331400483,5,0
"16672","exp_n54",0.000141688493024452,9,0
"16673","exp_n54",0.000141870016840759,9,4
"16674","exp_n54",0.000143335810309249,10,3
"16675","exp_n54",0.000147575826241317,5,5
"16676","exp_n54",0.000149565616521468,10,5
"16677","exp_n54",0.00014973189192929,5,5
"16678","exp_n54",0.000149740488974505,5,3
"16679","exp_n54",0.000151163131737869,9,4
"16680","exp_n54",0.000167695965272334,10,0
"16681","exp_n54",0.00016937215750003,5,0
"16682","exp_n54",0.000174814415711189,9,1
"16683","exp_n54",0.000175638911583671,5,0
"16684","exp_n54",0.00018757815782143,10,10
"16685","exp_n54",0.000198504038636095,10,1
"16686","exp_n54",0.000206355904511157,9,2
"16687","exp_n54",0.000214872777701341,9,1
"16688","exp_n54",0.000215063957510649,5,0
"16689","exp_n54",0.000228384889758783,5,5
"16690","exp_n54",0.000228423454025719,10,6
"16691","exp_n54",0.000231532057344765,10,9
"16692","exp_n54",0.000236331320288315,5,0
"16693","exp_n54",0.000243516631052662,5,3
"16694","exp_n54",0.000254446674917848,9,6
"16695","exp_n540",0,282,18
"16696","exp_n540",8.06307564004487e-05,10,4
"16697","exp_n540",8.16551424461897e-05,5,5
"16698","exp_n540",8.49830393929785e-05,9,9
"16699","exp_n540",0.000122523285009917,9,0
"16700","exp_n540",0.000123559064936207,5,0
"16701","exp_n540",0.000125605511671242,10,4
"16702","exp_n540",0.00012650687129823,9,3
"16703","exp_n540",0.00012888839662289,5,1
"16704","exp_n540",0.000138326684887682,5,0
"16705","exp_n540",0.000139098158824775,10,9
"16706","exp_n540",0.000141736569423404,9,3
"16707","exp_n540",0.000143511147605599,9,0
"16708","exp_n540",0.000143562552026053,10,4
"16709","exp_n540",0.000147330886689033,5,5
"16710","exp_n540",0.000150319451444969,5,5
"16711","exp_n540",0.000150616968070107,9,6
"16712","exp_n540",0.000153509928008645,10,3
"16713","exp_n540",0.000157302237832625,5,3
"16714","exp_n540",0.000168751964126894,5,0
"16715","exp_n540",0.000171593454327788,10,4
"16716","exp_n540",0.000177071513229637,5,0
"16717","exp_n540",0.000184089177333944,9,2
"16718","exp_n540",0.000188293264863832,10,10
"16719","exp_n540",0.000214315930300547,10,1
"16720","exp_n540",0.000218417052434746,9,1
"16721","exp_n540",0.000219880526723336,9,1
"16722","exp_n540",0.000221496242670946,5,0
"16723","exp_n540",0.000231041107132852,10,2
"16724","exp_n540",0.00023474975806064,10,9
"16725","exp_n540",0.000237670740976123,5,5
"16726","exp_n540",0.000240582453342855,5,1
"16727","exp_n540",0.000248521977918177,5,2
"16728","exp_n540",0.000255517925744226,9,7
"16729","exp_n541",0,282,13
"16730","exp_n541",7.84514781487378e-05,10,5
"16731","exp_n541",8.1180060430336e-05,5,5
"16732","exp_n541",8.39437359213193e-05,9,8
"16733","exp_n541",0.000119719839766565,10,3
"16734","exp_n541",0.000123671852692922,5,0
"16735","exp_n541",0.000124188315051842,5,1
"16736","exp_n541",0.000125093991787318,9,0
"16737","exp_n541",0.000127348015710902,9,3
"16738","exp_n541",0.00013295964257598,10,7
"16739","exp_n541",0.000140011448153453,5,0
"16740","exp_n541",0.00014245091757981,9,0
"16741","exp_n541",0.000142855855654559,5,5
"16742","exp_n541",0.000146405869456903,10,4
"16743","exp_n541",0.000146832493113034,9,6
"16744","exp_n541",0.000148198513223673,5,5
"16745","exp_n541",0.000149131054438448,9,6
"16746","exp_n541",0.000150457689608656,10,7
"16747","exp_n541",0.000151664455186765,5,4
"16748","exp_n541",0.000163619944967479,5,0
"16749","exp_n541",0.000172959897781806,10,0
"16750","exp_n541",0.000175865064214903,5,0
"16751","exp_n541",0.000179538735846175,9,1
"16752","exp_n541",0.000183438507218794,10,10
"16753","exp_n541",0.000210248664664809,10,2
"16754","exp_n541",0.000216334652104703,5,2
"16755","exp_n541",0.000218352669679327,5,0
"16756","exp_n541",0.000218417731309193,9,0
"16757","exp_n541",0.000221491700666597,9,0
"16758","exp_n541",0.000222866753962379,10,10
"16759","exp_n541",0.000233722868865552,5,5
"16760","exp_n541",0.000254027497286273,10,4
"16761","exp_n541",0.000256241648093556,9,4
"16762","exp_n541",0.000262305804909271,5,1
"16763","exp_n542",0,282,7
"16764","exp_n542",8.63259983589408e-05,10,5
"16765","exp_n542",9.11625184830653e-05,5,5
"16766","exp_n542",9.32423451380421e-05,9,8
"16767","exp_n542",0.000131594353208486,5,0
"16768","exp_n542",0.000134238785385744,9,0
"16769","exp_n542",0.000134372028438534,10,2
"16770","exp_n542",0.000136754439559788,5,1
"16771","exp_n542",0.000142658485868119,9,7
"16772","exp_n542",0.000149459543005334,5,0
"16773","exp_n542",0.00015696746262544,9,3
"16774","exp_n542",0.000157329383973623,10,1
"16775","exp_n542",0.000157652735468455,9,0
"16776","exp_n542",0.000157888746828308,10,6
"16777","exp_n542",0.000160436110287685,5,4
"16778","exp_n542",0.000163134211782506,5,5
"16779","exp_n542",0.000167008305015106,10,5
"16780","exp_n542",0.00016885114960701,9,5
"16781","exp_n542",0.000177642668133684,5,0
"16782","exp_n542",0.000179214428689407,5,3
"16783","exp_n542",0.000188087571993628,10,0
"16784","exp_n542",0.000194460244362892,5,0
"16785","exp_n542",0.000198401902969659,9,2
"16786","exp_n542",0.000210665177503098,10,10
"16787","exp_n542",0.000226467646030764,5,1
"16788","exp_n542",0.000228647875777841,5,0
"16789","exp_n542",0.000228718928339773,9,1
"16790","exp_n542",0.000229850636441667,10,0
"16791","exp_n542",0.000241448122328873,9,0
"16792","exp_n542",0.000250933926780218,5,0
"16793","exp_n542",0.000261757854649221,10,9
"16794","exp_n542",0.000261779727829388,9,4
"16795","exp_n542",0.000267132652400315,5,5
"16796","exp_n542",0.000280473397335781,10,4
"16797","exp_n543",0,282,13
"16798","exp_n543",7.96311272555557e-05,10,5
"16799","exp_n543",8.08962407807534e-05,5,5
"16800","exp_n543",8.39577880540683e-05,9,9
"16801","exp_n543",0.000122664741798227,10,3
"16802","exp_n543",0.000122807352276132,9,0
"16803","exp_n543",0.000125650609596689,5,0
"16804","exp_n543",0.000127518923532278,5,0
"16805","exp_n543",0.000129083377709591,9,4
"16806","exp_n543",0.000129654441630473,10,8
"16807","exp_n543",0.000139534409484027,5,0
"16808","exp_n543",0.000142692813444731,9,0
"16809","exp_n543",0.000143573248719256,10,4
"16810","exp_n543",0.000144505505861673,5,5
"16811","exp_n543",0.000144696758682853,5,3
"16812","exp_n543",0.000146340030054618,9,2
"16813","exp_n543",0.000147684652213775,9,4
"16814","exp_n543",0.000149250600494912,10,5
"16815","exp_n543",0.000150002502196188,5,5
"16816","exp_n543",0.000166314896064999,5,0
"16817","exp_n543",0.000171602853436389,10,0
"16818","exp_n543",0.000172533586918222,5,0
"16819","exp_n543",0.000178032328255497,9,1
"16820","exp_n543",0.000178690118900196,10,10
"16821","exp_n543",0.000214482540530092,9,1
"16822","exp_n543",0.000215801776625341,10,0
"16823","exp_n543",0.000216440243599091,5,0
"16824","exp_n543",0.000221064099039181,10,9
"16825","exp_n543",0.00022179499127239,5,0
"16826","exp_n543",0.000242440104508749,5,5
"16827","exp_n543",0.000254603627540388,5,2
"16828","exp_n543",0.000254994069825545,9,3
"16829","exp_n543",0.000276365818057445,9,6
"16830","exp_n543",0.0002869027563505,10,2
"16831","exp_n544",0,282,9
"16832","exp_n544",8.14647989098398e-05,10,4
"16833","exp_n544",8.26050403739537e-05,5,5
"16834","exp_n544",8.62331021425819e-05,9,9
"16835","exp_n544",0.000125337208440166,5,0
"16836","exp_n544",0.00012575045197741,9,0
"16837","exp_n544",0.000128028990498884,10,3
"16838","exp_n544",0.000129720384917186,5,1
"16839","exp_n544",0.000129877915040571,9,4
"16840","exp_n544",0.00014145535359592,10,10
"16841","exp_n544",0.000142189923011845,5,0
"16842","exp_n544",0.000145841979271764,10,4
"16843","exp_n544",0.000147805177126132,9,0
"16844","exp_n544",0.000148636319659658,5,4
"16845","exp_n544",0.000150069053567613,5,5
"16846","exp_n544",0.000151019559663273,10,5
"16847","exp_n544",0.000151615061538233,9,3
"16848","exp_n544",0.000154275926654701,9,7
"16849","exp_n544",0.000156064294436679,5,5
"16850","exp_n544",0.000173986927974934,5,0
"16851","exp_n544",0.000177624094662119,5,0
"16852","exp_n544",0.000177960328051566,10,3
"16853","exp_n544",0.000183166524306097,9,3
"16854","exp_n544",0.000188536125354423,10,10
"16855","exp_n544",0.000210875177747294,10,1
"16856","exp_n544",0.000220294874929348,9,1
"16857","exp_n544",0.000221872305719292,5,0
"16858","exp_n544",0.000230476780838895,9,0
"16859","exp_n544",0.000232964535032618,10,8
"16860","exp_n544",0.000237220664357699,5,1
"16861","exp_n544",0.000246718382814841,5,1
"16862","exp_n544",0.000250541127212881,5,5
"16863","exp_n544",0.000256693262981922,10,3
"16864","exp_n544",0.000268054590281427,9,7
"16865","exp_n545",0,282,7
"16866","exp_n545",8.19190076705702e-05,10,7
"16867","exp_n545",8.41824317955464e-05,5,5
"16868","exp_n545",8.75556253828695e-05,9,7
"16869","exp_n545",0.000121970904036037,5,0
"16870","exp_n545",0.000123775489729974,10,4
"16871","exp_n545",0.000125218865211837,9,0
"16872","exp_n545",0.000127310342223189,5,2
"16873","exp_n545",0.000133440808952214,9,6
"16874","exp_n545",0.000140672820138119,10,6
"16875","exp_n545",0.000143862395161669,9,4
"16876","exp_n545",0.000144583857991011,5,0
"16877","exp_n545",0.000146328717538786,10,2
"16878","exp_n545",0.000147162782631767,9,0
"16879","exp_n545",0.000150302882215709,5,3
"16880","exp_n545",0.000153384359890524,5,4
"16881","exp_n545",0.000154235799144521,10,6
"16882","exp_n545",0.000155261724969172,9,6
"16883","exp_n545",0.000164682479365402,5,4
"16884","exp_n545",0.00017067426142397,5,0
"16885","exp_n545",0.000175592224580889,10,0
"16886","exp_n545",0.000183614418829715,5,0
"16887","exp_n545",0.00018891287251193,9,2
"16888","exp_n545",0.000199179530923863,10,10
"16889","exp_n545",0.000208443475823675,10,3
"16890","exp_n545",0.000219888475164911,10,3
"16891","exp_n545",0.000225962446165564,5,0
"16892","exp_n545",0.000232547620369396,9,0
"16893","exp_n545",0.000236864177135721,10,10
"16894","exp_n545",0.000243492492550904,9,1
"16895","exp_n545",0.000246984576268144,5,1
"16896","exp_n545",0.000255212480669318,5,5
"16897","exp_n545",0.000269032463717658,5,0
"16898","exp_n545",0.000272051502350668,9,7
"16899","exp_n546",0,282,21
"16900","exp_n546",7.85990262431669e-05,10,4
"16901","exp_n546",8.10887321041327e-05,5,5
"16902","exp_n546",8.44814702552836e-05,9,9
"16903","exp_n546",0.000120919224770056,10,3
"16904","exp_n546",0.000121976627048007,5,0
"16905","exp_n546",0.000123568268212531,9,0
"16906","exp_n546",0.000125770889805702,5,2
"16907","exp_n546",0.00012957036276395,9,6
"16908","exp_n546",0.000138210096810003,10,10
"16909","exp_n546",0.000140740761477796,5,0
"16910","exp_n546",0.000142119822827978,9,5
"16911","exp_n546",0.000144823929929301,9,0
"16912","exp_n546",0.000146208583228037,10,5
"16913","exp_n546",0.000147515010623481,5,3
"16914","exp_n546",0.000147905302273431,5,5
"16915","exp_n546",0.000150836007312007,5,3
"16916","exp_n546",0.000152088326212939,9,3
"16917","exp_n546",0.000154783718880163,10,4
"16918","exp_n546",0.000168411008182029,5,0
"16919","exp_n546",0.000173713485751949,10,3
"16920","exp_n546",0.000175844335342254,5,0
