set,Dose,N,Effect
exp_n350,0.896447162,30,5
exp_n350,0.90499537,30,3
exp_n350,0.910997946,30,8
exp_n350,0.945960886,30,16
exp_n350,0.958598833,30,26
exp_n350,0.97095846,30,26
exp_n350,0.984058639,30,30
exp_n351,0,220,0
exp_n351,0.696448844,30,24
exp_n351,0.707169768,30,17
exp_n351,0.720113154,30,25
exp_n351,0.73673198,30,8
exp_n351,0.73796153,30,29
exp_n351,0.741880416,30,8
exp_n351,0.753362247,30,4
exp_n351,0.759372357,30,13
exp_n351,0.760029266,3,3
exp_n351,0.773218785,30,12
exp_n351,0.773872604,30,13
exp_n351,0.775091427,30,7
exp_n351,0.786586229,30,21
exp_n351,0.807470654,30,21
exp_n351,0.840735088,30,30
exp_n351,0.87046481,30,3
exp_n351,0.874367921,5,0
exp_n351,0.889448789,30,2
exp_n351,0.906318782,30,2
exp_n351,0.922981044,30,1
exp_n351,0.936430523,30,5
exp_n351,0.937530735,30,3
exp_n351,0.957221415,30,10
exp_n351,0.968247787,30,27
exp_n351,0.988398056,30,18
exp_n351,0.997697847,30,27
exp_n352,0,220,0
exp_n352,0.696391535,30,22
exp_n352,0.70224244,30,13
exp_n352,0.714474563,30,23
exp_n352,0.718198821,30,29
exp_n352,0.748895606,30,1
exp_n352,0.754619714,30,7
exp_n352,0.759956341,30,0
exp_n352,0.761793753,30,17
exp_n352,0.764121226,3,3
exp_n352,0.776097441,30,15
exp_n352,0.781120583,30,9
exp_n352,0.781339196,30,5
exp_n352,0.795319598,30,19
exp_n352,0.810369973,30,21
exp_n352,0.829621412,30,30
exp_n352,0.889561847,5,0
exp_n352,0.891435066,30,6
exp_n352,0.899455132,30,1
exp_n352,0.913720809,30,3
exp_n352,0.932754654,30,0
exp_n352,0.936076837,30,3
exp_n352,0.941120452,30,8
exp_n352,0.955698526,30,13
exp_n352,0.968663405,30,29
exp_n352,0.970042584,30,23
exp_n352,0.982289227,30,29
exp_n353,0,220,0
exp_n353,0.689802445,30,23
exp_n353,0.696181152,30,15
exp_n353,0.71098285,30,22
exp_n353,0.720147387,30,5
exp_n353,0.726419242,30,2
exp_n353,0.745657493,3,3
exp_n353,0.748126513,30,29
exp_n353,0.75244162,30,13
exp_n353,0.760076505,30,4
exp_n353,0.760303305,30,14
exp_n353,0.762893683,30,6
exp_n353,0.765666997,30,8
exp_n353,0.792044645,30,16
exp_n353,0.79874015,30,22
exp_n353,0.819662661,30,30
exp_n353,0.860606425,5,0
exp_n353,0.864302231,30,4
exp_n353,0.885315061,30,0
exp_n353,0.901858138,30,0
exp_n353,0.915517146,30,10
exp_n353,0.917169869,30,3
exp_n353,0.920696342,30,1
exp_n353,0.952720398,30,14
exp_n353,0.966011535,30,24
exp_n353,0.971674746,30,28
exp_n353,0.985184814,30,30
exp_n354,0,220,0
exp_n354,0.692454339,30,24
exp_n354,0.696649732,30,5
exp_n354,0.702267344,30,1
exp_n354,0.711989119,30,12
exp_n354,0.725986386,30,3
exp_n354,0.740758942,30,18
exp_n354,0.751475244,30,28
exp_n354,0.759176594,30,11
exp_n354,0.7611688,3,3
exp_n354,0.761735973,30,6
exp_n354,0.762048327,30,4
exp_n354,0.771016764,30,22
exp_n354,0.791656113,5,0
exp_n354,0.799935591,30,3
exp_n354,0.806064611,30,21
exp_n354,0.826528944,30,1
exp_n354,0.839241331,30,22
exp_n354,0.848706719,30,0
exp_n354,0.898304244,30,3
exp_n354,0.907465451,30,0
exp_n354,0.911988575,30,30
exp_n354,0.914824501,30,10
exp_n354,0.956743495,30,17
exp_n354,0.986753792,30,28
exp_n354,1.009611279,30,24
exp_n354,1.0271475,30,29
exp_n355,0,220,0
exp_n355,0.706883148,30,20
exp_n355,0.717794897,30,13
exp_n355,0.736256855,30,22
exp_n355,0.7468242,30,2
exp_n355,0.748932036,30,1
exp_n355,0.752537106,30,28
exp_n355,0.772236526,3,3
exp_n355,0.772257496,30,5
exp_n355,0.773177222,30,12
exp_n355,0.777226131,30,10
exp_n355,0.778265762,30,17
exp_n355,0.786911817,30,6
exp_n355,0.820210404,30,17
exp_n355,0.830152185,30,23
exp_n355,0.835805634,30,30
exp_n355,0.87564974,5,0
exp_n355,0.880620673,30,5
exp_n355,0.908857619,30,1
exp_n355,0.923962037,30,2
exp_n355,0.93633884,30,0
exp_n355,0.943853773,30,1
exp_n355,0.945811923,30,13
exp_n355,0.960814078,30,13
exp_n355,0.977278758,30,30
exp_n355,0.987484937,30,25
exp_n355,1.000491304,30,30
exp_n356,0,220,0
exp_n356,0.69979368,30,26
exp_n356,0.711355827,30,10
exp_n356,0.717782394,30,29
exp_n356,0.725323767,30,21
exp_n356,0.7368916,30,5
exp_n356,0.746560747,30,4
exp_n356,0.761056425,3,3
exp_n356,0.761183886,30,5
exp_n356,0.769668706,30,16
exp_n356,0.775683085,30,17
exp_n356,0.780131005,30,3
exp_n356,0.780392168,30,8
exp_n356,0.782820308,30,17
exp_n356,0.805453512,30,23
exp_n356,0.826739002,30,30
exp_n356,0.883441831,5,0
exp_n356,0.890157677,30,4
exp_n356,0.905726228,30,2
exp_n356,0.912822715,30,0
exp_n356,0.93419752,30,4
exp_n356,0.935073498,30,12
exp_n356,0.935432419,30,3
exp_n356,0.954984964,30,12
exp_n356,0.970079436,30,28
exp_n356,0.98139315,30,28
exp_n356,0.994990226,30,30
exp_n357,0,220,0
exp_n357,0.704412678,30,20
exp_n357,0.709106329,30,13
exp_n357,0.726218816,30,19
exp_n357,0.731895809,30,2
exp_n357,0.737063606,30,28
exp_n357,0.737590578,30,9
exp_n357,0.749774712,30,4
exp_n357,0.757493484,30,21
exp_n357,0.761937772,3,3
exp_n357,0.766359618,30,18
exp_n357,0.768053407,30,8
exp_n357,0.781851911,30,9
exp_n357,0.793202006,30,16
exp_n357,0.826137246,30,17
exp_n357,0.85320043,30,30
exp_n357,0.867074825,5,0
exp_n357,0.876075388,30,1
exp_n357,0.894136081,30,1
exp_n357,0.894143811,30,1
exp_n357,0.932288933,30,0
exp_n357,0.933691187,30,1
exp_n357,0.935376983,30,4
exp_n357,0.951448644,30,15
exp_n357,0.967929351,30,26
exp_n357,0.979186579,30,25
exp_n357,0.992043484,30,27
exp_n358,0,220,0
exp_n358,0.698020564,30,22
exp_n358,0.706142299,30,12
exp_n358,0.718413572,30,9
exp_n358,0.731642871,30,18
exp_n358,0.734583404,30,4
exp_n358,0.742783991,30,29
exp_n358,0.751124578,30,4
exp_n358,0.762405416,30,7
exp_n358,0.768620293,30,4
exp_n358,0.770365273,30,9
exp_n358,0.770460508,3,3
exp_n358,0.778351777,30,21
exp_n358,0.788197416,30,17
exp_n358,0.818456301,30,18
exp_n358,0.855264352,30,2
exp_n358,0.858474083,5,0
exp_n358,0.874345992,30,30
exp_n358,0.881134165,30,3
exp_n358,0.884184894,30,4
exp_n358,0.917815664,30,2
exp_n358,0.929576203,30,1
exp_n358,0.932563814,30,10
exp_n358,0.961898788,30,11
exp_n358,0.975159626,30,27
exp_n358,0.989014532,30,28
exp_n358,1.00404504,30,28
exp_n359,0,220,0
exp_n359,0.703852757,30,26
exp_n359,0.712711069,30,14
exp_n359,0.725930333,30,8
exp_n359,0.73322401,30,5
exp_n359,0.738426371,30,4
exp_n359,0.741780115,30,23
exp_n359,0.758771225,30,30
exp_n359,0.762336234,3,3
exp_n359,0.770243677,30,12
exp_n359,0.771564316,30,9
exp_n359,0.782434581,30,19
exp_n359,0.787901121,30,5
exp_n359,0.800098874,30,18
exp_n359,0.814131224,30,25
exp_n359,0.854753373,30,2
exp_n359,0.862130984,5,0
exp_n359,0.868864062,30,30
exp_n359,0.87769557,30,1
exp_n359,0.891022487,30,1
exp_n359,0.929625274,30,3
exp_n359,0.937970131,30,3
exp_n359,0.942586996,30,5
exp_n359,0.976837857,30,17
exp_n359,0.997037301,30,26
exp_n359,1.014082604,30,26
exp_n359,1.0373384,30,28
exp_n36,0,220,0
exp_n36,0.688770387,30,26
exp_n36,0.699077243,30,16
exp_n36,0.705682447,30,29
exp_n36,0.717144592,30,22
exp_n36,0.725390025,30,7
exp_n36,0.728074603,30,4
exp_n36,0.742274142,30,2
exp_n36,0.745681244,30,13
exp_n36,0.752137057,3,3
exp_n36,0.753450564,30,17
exp_n36,0.765776159,30,4
exp_n36,0.776775747,30,10
exp_n36,0.78013305,30,19
exp_n36,0.802541676,30,25
exp_n36,0.804325761,30,30
exp_n36,0.859347628,5,0
exp_n36,0.863744903,30,4
exp_n36,0.87943657,30,4
exp_n36,0.882083005,30,0
exp_n36,0.919398368,30,3
exp_n36,0.925218761,30,0
exp_n36,0.927829162,30,9
exp_n36,0.936367606,30,12
exp_n36,0.954972617,30,28
exp_n36,0.970627017,30,26
exp_n36,0.980619834,30,28
exp_n360,0,220,0
exp_n360,0.692817695,30,24
exp_n360,0.706817254,30,15
exp_n360,0.725205947,30,14
exp_n360,0.731288051,30,2
exp_n360,0.734910025,30,4
exp_n360,0.739539309,30,27
exp_n360,0.753621326,3,3
exp_n360,0.754042135,30,2
exp_n360,0.762936365,30,17
exp_n360,0.766961542,30,10
exp_n360,0.773974432,30,18
exp_n360,0.774241477,30,4
exp_n360,0.791768683,30,22
exp_n360,0.81834488,30,21
exp_n360,0.83459828,30,30
exp_n360,0.85862437,5,0
exp_n360,0.859154046,30,2
exp_n360,0.876947756,30,4
exp_n360,0.891572336,30,1
exp_n360,0.917740402,30,1
exp_n360,0.935195109,30,2
exp_n360,0.938169055,30,14
exp_n360,0.959408041,30,17
exp_n360,0.978585866,30,27
exp_n360,0.992430472,30,24
exp_n360,1.001992341,30,27
exp_n361,0,220,0
exp_n361,0.694446821,30,21
exp_n361,0.704050343,30,18
exp_n361,0.710540013,30,20
exp_n361,0.737696651,30,27
exp_n361,0.742865152,30,2
exp_n361,0.745349499,30,8
exp_n361,0.750938999,30,4
exp_n361,0.759436337,3,3
exp_n361,0.761899024,30,15
exp_n361,0.763743481,30,10
exp_n361,0.764758369,30,8
exp_n361,0.779990974,30,7
exp_n361,0.795956168,30,21
exp_n361,0.801397914,30,19
exp_n361,0.827669542,30,30
exp_n361,0.880175719,30,1
exp_n361,0.884832521,5,0
exp_n361,0.897703906,30,2
exp_n361,0.902595372,30,1
exp_n361,0.917870411,30,5
exp_n361,0.932263912,30,3
exp_n361,0.935326178,30,1
exp_n361,0.959685382,30,28
exp_n361,0.961460925,30,14
exp_n361,0.975405579,30,23
exp_n361,0.988629344,30,26
exp_n362,0,220,0
exp_n362,0.685480358,30,23
exp_n362,0.691870532,30,12
exp_n362,0.713693051,30,22
exp_n362,0.723087832,30,2
exp_n362,0.724275375,30,29
exp_n362,0.727586977,30,2
exp_n362,0.747868197,3,3
exp_n362,0.749024159,30,19
exp_n362,0.750415734,30,4
exp_n362,0.756521096,30,23
exp_n362,0.758015475,30,8
exp_n362,0.768518794,30,4
exp_n362,0.781819315,30,16
exp_n362,0.793438725,30,23
exp_n362,0.81543301,30,30
exp_n362,0.857421975,30,5
exp_n362,0.857772074,5,0
exp_n362,0.873254036,30,1
exp_n362,0.888765155,30,2
exp_n362,0.903907736,30,3
exp_n362,0.918831834,30,4
exp_n362,0.923646182,30,1
exp_n362,0.94087045,30,13
exp_n362,0.965106458,30,25
exp_n362,0.966027264,30,27
exp_n362,0.977003766,30,28
exp_n363,0,220,0
exp_n363,0.708688581,30,26
exp_n363,0.712507136,30,14
exp_n363,0.735748891,30,21
exp_n363,0.737644243,30,6
exp_n363,0.739236931,30,2
exp_n363,0.746842983,30,29
exp_n363,0.75474753,30,3
exp_n363,0.767843801,30,19
exp_n363,0.770382042,3,3
exp_n363,0.771760101,30,7
exp_n363,0.777738304,30,16
exp_n363,0.785606841,30,4
exp_n363,0.795035622,30,20
exp_n363,0.830633738,30,19
exp_n363,0.854898378,30,30
exp_n363,0.863893256,30,1
exp_n363,0.864852067,5,0
exp_n363,0.880540593,30,2
exp_n363,0.901762294,30,0
exp_n363,0.928759275,30,5
exp_n363,0.934470392,30,1
exp_n363,0.946395173,30,12
exp_n363,0.968463947,30,16
exp_n363,0.983946207,30,27
exp_n363,0.988569195,30,23
exp_n363,1.015588074,30,30
exp_n364,0,220,0
exp_n364,0.688276531,30,21
exp_n364,0.707778439,30,17
exp_n364,0.717432425,30,23
exp_n364,0.73216153,30,6
exp_n364,0.735243434,30,9
exp_n364,0.73980692,30,30
exp_n364,0.748959818,3,3
exp_n364,0.750252323,30,8
exp_n364,0.75362539,30,4
exp_n364,0.757367733,30,14
exp_n364,0.759756656,30,2
exp_n364,0.766804487,30,15
exp_n364,0.777470752,30,19
exp_n364,0.806618699,30,16
exp_n364,0.83218959,30,30
exp_n364,0.863720594,5,0
exp_n364,0.866455792,30,5
exp_n364,0.887788895,30,1
exp_n364,0.899736027,30,2
exp_n364,0.914353181,30,1
exp_n364,0.927701184,30,12
exp_n364,0.93655287,30,0
exp_n364,0.95131372,30,14
exp_n364,0.965173626,30,26
exp_n364,0.976836081,30,29
exp_n364,0.986052564,30,26
exp_n365,0,220,0
exp_n365,0.691667897,30,23
exp_n365,0.697574163,30,18
exp_n365,0.713484926,30,21
exp_n365,0.729680169,30,1
exp_n365,0.731273918,30,28
exp_n365,0.738814763,30,9
exp_n365,0.749532298,30,4
exp_n365,0.750501913,30,16
exp_n365,0.754476186,30,20
exp_n365,0.755650288,3,3
exp_n365,0.769529662,30,5
exp_n365,0.772670507,30,9
exp_n365,0.784455215,30,23
exp_n365,0.80997425,30,23
exp_n365,0.821516634,30,30
exp_n365,0.871753771,30,4
exp_n365,0.879261949,5,0
exp_n365,0.892696715,30,0
exp_n365,0.897790873,30,1
exp_n365,0.913789706,30,2
exp_n365,0.933670797,30,10
exp_n365,0.934091929,30,1
exp_n365,0.94807664,30,14
exp_n365,0.962658541,30,27
exp_n365,0.968122085,30,26
exp_n365,0.983425404,30,29
exp_n366,0,220,0
exp_n366,0.682224572,30,5
exp_n366,0.696737381,30,26
exp_n366,0.699839777,30,1
exp_n366,0.714075157,30,18
exp_n366,0.728977033,30,4
exp_n366,0.747801846,30,30
exp_n366,0.752559766,3,3
exp_n366,0.755315446,30,20
exp_n366,0.755869972,30,11
exp_n366,0.765821671,30,4
exp_n366,0.773512459,30,8
exp_n366,0.778195687,30,17
exp_n366,0.792480645,30,19
exp_n366,0.80013226,5,0
exp_n366,0.805638711,30,1
exp_n366,0.835927193,30,1
exp_n366,0.852599898,30,2
exp_n366,0.856038217,30,21
exp_n366,0.875387922,30,30
exp_n366,0.901620223,30,1
exp_n366,0.91951602,30,4
exp_n366,0.923901977,30,6
exp_n366,0.972999778,30,17
exp_n366,0.996885236,30,27
exp_n366,1.015829306,30,25
exp_n366,1.036964413,30,30
exp_n367,0,220,0
exp_n367,0.690618725,30,21
exp_n367,0.69930618,30,18
exp_n367,0.707726554,30,20
exp_n367,0.717147223,30,6
exp_n367,0.728000862,30,4
exp_n367,0.730129167,30,26
exp_n367,0.748949762,3,3
exp_n367,0.749009622,30,2
exp_n367,0.749112158,30,12
exp_n367,0.758589,30,20
exp_n367,0.763031025,30,4
exp_n367,0.763653239,30,12
exp_n367,0.77652915,30,20
exp_n367,0.804917448,30,30
exp_n367,0.805966106,30,18
exp_n367,0.868614707,5,0
exp_n367,0.875852432,30,1
exp_n367,0.879492939,30,3
exp_n367,0.894947475,30,0
exp_n367,0.911633438,30,3
exp_n367,0.927139404,30,2
exp_n367,0.929539324,30,10
exp_n367,0.942093846,30,16
exp_n367,0.95351014,30,27
exp_n367,0.964504464,30,25
exp_n367,0.97573852,30,29
exp_n368,0,220,0
exp_n368,0.686483443,30,22
exp_n368,0.688619509,30,15
exp_n368,0.707065685,30,20
exp_n368,0.71746515,30,2
exp_n368,0.729830077,30,7
exp_n368,0.735380681,30,30
exp_n368,0.742356422,3,3
exp_n368,0.750013094,30,10
exp_n368,0.750521544,30,5
exp_n368,0.754918481,30,17
exp_n368,0.756352313,30,5
exp_n368,0.760996545,30,16
exp_n368,0.782758121,30,19
exp_n368,0.809462135,30,24
exp_n368,0.832714209,30,30
exp_n368,0.853987018,30,2
exp_n368,0.859868591,5,0
exp_n368,0.868572782,30,2
exp_n368,0.885725469,30,1
exp_n368,0.904103349,30,6
exp_n368,0.91890779,30,4
exp_n368,0.920561994,30,8
exp_n368,0.946686451,30,11
exp_n368,0.951559153,30,29
exp_n368,0.962846884,30,27
exp_n368,0.978009927,30,27
exp_n369,0,220,0
exp_n369,0.699715328,30,22
exp_n369,0.704156176,30,15
exp_n369,0.705672783,30,5
exp_n369,0.715666477,30,3
exp_n369,0.722051598,30,29
exp_n369,0.734931086,30,22
exp_n369,0.738102547,30,4
exp_n369,0.757931994,3,3
exp_n369,0.758882768,30,16
exp_n369,0.768538795,30,7
exp_n369,0.771886186,30,5
exp_n369,0.772455866,30,16
exp_n369,0.781920594,30,18
exp_n369,0.827183017,30,20
exp_n369,0.829335717,5,0
exp_n369,0.836591105,30,1
exp_n369,0.85274927,30,1
exp_n369,0.878165074,30,5
exp_n369,0.907853957,30,1
exp_n369,0.915287258,30,30
exp_n369,0.91759459,30,1
exp_n369,0.930369629,30,10
exp_n369,0.95964481,30,15
exp_n369,0.980033734,30,29
exp_n369,0.999086296,30,26
exp_n369,1.011931323,30,29
exp_n37,0,220,0
exp_n37,0.695251098,30,16
exp_n37,0.699812165,30,23
exp_n37,0.704978461,30,29
exp_n37,0.71042448,30,22
exp_n37,0.740168931,30,2
exp_n37,0.746135305,30,6
exp_n37,0.759122731,3,3
exp_n37,0.759448526,30,12
exp_n37,0.762172435,30,7
exp_n37,0.772654769,30,20
exp_n37,0.774538779,30,4
exp_n37,0.776543581,30,8
exp_n37,0.78950663,30,17
exp_n37,0.806754306,30,30
exp_n37,0.807133436,30,20
exp_n37,0.883091514,5,0
exp_n37,0.894640116,30,4
exp_n37,0.900175213,30,1
exp_n37,0.912144031,30,0
exp_n37,0.925518666,30,2
exp_n37,0.938127599,30,14
exp_n37,0.938732789,30,0
exp_n37,0.955506157,30,11
exp_n37,0.966309383,30,30
exp_n37,0.973702128,30,25
exp_n37,0.97374698,30,28
exp_n370,0,220,0
exp_n370,0.700330247,30,24
exp_n370,0.716373187,30,15
exp_n370,0.718612716,30,10
exp_n370,0.721096771,30,1
exp_n370,0.739003239,30,19
exp_n370,0.741824596,30,28
exp_n370,0.743726171,30,5
exp_n370,0.763932972,30,14
exp_n370,0.764479648,3,3
exp_n370,0.767540175,30,11
exp_n370,0.780412249,30,16
exp_n370,0.78056752,30,5
exp_n370,0.802461683,30,17
exp_n370,0.83138855,30,16
exp_n370,0.832833366,5,0
exp_n370,0.838590221,30,2
exp_n370,0.842301115,30,30
exp_n370,0.8679743,30,2
exp_n370,0.876775932,30,3
exp_n370,0.916326576,30,1
exp_n370,0.930662924,30,0
exp_n370,0.93562886,30,7
exp_n370,0.968177832,30,10
exp_n370,0.989582776,30,21
exp_n370,1.011891455,30,24
exp_n370,1.031462631,30,28
exp_n371,0,220,0
exp_n371,0.702773325,30,23
exp_n371,0.713772011,30,15
exp_n371,0.728725612,30,19
exp_n371,0.736066498,30,5
exp_n371,0.736246532,30,0
exp_n371,0.755770723,30,28
exp_n371,0.758038789,30,6
exp_n371,0.767252584,30,11
exp_n371,0.774323134,3,3
exp_n371,0.780386949,30,21
exp_n371,0.786536002,30,4
exp_n371,0.789734137,30,7
exp_n371,0.801189966,30,9
exp_n371,0.805560935,30,24
exp_n371,0.868635676,30,30
exp_n371,0.874967378,30,5
exp_n371,0.879176168,5,0
exp_n371,0.896548147,30,1
exp_n371,0.901193536,30,1
exp_n371,0.925976606,30,3
exp_n371,0.934287796,30,3
exp_n371,0.936520127,30,9
exp_n371,0.96214094,30,13
exp_n371,0.976794889,30,29
exp_n371,0.99394837,30,22
exp_n371,1.005593965,30,29
exp_n372,0,220,0
exp_n372,0.690569309,30,20
exp_n372,0.699484828,30,13
exp_n372,0.71405417,30,16
exp_n372,0.718800952,30,2
exp_n372,0.728290019,30,7
exp_n372,0.742839537,3,3
exp_n372,0.747470569,30,1
exp_n372,0.750144205,30,13
exp_n372,0.751731636,30,9
exp_n372,0.758414486,30,28
exp_n372,0.767074041,30,17
exp_n372,0.768565162,30,5
exp_n372,0.784412183,30,19
exp_n372,0.80239516,30,22
exp_n372,0.812712,30,30
exp_n372,0.854331648,30,4
exp_n372,0.855840449,5,0
exp_n372,0.867457327,30,2
exp_n372,0.887771329,30,1
exp_n372,0.906715903,30,3
exp_n372,0.917092637,30,2
exp_n372,0.922249779,30,11
exp_n372,0.950248007,30,12
exp_n372,0.954354929,30,30
exp_n372,0.966090323,30,22
exp_n372,0.980486682,30,27
exp_n373,0,220,0
exp_n373,0.67423529,30,21
exp_n373,0.683509483,30,15
exp_n373,0.695274166,30,22
exp_n373,0.708508439,30,3
exp_n373,0.713508592,30,28
exp_n373,0.713561902,30,11
exp_n373,0.736302566,30,14
exp_n373,0.736447555,30,6
exp_n373,0.739489955,3,3
exp_n373,0.739512137,30,16
exp_n373,0.747083933,30,7
exp_n373,0.754771751,30,4
exp_n373,0.761158454,30,10
exp_n373,0.779249607,30,22
exp_n373,0.797053646,30,30
exp_n373,0.853289924,30,6
exp_n373,0.855980967,5,0
exp_n373,0.872786289,30,3
exp_n373,0.887344919,30,0
exp_n373,0.900582458,30,7
exp_n373,0.903883538,30,2
exp_n373,0.906125908,30,1
exp_n373,0.927886654,30,16
exp_n373,0.927932131,30,25
exp_n373,0.943922058,30,22
exp_n373,0.951418357,30,26
exp_n374,0,220,0
exp_n374,0.690941461,30,21
exp_n374,0.692671619,30,15
exp_n374,0.716176314,30,24
exp_n374,0.724690867,30,0
exp_n374,0.726944373,30,5
exp_n374,0.736429488,30,27
exp_n374,0.748028247,30,5
exp_n374,0.750493764,3,3
exp_n374,0.753536442,30,17
exp_n374,0.757153214,30,15
exp_n374,0.758580389,30,8
exp_n374,0.773185881,30,5
exp_n374,0.784511996,30,20
exp_n374,0.800832658,30,22
exp_n374,0.83839756,30,30
exp_n374,0.857779136,5,0
exp_n374,0.863953121,30,0
exp_n374,0.883200058,30,4
exp_n374,0.895956525,30,3
exp_n374,0.912307028,30,3
exp_n374,0.917468552,30,2
exp_n374,0.922662419,30,15
exp_n374,0.947623662,30,14
exp_n374,0.963145248,30,29
exp_n374,0.969846641,30,28
exp_n374,0.978400845,30,29
exp_n375,0,220,0
exp_n375,0.707626882,30,20
exp_n375,0.709343499,30,12
exp_n375,0.721794463,30,21
exp_n375,0.727851965,30,30
exp_n375,0.740304181,30,2
exp_n375,0.741719363,30,6
exp_n375,0.762916305,30,3
exp_n375,0.765375943,30,11
exp_n375,0.769414104,3,3
exp_n375,0.769813246,30,18
exp_n375,0.774932904,30,2
exp_n375,0.781405031,30,11
exp_n375,0.793459908,30,20
exp_n375,0.814484809,30,20
exp_n375,0.82116393,30,30
exp_n375,0.876431523,30,6
exp_n375,0.87950798,5,0
exp_n375,0.900668675,30,3
exp_n375,0.908746847,30,4
exp_n375,0.930590203,30,3
exp_n375,0.935160806,30,3
exp_n375,0.937336338,30,7
exp_n375,0.96198223,30,16
exp_n375,0.962011932,30,26
exp_n375,0.980996189,30,28
exp_n375,0.993604441,30,28
exp_n376,0,220,0
exp_n376,0.686212694,30,23
exp_n376,0.696133329,30,17
exp_n376,0.70938292,30,19
exp_n376,0.71716885,30,3
exp_n376,0.718335693,30,6
exp_n376,0.740480435,30,3
exp_n376,0.744292178,30,28
exp_n376,0.747407078,30,13
exp_n376,0.750754381,3,3
exp_n376,0.758015505,30,2
exp_n376,0.761230576,30,5
exp_n376,0.770536357,30,16
exp_n376,0.789356727,30,15
exp_n376,0.808235473,30,16
exp_n376,0.810971678,30,30
exp_n376,0.844593985,5,0
exp_n376,0.844977803,30,2
exp_n376,0.860540844,30,1
exp_n376,0.883269316,30,0
exp_n376,0.901129616,30,5
exp_n376,0.910296073,30,8
exp_n376,0.919141193,30,2
exp_n376,0.939110772,30,13
exp_n376,0.959325426,30,30
exp_n376,0.971769657,30,25
exp_n376,0.98070681,30,27
exp_n377,0,220,0
exp_n377,0.687168396,30,6
exp_n377,0.70606529,30,21
exp_n377,0.713442246,30,2
exp_n377,0.72258489,30,14
exp_n377,0.72645402,30,6
exp_n377,0.756399079,30,1
exp_n377,0.764172421,3,3
exp_n377,0.766046304,30,9
exp_n377,0.769228169,30,20
exp_n377,0.772842375,30,29
exp_n377,0.778196686,30,14
exp_n377,0.78714727,30,18
exp_n377,0.788889043,30,2
exp_n377,0.79252026,5,0
exp_n377,0.801766948,30,15
exp_n377,0.817961111,30,3
exp_n377,0.853933078,30,1
exp_n377,0.857437389,30,22
exp_n377,0.902774725,30,2
exp_n377,0.919746197,30,2
exp_n377,0.920101784,30,11
exp_n377,0.946105172,30,30
exp_n377,0.981486729,30,13
exp_n377,1.005719117,30,27
exp_n377,1.037630983,30,23
exp_n377,1.072748286,30,29
exp_n378,0,220,0
exp_n378,0.685648534,30,23
exp_n378,0.692985685,30,14
exp_n378,0.70465775,30,6
exp_n378,0.711973308,30,2
exp_n378,0.722148269,30,17
exp_n378,0.732485477,30,3
exp_n378,0.741488565,3,3
exp_n378,0.752603407,30,30
exp_n378,0.753947612,30,15
exp_n378,0.75564734,30,3
exp_n378,0.758634856,30,6
exp_n378,0.760112551,30,16
exp_n378,0.784329207,30,18
exp_n378,0.807823818,30,22
exp_n378,0.823536817,30,4
exp_n378,0.824146631,5,0
exp_n378,0.837454584,30,30
exp_n378,0.84651678,30,3
exp_n378,0.869836684,30,0
exp_n378,0.892894406,30,3
exp_n378,0.901576877,30,7
exp_n378,0.909186013,30,2
exp_n378,0.951763807,30,14
exp_n378,0.958989428,30,29
exp_n378,0.983070972,30,24
exp_n378,0.995792589,30,30
exp_n379,0,220,0
exp_n379,0.682942346,30,22
exp_n379,0.694304627,30,17
exp_n379,0.707873102,30,3
exp_n379,0.712731854,30,28
exp_n379,0.713646826,30,2
exp_n379,0.720552058,30,24
exp_n379,0.726806771,30,5
exp_n379,0.7419853,3,3
exp_n379,0.746091415,30,11
exp_n379,0.751278663,30,13
exp_n379,0.758104396,30,19
exp_n379,0.761211228,30,8
exp_n379,0.775628984,30,13
exp_n379,0.806180014,30,22
exp_n379,0.83354474,5,0
exp_n379,0.841259063,30,2
exp_n379,0.843669632,30,30
exp_n379,0.857642355,30,0
exp_n379,0.87019755,30,1
exp_n379,0.90158228,30,4
exp_n379,0.905706648,30,1
exp_n379,0.917027353,30,10
exp_n379,0.948415943,30,10
exp_n379,0.97090098,30,26
exp_n379,0.979653209,30,25
exp_n379,0.985999668,30,30
exp_n38,0,220,0
exp_n38,0.697706727,30,27
exp_n38,0.706399306,30,9
exp_n38,0.726725364,30,22
exp_n38,0.739070083,30,5
exp_n38,0.743853527,30,9
exp_n38,0.754000915,30,29
exp_n38,0.764521804,30,16
exp_n38,0.765816844,3,3
exp_n38,0.766547518,30,4
exp_n38,0.773015718,30,4
exp_n38,0.773838976,30,21
exp_n38,0.783228312,30,6
exp_n38,0.789644072,30,23
exp_n38,0.822713126,30,20
exp_n38,0.822979459,30,30
exp_n38,0.873692829,5,0
exp_n38,0.883245918,30,3
exp_n38,0.896562089,30,4
exp_n38,0.899595493,30,1
exp_n38,0.928829662,30,2
exp_n38,0.93125415,30,1
exp_n38,0.945943994,30,10
exp_n38,0.961473301,30,13
exp_n38,0.970359936,30,23
exp_n38,0.982351865,30,26
exp_n38,1.000529895,30,30
exp_n380,0,220,0
exp_n380,0.699055966,30,27
exp_n380,0.703097943,30,13
exp_n380,0.725440443,30,23
exp_n380,0.725871843,30,9
exp_n380,0.729063218,30,2
exp_n380,0.747597211,30,4
exp_n380,0.763263699,30,21
exp_n380,0.768652607,3,3
exp_n380,0.77704916,30,7
exp_n380,0.777549525,30,10
