set,Dose,N,Effect
exp_n16,1.672746809,73,0
exp_n16,1.829623679,30,4
exp_n16,2.422722596,77,0
exp_n16,2.721593031,30,1
exp_n16,3.013087599,30,10
exp_n16,3.849059127,30,8
exp_n16,4.777545112,30,20
exp_n16,5.595579508,30,16
exp_n16,6.186264753,30,16
exp_n16,7.798040838,30,17
exp_n16,8.182389619,3,3
exp_n16,11.72224251,30,27
exp_n16,12.84264086,30,26
exp_n16,16.14497561,30,28
exp_n16,23.67514255,30,27
exp_n16,52.64919373,30,30
exp_n160,0,295,9
exp_n160,0.438372438,30,0
exp_n160,0.674801266,5,0
exp_n160,0.710941857,30,3
exp_n160,0.752918566,30,1
exp_n160,0.775394015,30,4
exp_n160,0.77960263,30,16
exp_n160,0.786944542,30,17
exp_n160,0.811820203,30,10
exp_n160,0.816975496,30,21
exp_n160,0.895238699,30,7
exp_n160,1.313460127,30,0
exp_n160,1.476870701,30,2
exp_n160,1.615280122,73,0
exp_n160,1.838229947,30,4
exp_n160,2.413929687,77,0
exp_n160,2.637888535,30,1
exp_n160,3.003288766,30,8
exp_n160,3.829811567,30,14
exp_n160,4.555982585,30,23
exp_n160,5.700737072,30,14
exp_n160,5.928391448,30,17
exp_n160,7.791115672,30,11
exp_n160,7.909564926,3,3
exp_n160,11.50151998,30,27
exp_n160,12.72709384,30,28
exp_n160,16.11606616,30,30
exp_n160,23.24659206,30,30
exp_n160,52.50492417,30,30
exp_n161,0,295,18
exp_n161,0.437284464,30,5
exp_n161,0.655665226,5,0
exp_n161,0.704723074,30,1
exp_n161,0.742781876,30,2
exp_n161,0.773937396,30,11
exp_n161,0.791572754,30,19
exp_n161,0.796350298,30,14
exp_n161,0.801464524,30,3
exp_n161,0.810991923,30,18
exp_n161,0.912046356,30,7
exp_n161,1.281203792,30,2
exp_n161,1.409973577,30,3
exp_n161,1.604030632,73,0
exp_n161,1.840904722,30,1
exp_n161,2.309657858,77,0
exp_n161,2.681212181,30,1
exp_n161,2.936387153,30,14
exp_n161,3.827853586,30,10
exp_n161,4.770478103,30,24
exp_n161,5.721466036,30,15
exp_n161,6.122378384,30,18
exp_n161,7.851588302,3,3
exp_n161,8.190720929,30,16
exp_n161,11.40362959,30,26
exp_n161,12.9687488,30,24
exp_n161,16.70749863,30,29
exp_n161,24.94448691,30,29
exp_n161,53.79354235,30,30
exp_n162,0,295,13
exp_n162,0.441116053,30,2
exp_n162,0.723056853,5,0
exp_n162,0.742730233,30,3
exp_n162,0.746790315,30,5
exp_n162,0.775181456,30,1
exp_n162,0.784866624,30,16
exp_n162,0.825737139,30,21
exp_n162,0.831481291,30,19
exp_n162,0.833951624,30,22
exp_n162,0.937397521,30,7
exp_n162,1.331861465,30,1
exp_n162,1.450217587,30,4
exp_n162,1.677502625,73,0
exp_n162,1.828616104,30,5
exp_n162,2.47255258,77,0
exp_n162,2.710597711,30,4
exp_n162,2.951286167,30,8
exp_n162,3.881732424,30,10
exp_n162,4.953201984,30,22
exp_n162,5.484390966,3,3
exp_n162,5.676223215,30,18
exp_n162,6.135692935,30,14
exp_n162,8.141019659,30,16
exp_n162,11.48835257,30,24
exp_n162,12.81022498,30,25
exp_n162,16.11916558,30,30
exp_n162,23.3773256,30,29
exp_n162,51.00223181,30,30
exp_n163,0,295,11
exp_n163,0.428426239,30,3
exp_n163,0.63861098,5,0
exp_n163,0.708877245,30,3
exp_n163,0.752710972,30,20
exp_n163,0.789348188,30,1
exp_n163,0.79202194,30,3
exp_n163,0.794867967,30,20
exp_n163,0.810053038,30,8
exp_n163,0.872409911,30,23
exp_n163,0.904749133,30,8
exp_n163,1.356557861,30,2
exp_n163,1.436563363,30,2
exp_n163,1.694538656,73,0
exp_n163,1.842713006,30,4
exp_n163,2.499629895,77,0
exp_n163,2.740835401,30,2
exp_n163,3.06520319,30,10
exp_n163,3.787364517,30,9
exp_n163,4.799145671,30,26
exp_n163,5.674065464,30,9
exp_n163,6.154274012,30,13
exp_n163,7.358293512,3,3
exp_n163,7.877076167,30,14
exp_n163,11.62190055,30,28
exp_n163,12.51101253,30,24
exp_n163,16.12597616,30,30
exp_n163,23.4714681,30,29
exp_n163,50.61550579,30,30
exp_n164,0,295,12
exp_n164,0.453312086,30,3
exp_n164,0.668763817,5,0
exp_n164,0.710502265,30,4
exp_n164,0.743126455,30,3
exp_n164,0.765182607,30,18
exp_n164,0.786772393,30,20
exp_n164,0.806655389,30,3
exp_n164,0.824991533,30,18
exp_n164,0.842273227,30,12
exp_n164,0.911003887,30,6
exp_n164,1.362222226,30,2
exp_n164,1.4812152,30,3
exp_n164,1.628958991,73,0
exp_n164,1.862770366,30,4
exp_n164,2.479972688,77,0
exp_n164,2.760331296,30,3
exp_n164,2.947588402,30,11
exp_n164,3.82116031,30,13
exp_n164,4.702230258,30,23
exp_n164,5.722254139,30,15
exp_n164,6.212573689,30,23
exp_n164,7.795997146,30,19
exp_n164,7.874742921,3,3
exp_n164,11.23655488,30,26
exp_n164,12.40110595,30,29
exp_n164,15.89135679,30,29
exp_n164,23.17923154,30,30
exp_n164,50.12045171,30,30
exp_n165,0,295,17
exp_n165,0.433271227,30,1
exp_n165,0.711068499,30,5
exp_n165,0.724913344,5,0
exp_n165,0.770776866,30,4
exp_n165,0.776190273,30,17
exp_n165,0.806112501,30,3
exp_n165,0.811099539,30,12
exp_n165,0.825508484,30,17
exp_n165,0.84786603,30,18
exp_n165,0.968286233,30,12
exp_n165,1.387200215,30,3
exp_n165,1.443568615,30,1
exp_n165,1.656209243,73,0
exp_n165,1.875733323,30,4
exp_n165,2.475119674,77,0
exp_n165,2.727617579,30,3
exp_n165,2.991995616,30,7
exp_n165,3.822547445,30,6
exp_n165,4.812852538,30,23
exp_n165,5.771921789,30,15
exp_n165,6.377501212,30,19
exp_n165,7.096635533,3,3
exp_n165,7.826015488,30,16
exp_n165,11.58369729,30,27
exp_n165,12.87598329,30,28
exp_n165,16.0785216,30,28
exp_n165,23.31995192,30,29
exp_n165,50.15306761,30,30
exp_n166,0,295,17
exp_n166,0.455422778,30,2
exp_n166,0.591166389,5,0
exp_n166,0.745817948,30,5
exp_n166,0.765684674,30,7
exp_n166,0.783757229,30,1
exp_n166,0.801504,30,21
exp_n166,0.80277935,30,23
exp_n166,0.814611496,30,14
exp_n166,0.818046095,30,25
exp_n166,0.926367252,30,6
exp_n166,1.399461944,30,0
exp_n166,1.409280235,30,3
exp_n166,1.728213338,73,0
exp_n166,1.858971571,30,1
exp_n166,2.399500738,77,0
exp_n166,2.717919919,30,5
exp_n166,3.000472469,30,10
exp_n166,3.843754468,30,11
exp_n166,4.776631524,30,24
exp_n166,5.581861238,30,18
exp_n166,6.218160431,30,18
exp_n166,7.636712843,3,3
exp_n166,7.946226345,30,14
exp_n166,11.33945963,30,27
exp_n166,12.42306294,30,23
exp_n166,15.86008523,30,28
exp_n166,24.15734015,30,29
exp_n166,49.73484935,30,30
exp_n167,0,295,19
exp_n167,0.433186207,30,2
exp_n167,0.715337166,5,0
exp_n167,0.727670113,30,3
exp_n167,0.730303012,30,1
exp_n167,0.754335678,30,24
exp_n167,0.788302566,30,1
exp_n167,0.814503401,30,20
exp_n167,0.824273533,30,17
exp_n167,0.870380547,30,11
exp_n167,0.891699246,30,4
exp_n167,1.331876046,30,3
exp_n167,1.463799248,30,4
exp_n167,1.642534885,73,0
exp_n167,1.882266788,30,2
exp_n167,2.488408315,77,0
exp_n167,2.779083253,30,2
exp_n167,2.993242907,30,10
exp_n167,3.784166123,30,8
exp_n167,4.669023466,30,24
exp_n167,5.558468343,30,14
exp_n167,6.13702724,30,15
exp_n167,7.027035554,3,3
exp_n167,7.927136284,30,14
exp_n167,11.57306029,30,27
exp_n167,12.51092384,30,25
exp_n167,16.38323867,30,30
exp_n167,23.76749805,30,30
exp_n167,51.09328489,30,30
exp_n168,0,295,17
exp_n168,0.441996207,30,3
exp_n168,0.69792667,5,0
exp_n168,0.718842421,30,2
exp_n168,0.735106604,30,4
exp_n168,0.770550536,30,16
exp_n168,0.775689657,30,2
exp_n168,0.789500882,30,14
exp_n168,0.826013449,30,25
exp_n168,0.862294971,30,20
exp_n168,0.927998958,30,4
exp_n168,1.30233457,30,1
exp_n168,1.459634757,30,1
exp_n168,1.713291725,73,0
exp_n168,1.805533177,30,3
exp_n168,2.414307782,77,0
exp_n168,2.717982565,30,0
exp_n168,2.986562439,30,8
exp_n168,3.836005005,30,8
exp_n168,4.532596868,30,21
exp_n168,5.689501365,30,14
exp_n168,6.163859836,30,16
exp_n168,7.765339891,30,15
exp_n168,7.902339441,3,3
exp_n168,11.51654553,30,29
exp_n168,12.8151274,30,25
exp_n168,15.7630777,30,30
exp_n168,23.73406404,30,29
exp_n168,51.17186049,30,30
exp_n169,0,295,15
exp_n169,0.423698958,30,2
exp_n169,0.723895896,30,0
exp_n169,0.724934641,30,1
exp_n169,0.735607509,30,2
exp_n169,0.752931842,5,0
exp_n169,0.778268031,30,18
exp_n169,0.792024236,30,18
exp_n169,0.797981569,30,18
exp_n169,0.810451544,30,9
exp_n169,0.903851847,30,5
exp_n169,1.29222051,30,2
exp_n169,1.419989389,30,3
exp_n169,1.583786612,73,0
exp_n169,1.827002982,30,3
exp_n169,2.281800511,77,0
exp_n169,2.723245768,30,5
exp_n169,2.787939402,30,9
exp_n169,3.837499876,30,10
exp_n169,4.60834435,30,21
exp_n169,5.580203857,30,10
exp_n169,6.105371989,30,16
exp_n169,7.716623062,30,10
exp_n169,8.068190719,3,3
exp_n169,11.61155614,30,27
exp_n169,12.42708172,30,26
exp_n169,16.45665479,30,29
exp_n169,23.7648278,30,29
exp_n169,50.95625466,30,30
exp_n17,0,295,13
exp_n17,0.440836448,30,3
exp_n17,0.684060649,5,0
exp_n17,0.696240818,30,3
exp_n17,0.743845321,30,1
exp_n17,0.757062166,30,3
exp_n17,0.771136883,30,21
exp_n17,0.794502096,30,11
exp_n17,0.795748764,30,11
exp_n17,0.820111366,30,23
exp_n17,0.887313291,30,5
exp_n17,1.341524714,30,0
exp_n17,1.51988053,30,1
exp_n17,1.662220705,73,0
exp_n17,1.841596627,30,4
exp_n17,2.369719495,77,0
exp_n17,2.823015721,30,1
exp_n17,2.96844901,30,10
exp_n17,3.863543029,30,10
exp_n17,4.748933257,30,23
exp_n17,5.681804725,30,21
exp_n17,6.385938762,30,19
exp_n17,6.51451364,3,3
exp_n17,7.994502063,30,16
exp_n17,11.58965163,30,27
exp_n17,12.66725552,30,25
exp_n17,16.03829987,30,30
exp_n17,23.5054521,30,29
exp_n17,51.24463205,30,30
exp_n170,0,295,15
exp_n170,0.417882625,30,2
exp_n170,0.708550451,5,0
exp_n170,0.712264469,30,3
exp_n170,0.763588079,30,7
exp_n170,0.769707939,30,0
exp_n170,0.795913011,30,18
exp_n170,0.799290325,30,15
exp_n170,0.823817827,30,23
exp_n170,0.868550628,30,22
exp_n170,0.909080542,30,5
exp_n170,1.358862548,30,2
exp_n170,1.478272273,30,2
exp_n170,1.680084429,73,0
exp_n170,1.876414733,30,4
exp_n170,2.300582301,77,0
exp_n170,2.821448702,30,3
exp_n170,3.127689099,30,11
exp_n170,3.931903241,30,8
exp_n170,4.744338811,30,26
exp_n170,5.476862865,30,12
exp_n170,5.758830425,3,3
exp_n170,6.13241675,30,21
exp_n170,7.51705287,30,10
exp_n170,11.58582389,30,27
exp_n170,12.40661333,30,24
exp_n170,15.5922353,30,28
exp_n170,23.27086715,30,30
exp_n170,53.29253277,30,30
exp_n171,0,295,8
exp_n171,0.43107591,30,3
exp_n171,0.659158827,5,0
exp_n171,0.718607969,30,6
exp_n171,0.762336103,30,3
exp_n171,0.795210384,30,18
exp_n171,0.795758219,30,0
exp_n171,0.80085933,30,23
exp_n171,0.802719647,30,25
exp_n171,0.816042202,30,13
exp_n171,0.902450378,30,7
exp_n171,1.363207442,30,0
exp_n171,1.474186331,30,2
exp_n171,1.671077448,73,0
exp_n171,1.85762062,30,2
exp_n171,2.447559573,77,0
exp_n171,2.716478417,30,1
exp_n171,3.04745838,30,8
exp_n171,3.909966526,30,11
exp_n171,4.692432001,30,21
exp_n171,5.670305563,30,11
exp_n171,6.273328688,30,15
exp_n171,7.950233546,3,3
exp_n171,7.978335015,30,16
exp_n171,11.44097464,30,29
exp_n171,13.21020812,30,26
exp_n171,16.47615535,30,28
exp_n171,23.38411335,30,28
exp_n171,52.22917675,30,30
exp_n172,0,295,20
exp_n172,0.410184577,30,3
exp_n172,0.680158146,5,0
exp_n172,0.712270015,30,2
exp_n172,0.744692393,30,0
exp_n172,0.759112681,30,2
exp_n172,0.776506213,30,11
exp_n172,0.782939234,30,25
exp_n172,0.819658734,30,19
exp_n172,0.849180254,30,18
exp_n172,0.880386495,30,12
exp_n172,1.341879487,30,2
exp_n172,1.44991618,30,3
exp_n172,1.622823073,73,0
exp_n172,1.870006051,30,5
exp_n172,2.500194473,77,0
exp_n172,2.631344187,30,4
exp_n172,2.984002801,30,11
exp_n172,3.8432314,30,8
exp_n172,4.787707344,30,27
exp_n172,5.636672432,30,13
exp_n172,6.108492646,30,18
exp_n172,7.696180352,3,3
exp_n172,7.811234353,30,12
exp_n172,11.77343996,30,26
exp_n172,12.70244112,30,27
exp_n172,16.27541886,30,29
exp_n172,23.77779096,30,28
exp_n172,52.3171308,30,30
exp_n173,0,295,20
exp_n173,0.415860969,30,4
exp_n173,0.695339878,5,0
exp_n173,0.716729583,30,4
exp_n173,0.77885413,30,7
exp_n173,0.792509812,30,0
exp_n173,0.807357949,30,15
exp_n173,0.816697028,30,21
exp_n173,0.824341791,30,20
exp_n173,0.886357074,30,5
exp_n173,0.897373579,30,24
exp_n173,1.302677825,30,0
exp_n173,1.451489679,30,3
exp_n173,1.690507888,73,0
exp_n173,1.779720341,30,6
exp_n173,2.49004219,77,0
exp_n173,2.683744165,30,4
exp_n173,3.041412468,30,9
exp_n173,3.837266754,30,10
exp_n173,4.747309315,30,22
exp_n173,5.819617825,30,12
exp_n173,6.220957366,30,21
exp_n173,7.670476899,3,3
exp_n173,7.79295582,30,15
exp_n173,11.67409285,30,26
exp_n173,12.59951262,30,30
exp_n173,16.12197729,30,27
exp_n173,23.90540701,30,28
exp_n173,54.76371252,30,30
exp_n174,0,295,19
exp_n174,0.416575918,30,2
exp_n174,0.673499137,30,6
exp_n174,0.697107828,5,0
exp_n174,0.763822513,30,1
exp_n174,0.766007909,30,5
exp_n174,0.803764054,30,25
exp_n174,0.821082316,30,13
exp_n174,0.828137292,30,17
exp_n174,0.831998633,30,18
exp_n174,0.899477479,30,8
exp_n174,1.302696678,30,2
exp_n174,1.443291179,30,2
exp_n174,1.664901239,73,0
exp_n174,1.877502839,30,3
exp_n174,2.389586945,77,0
exp_n174,2.725696618,30,3
exp_n174,3.005377216,30,6
exp_n174,3.744146199,30,8
exp_n174,4.77268369,30,22
exp_n174,5.791258738,30,13
exp_n174,6.432018479,30,16
exp_n174,7.271371662,3,3
exp_n174,7.990835769,30,15
exp_n174,11.85321234,30,26
exp_n174,12.90474074,30,27
exp_n174,16.8648405,30,30
exp_n174,24.04873041,30,28
exp_n174,56.00956436,30,30
exp_n175,0,295,15
exp_n175,0.455085575,30,1
exp_n175,0.712726448,5,0
exp_n175,0.722307307,30,1
exp_n175,0.777090611,30,18
exp_n175,0.798973872,30,19
exp_n175,0.799313502,30,20
exp_n175,0.802069938,30,13
exp_n175,0.802649596,30,3
exp_n175,0.830993269,30,5
exp_n175,0.906270225,30,7
exp_n175,1.348253904,30,1
exp_n175,1.488284399,30,0
exp_n175,1.6252426,73,0
exp_n175,1.875469087,30,4
exp_n175,2.459206657,77,0
exp_n175,2.704990624,30,2
exp_n175,2.913289127,30,12
exp_n175,3.884800991,30,7
exp_n175,4.696999985,30,28
exp_n175,5.575418973,30,15
exp_n175,5.982833181,30,20
exp_n175,7.614934099,3,3
exp_n175,7.729874399,30,19
exp_n175,11.32948447,30,28
exp_n175,12.87686735,30,28
exp_n175,16.07595488,30,30
exp_n175,22.53001313,30,30
exp_n175,50.74322015,30,30
exp_n176,0,295,17
exp_n176,0.443204005,30,2
exp_n176,0.720975329,30,2
exp_n176,0.737333833,30,7
exp_n176,0.755432371,5,0
exp_n176,0.76451038,30,19
exp_n176,0.765588595,30,14
exp_n176,0.782977175,30,0
exp_n176,0.808149967,30,24
exp_n176,0.825034772,30,21
exp_n176,0.928582425,30,4
exp_n176,1.359861083,30,2
exp_n176,1.460102236,30,1
exp_n176,1.636559438,73,0
exp_n176,1.837009779,30,5
exp_n176,2.376076896,77,0
exp_n176,2.689750866,30,3
exp_n176,3.06564697,30,8
exp_n176,3.810565362,30,7
exp_n176,4.618218303,30,19
exp_n176,5.571439666,30,13
exp_n176,6.05527229,30,17
exp_n176,7.831365725,30,10
exp_n176,7.871931916,3,3
exp_n176,11.20310454,30,30
exp_n176,12.48941216,30,27
exp_n176,15.71772259,30,29
exp_n176,23.40239958,30,29
exp_n176,49.4907364,30,30
exp_n177,0,295,15
exp_n177,0.433803065,30,1
exp_n177,0.679714606,5,0
exp_n177,0.690593713,30,6
exp_n177,0.738791661,30,4
exp_n177,0.766715048,30,3
exp_n177,0.769973582,30,18
exp_n177,0.803056177,30,25
exp_n177,0.806247275,30,18
exp_n177,0.833886566,30,22
exp_n177,0.893058099,30,12
exp_n177,1.337009715,30,1
exp_n177,1.454278687,30,1
exp_n177,1.645036739,73,0
exp_n177,1.818543689,30,5
exp_n177,2.46689465,77,0
exp_n177,2.689173024,30,2
exp_n177,2.970026751,30,11
exp_n177,3.897987763,30,10
exp_n177,4.791624704,30,24
exp_n177,5.627329528,30,13
exp_n177,6.037213846,30,15
exp_n177,7.403381236,3,3
exp_n177,8.00259022,30,14
exp_n177,11.38490434,30,26
exp_n177,13.08677643,30,25
exp_n177,16.12428465,30,29
exp_n177,23.22391306,30,29
exp_n177,50.44447914,30,30
exp_n178,0,295,21
exp_n178,0.424883393,30,4
exp_n178,0.678700273,5,0
exp_n178,0.686778437,30,3
exp_n178,0.729443025,30,5
exp_n178,0.745747673,30,1
exp_n178,0.759661873,30,15
exp_n178,0.835496586,30,20
exp_n178,0.845312277,30,23
exp_n178,0.86422333,30,7
exp_n178,0.88013767,30,17
exp_n178,1.265350436,30,0
exp_n178,1.466487847,30,4
exp_n178,1.649153838,73,0
exp_n178,1.811545495,30,7
exp_n178,2.364558529,77,0
exp_n178,2.66736049,30,3
exp_n178,2.963965198,30,11
exp_n178,3.735141676,30,7
exp_n178,4.65226893,30,21
exp_n178,5.682251238,30,13
exp_n178,6.212303079,30,18
exp_n178,7.496441303,3,3
exp_n178,7.634689073,30,14
exp_n178,11.37796942,30,27
exp_n178,12.64514789,30,21
exp_n178,15.95746068,30,29
exp_n178,23.50275828,30,29
exp_n178,52.73666592,30,30
exp_n179,0,295,19
exp_n179,0.425473247,30,0
exp_n179,0.579146206,5,0
exp_n179,0.703597236,30,4
exp_n179,0.766522715,30,2
exp_n179,0.771774593,30,17
exp_n179,0.777407245,30,3
exp_n179,0.797209154,30,22
exp_n179,0.815574566,30,22
exp_n179,0.820725747,30,24
exp_n179,0.882406845,30,6
exp_n179,1.339738355,30,1
exp_n179,1.466552779,30,2
exp_n179,1.640103974,73,0
exp_n179,1.873145368,30,3
exp_n179,2.418934096,77,0
exp_n179,2.680116583,30,3
exp_n179,3.062856189,30,10
exp_n179,3.85818291,30,9
exp_n179,4.82684735,30,24
exp_n179,5.500751207,30,19
exp_n179,6.127024222,30,21
exp_n179,7.977533627,30,14
exp_n179,8.357729076,3,3
exp_n179,11.59397201,30,28
exp_n179,12.66682342,30,23
exp_n179,15.97066347,30,29
exp_n179,23.71357523,30,29
exp_n179,51.91442705,30,30
exp_n18,0,295,15
exp_n18,0.420594405,30,2
exp_n18,0.635633952,5,0
exp_n18,0.699971812,30,3
exp_n18,0.745248168,30,2
exp_n18,0.761894182,30,7
exp_n18,0.801964187,30,20
exp_n18,0.815846384,30,23
exp_n18,0.83689493,30,15
exp_n18,0.853446663,30,17
exp_n18,0.885887606,30,5
exp_n18,1.308765522,30,0
exp_n18,1.422594787,30,3
exp_n18,1.549727859,73,0
exp_n18,1.841881668,30,5
exp_n18,2.44899283,77,0
exp_n18,2.675868453,30,2
exp_n18,3.020902452,30,8
exp_n18,3.749499606,30,9
exp_n18,4.639586795,30,24
exp_n18,5.492365137,30,9
exp_n18,5.993194682,30,18
exp_n18,7.25487114,3,3
exp_n18,7.674737929,30,13
exp_n18,11.42542809,30,27
exp_n18,12.88121906,30,25
exp_n18,15.9998266,30,30
exp_n18,23.97213332,30,30
exp_n18,51.90083321,30,30
exp_n180,0,295,17
exp_n180,0.432184238,30,3
exp_n180,0.719515185,5,0
exp_n180,0.721881628,30,7
exp_n180,0.730793567,30,2
exp_n180,0.772574367,30,19
exp_n180,0.793136883,30,0
exp_n180,0.799247105,30,16
exp_n180,0.821719901,30,22
exp_n180,0.825381319,30,16
exp_n180,0.946863476,30,4
exp_n180,1.325823958,30,2
exp_n180,1.459414258,30,1
exp_n180,1.617725981,73,0
exp_n180,1.862522325,30,5
exp_n180,2.278447712,77,0
exp_n180,2.744301375,30,1
exp_n180,3.070627839,30,14
exp_n180,3.746053818,30,8
exp_n180,4.718580493,30,21
exp_n180,5.371872976,30,17
exp_n180,6.101647116,30,20
exp_n180,7.84620127,30,18
exp_n180,8.555392824,3,3
exp_n180,11.40748614,30,27
exp_n180,12.16996381,30,21
exp_n180,15.96406459,30,30
exp_n180,23.46330323,30,29
exp_n180,48.56207384,30,30
exp_n181,0,295,19
exp_n181,0.446465031,30,2
exp_n181,0.685174254,5,0
exp_n181,0.743032936,30,5
exp_n181,0.769134595,30,2
exp_n181,0.777394153,30,8
exp_n181,0.794579627,30,21
exp_n181,0.807588438,30,11
exp_n181,0.823376307,30,21
exp_n181,0.849574639,30,20
exp_n181,0.889983025,30,7
exp_n181,1.357631792,30,0
exp_n181,1.470056885,30,1
exp_n181,1.702610993,73,0
exp_n181,1.872482787,30,4
exp_n181,2.567771993,77,0
exp_n181,2.695063908,30,1
exp_n181,2.924015827,30,12
exp_n181,3.867886706,30,10
exp_n181,4.707029593,30,22
exp_n181,5.710130931,30,16
exp_n181,6.181307027,30,18
exp_n181,7.289194834,3,3
exp_n181,7.719652144,30,16
exp_n181,11.65058549,30,27
exp_n181,12.77898394,30,23
exp_n181,16.23892429,30,28
exp_n181,24.00188563,30,30
exp_n181,53.74100657,30,30
exp_n182,0,295,18
exp_n182,0.4209214,30,3
exp_n182,0.651165077,5,0
exp_n182,0.672994613,30,0
exp_n182,0.743692942,30,19
exp_n182,0.762163027,30,6
exp_n182,0.765102829,30,10
exp_n182,0.769722676,30,1
exp_n182,0.838642849,30,23
exp_n182,0.863565087,30,7
exp_n182,0.865437769,30,19
exp_n182,1.28671859,30,0
exp_n182,1.446553531,30,3
exp_n182,1.610913986,73,0
exp_n182,1.841356306,30,1
exp_n182,2.380422341,77,0
exp_n182,2.586410494,30,4
exp_n182,2.954962232,30,7
exp_n182,3.6779674,30,9
exp_n182,4.703485562,30,20
exp_n182,5.526640771,30,14
exp_n182,6.21211718,30,18
exp_n182,7.606294476,3,3
exp_n182,7.714839978,30,11
exp_n182,11.19737165,30,28
exp_n182,12.8055351,30,25
exp_n182,15.98659549,30,29
exp_n182,24.27441212,30,27
exp_n182,50.48227475,30,30
exp_n183,0,295,10
exp_n183,0.42162848,30,3
exp_n183,0.694783225,30,1
exp_n183,0.731538383,5,0
exp_n183,0.751639785,30,1
exp_n183,0.796858743,30,18
exp_n183,0.806560103,30,13
exp_n183,0.847387336,30,23
exp_n183,0.859629934,30,19
exp_n183,0.886862797,30,7
exp_n183,0.892623782,30,6
exp_n183,1.296465517,30,2
exp_n183,1.434770859,30,1
exp_n183,1.687320286,73,0
exp_n183,1.846800459,30,6
exp_n183,2.43214313,77,0
exp_n183,2.758439823,30,1
exp_n183,2.986656516,30,8
exp_n183,3.874031174,30,12
exp_n183,4.684581744,30,22
exp_n183,5.762259014,30,14
exp_n183,6.127658054,30,18
exp_n183,7.737893045,30,14
exp_n183,8.299314614,3,3
exp_n183,11.8004927,30,27
exp_n183,13.04196766,30,23
exp_n183,16.26871261,30,29
exp_n183,24.16870988,30,30
exp_n183,52.07458501,30,30
exp_n184,0,295,15
exp_n184,0.403143653,30,4
exp_n184,0.645755737,5,0
exp_n184,0.65801597,30,2
exp_n184,0.719059342,30,14
exp_n184,0.728325266,30,18
exp_n184,0.785499696,30,1
exp_n184,0.796852846,30,6
exp_n184,0.801480745,30,18
exp_n184,0.82141293,30,18
exp_n184,0.854376028,30,4
exp_n184,1.226409695,30,0
exp_n184,1.439918013,30,4
exp_n184,1.563146794,73,0
exp_n184,1.758744164,30,7
exp_n184,2.352155929,77,0
exp_n184,2.540295454,30,2
exp_n184,2.910585078,30,11
exp_n184,3.659394916,30,8
exp_n184,4.636616077,30,21
exp_n184,5.598943612,30,19
exp_n184,5.818976654,30,23
exp_n184,7.811037551,30,13
exp_n184,8.083111148,3,3
exp_n184,11.79892535,30,26
exp_n184,13.01007599,30,20
exp_n184,16.2905251,30,29
exp_n184,24.10371796,30,30
exp_n184,53.89903551,30,30
exp_n185,0,295,12
exp_n185,0.449264209,30,2
exp_n185,0.705491959,5,0
exp_n185,0.711749107,30,2
exp_n185,0.724490309,30,13
exp_n185,0.749285775,30,2
exp_n185,0.752504993,30,20
exp_n185,0.763727526,30,5
exp_n185,0.812061843,30,19
exp_n185,0.829803836,30,24
exp_n185,0.885381816,30,6
exp_n185,1.307401318,30,1
exp_n185,1.419689801,30,3
exp_n185,1.760806443,73,0
exp_n185,1.86146395,30,5
exp_n185,2.459572001,77,0
exp_n185,2.639081883,30,4
exp_n185,3.038996405,30,9
exp_n185,3.912113132,30,13
exp_n185,4.826178557,30,23
exp_n185,5.577482233,30,19
exp_n185,6.139417457,30,20
exp_n185,8.010839851,30,13
exp_n185,8.296822267,3,3
exp_n185,11.84347306,30,28
exp_n185,12.51155935,30,23
exp_n185,15.96644236,30,29
exp_n185,22.40267342,30,29
exp_n185,49.76022057,30,30
exp_n186,0,295,15
exp_n186,0.418641922,30,1
exp_n186,0.583829434,5,0
exp_n186,0.648919567,30,0
exp_n186,0.69764076,30,7
exp_n186,0.743623914,30,1
exp_n186,0.783204666,30,17
exp_n186,0.826506352,30,12
exp_n186,0.832506629,30,22
exp_n186,0.839225502,30,23
exp_n186,0.879204629,30,9
exp_n186,1.271853553,30,1
exp_n186,1.430970588,30,2
exp_n186,1.614301929,73,0
exp_n186,1.867099968,30,3
exp_n186,2.568240187,77,0
exp_n186,2.724850168,30,3
exp_n186,3.021358791,30,6
exp_n186,3.700228709,30,9
exp_n186,4.795510789,30,19
exp_n186,5.619217143,30,15
exp_n186,5.847806853,30,18
exp_n186,7.833563559,30,19
exp_n186,8.479888263,3,3
exp_n186,11.75520815,30,28
exp_n186,12.8058878,30,21
exp_n186,16.8415768,30,29
exp_n186,23.96872764,30,30
exp_n186,55.36996579,30,30
exp_n187,0,295,12
exp_n187,0.453441801,30,3
exp_n187,0.714547321,30,1
exp_n187,0.72430156,5,0
exp_n187,0.77672361,30,18
exp_n187,0.787694255,30,2
exp_n187,0.822704552,30,14
exp_n187,0.823566858,30,24
exp_n187,0.835115225,30,6
exp_n187,0.889103896,30,20
exp_n187,0.914455661,30,8
exp_n187,1.37930017,30,5
exp_n187,1.456272807,30,0
exp_n187,1.746469388,73,0
exp_n187,1.916672645,30,5
exp_n187,2.550511932,77,0
exp_n187,2.715900021,30,0
exp_n187,3.010632886,30,5
exp_n187,3.980934747,30,5
exp_n187,4.808085229,30,21
exp_n187,5.521952972,30,14
exp_n187,6.028533557,30,21
exp_n187,7.769639992,30,14
exp_n187,8.202973549,3,3
