"","Simulation","BMDSEstimates","order","Model"
"6056","exp_n114.bmd",0.431667740199644,"bmdl","Probit"
"6057","exp_n114.bmd",0.510890854366073,"bmdu","Probit"
"6058","exp_n115.bmd",0.32370194438123,"bmds","Probit"
"6059","exp_n115.bmd",0.383398570171312,"bmdl","Probit"
"6060","exp_n115.bmd",0.439232293047543,"bmdu","Probit"
"6061","exp_n116.bmd",0.32933372130622,"bmds","Probit"
"6062","exp_n116.bmd",0.390373445576103,"bmdl","Probit"
"6063","exp_n116.bmd",0.451890280201914,"bmdu","Probit"
"6064","exp_n117.bmd",0.301880044042619,"bmds","Probit"
"6065","exp_n117.bmd",0.369542528072806,"bmdl","Probit"
"6066","exp_n117.bmd",0.425755714458265,"bmdu","Probit"
"6067","exp_n118.bmd",0.286943842766396,"bmds","Probit"
"6068","exp_n118.bmd",0.362686451907494,"bmdl","Probit"
"6069","exp_n118.bmd",0.416227966215153,"bmdu","Probit"
"6070","exp_n119.bmd",0.292417566971396,"bmds","Probit"
"6071","exp_n119.bmd",0.371079118784463,"bmdl","Probit"
"6072","exp_n119.bmd",0.425183315759303,"bmdu","Probit"
"6073","exp_n12.bmd",0.303346685203251,"bmds","Probit"
"6074","exp_n12.bmd",0.382798818828946,"bmdl","Probit"
"6075","exp_n12.bmd",0.441372107519134,"bmdu","Probit"
"6076","exp_n120.bmd",0.292062240751685,"bmds","Probit"
"6077","exp_n120.bmd",0.37380403481759,"bmdl","Probit"
"6078","exp_n120.bmd",0.430636561047861,"bmdu","Probit"
"6079","exp_n121.bmd",0.306577806821456,"bmds","Probit"
"6080","exp_n121.bmd",0.393860459152021,"bmdl","Probit"
"6081","exp_n121.bmd",0.45892395966016,"bmdu","Probit"
"6082","exp_n122.bmd",0.275489607701878,"bmds","Probit"
"6083","exp_n122.bmd",0.372500438403593,"bmdl","Probit"
"6084","exp_n122.bmd",0.427358055334629,"bmdu","Probit"
"6085","exp_n123.bmd",0.28822237335919,"bmds","Probit"
"6086","exp_n123.bmd",0.386151181448106,"bmdl","Probit"
"6087","exp_n123.bmd",0.444763652553539,"bmdu","Probit"
"6088","exp_n124.bmd",0.260511445072849,"bmds","Probit"
"6089","exp_n124.bmd",0.369024070624055,"bmdl","Probit"
"6090","exp_n124.bmd",0.421287906128056,"bmdu","Probit"
"6091","exp_n125.bmd",0.274677078221805,"bmds","Probit"
"6092","exp_n125.bmd",0.384440087462726,"bmdl","Probit"
"6093","exp_n125.bmd",0.442348806568927,"bmdu","Probit"
"6094","exp_n126.bmd",0.258194960041517,"bmds","Probit"
"6095","exp_n126.bmd",0.3729170699425,"bmdl","Probit"
"6096","exp_n126.bmd",0.429259180550872,"bmdu","Probit"
"6097","exp_n127.bmd",0.231051813624908,"bmds","Probit"
"6098","exp_n127.bmd",0.358565867136812,"bmdl","Probit"
"6099","exp_n127.bmd",0.410840656391154,"bmdu","Probit"
"6100","exp_n128.bmd",0.222591381010982,"bmds","Probit"
"6101","exp_n128.bmd",0.356769297217901,"bmdl","Probit"
"6102","exp_n128.bmd",0.408986545350298,"bmdu","Probit"
"6103","exp_n129.bmd",0.246399807361164,"bmds","Probit"
"6104","exp_n129.bmd",0.381417112546272,"bmdl","Probit"
"6105","exp_n129.bmd",0.440516711270235,"bmdu","Probit"
"6106","exp_n13.bmd",0.259872084827481,"bmds","Probit"
"6107","exp_n13.bmd",0.400192515656949,"bmdl","Probit"
"6108","exp_n13.bmd",0.46240452418503,"bmdu","Probit"
"6109","exp_n130.bmd",0.196000748309098,"bmds","Probit"
"6110","exp_n130.bmd",0.348836830264217,"bmdl","Probit"
"6111","exp_n130.bmd",0.398112438209133,"bmdu","Probit"
"6112","exp_n131.bmd",0.25464142143373,"bmds","Probit"
"6113","exp_n131.bmd",0.411309283847933,"bmdl","Probit"
"6114","exp_n131.bmd",0.481537077345993,"bmdu","Probit"
"6115","exp_n132.bmd",0.199688191710363,"bmds","Probit"
"6116","exp_n132.bmd",0.368439463211099,"bmdl","Probit"
"6117","exp_n132.bmd",0.422321143718363,"bmdu","Probit"
"6118","exp_n133.bmd",0.197412671350977,"bmds","Probit"
"6119","exp_n133.bmd",0.370259955765429,"bmdl","Probit"
"6120","exp_n133.bmd",0.4236166196452,"bmdu","Probit"
"6121","exp_n134.bmd",0.173636362936467,"bmds","Probit"
"6122","exp_n134.bmd",0.352419413908524,"bmdl","Probit"
"6123","exp_n134.bmd",0.403302621806112,"bmdu","Probit"
"6124","exp_n135.bmd",0.221416042484199,"bmds","Probit"
"6125","exp_n135.bmd",0.401068879497023,"bmdl","Probit"
"6126","exp_n135.bmd",0.46507228792894,"bmdu","Probit"
"6127","exp_n136.bmd",0.181106559122211,"bmds","Probit"
"6128","exp_n136.bmd",0.37907627742417,"bmdl","Probit"
"6129","exp_n136.bmd",0.434850001278482,"bmdu","Probit"
"6130","exp_n137.bmd",0.164473374948184,"bmds","Probit"
"6131","exp_n137.bmd",0.37734961636743,"bmdl","Probit"
"6132","exp_n137.bmd",0.43159073855545,"bmdu","Probit"
"6133","exp_n138.bmd",0.172252550797886,"bmds","Probit"
"6134","exp_n138.bmd",0.394336368945108,"bmdl","Probit"
"6135","exp_n138.bmd",0.452577456583825,"bmdu","Probit"
"6136","exp_n139.bmd",0.155766651358288,"bmds","Probit"
"6137","exp_n139.bmd",0.386563826044497,"bmdl","Probit"
"6138","exp_n139.bmd",0.446606159963114,"bmdu","Probit"
"6139","exp_n14.bmd",0.154790948552779,"bmds","Probit"
"6140","exp_n14.bmd",0.400668690749188,"bmdl","Probit"
"6141","exp_n14.bmd",0.459114195767819,"bmdu","Probit"
"6142","exp_n140.bmd",0.121679964257907,"bmds","Probit"
"6143","exp_n140.bmd",0.382586889148496,"bmdl","Probit"
"6144","exp_n140.bmd",0.438191362582719,"bmdu","Probit"
"6145","exp_n141.bmd",0.0965557438977975,"bmds","Probit"
"6146","exp_n141.bmd",0.37550504517022,"bmdl","Probit"
"6147","exp_n141.bmd",0.435609077571099,"bmdu","Probit"
"6148","exp_n142.bmd",0.0885258810626981,"bmds","Probit"
"6149","exp_n142.bmd",0.385397209510933,"bmdl","Probit"
"6150","exp_n142.bmd",0.443041604992059,"bmdu","Probit"
"6151","exp_n143.bmd",0.0716473224026206,"bmds","Probit"
"6152","exp_n143.bmd",0.378078329729983,"bmdl","Probit"
"6153","exp_n143.bmd",0.433062781462645,"bmdu","Probit"
"6154","exp_n144.bmd",0.0528330954031086,"bmds","Probit"
"6155","exp_n144.bmd",0.374245217678502,"bmdl","Probit"
"6156","exp_n144.bmd",0.427950770278435,"bmdu","Probit"
"6157","exp_n145.bmd",0.0217944771640394,"bmds","Probit"
"6158","exp_n145.bmd",0.352836087395078,"bmdl","Probit"
"6159","exp_n145.bmd",0.405372015573317,"bmdu","Probit"
"6160","exp_n146.bmd",0.0335525218038045,"bmds","Probit"
"6161","exp_n146.bmd",0.389824011666842,"bmdl","Probit"
"6162","exp_n146.bmd",0.449402933048775,"bmdu","Probit"
"6163","exp_n147.bmd",0.0314678639515341,"bmds","Probit"
"6164","exp_n147.bmd",0.39668094904123,"bmdl","Probit"
"6165","exp_n147.bmd",0.464852755725577,"bmdu","Probit"
"6166","exp_n148.bmd",-0.0294107712533727,"bmds","Probit"
"6167","exp_n148.bmd",0.384308905426464,"bmdl","Probit"
"6168","exp_n148.bmd",0.440971714168195,"bmdu","Probit"
"6169","exp_n149.bmd",-0.0604555293519721,"bmds","Probit"
"6170","exp_n149.bmd",0.378791420973514,"bmdl","Probit"
"6171","exp_n149.bmd",0.436430459001899,"bmdu","Probit"
"6172","exp_n15.bmd",-0.0769309782639526,"bmds","Probit"
"6173","exp_n15.bmd",0.378539939738499,"bmdl","Probit"
"6174","exp_n15.bmd",0.43816060547188,"bmdu","Probit"
"6175","exp_n150.bmd",-0.0670785451262542,"bmds","Probit"
"6176","exp_n150.bmd",0.397906306996942,"bmdl","Probit"
"6177","exp_n150.bmd",0.46204473429731,"bmdu","Probit"
"6178","exp_n151.bmd",-0.116256719371884,"bmds","Probit"
"6179","exp_n151.bmd",0.367517028069912,"bmdl","Probit"
"6180","exp_n151.bmd",0.423690960507691,"bmdu","Probit"
"6181","exp_n152.bmd",-0.139691603297676,"bmds","Probit"
"6182","exp_n152.bmd",0.369213667542396,"bmdl","Probit"
"6183","exp_n152.bmd",0.423599957243198,"bmdu","Probit"
"6184","exp_n153.bmd",-0.123077647028722,"bmds","Probit"
"6185","exp_n153.bmd",0.391773924768222,"bmdl","Probit"
"6186","exp_n153.bmd",0.460264336206882,"bmdu","Probit"
"6187","exp_n154.bmd",-0.156102021925333,"bmds","Probit"
"6188","exp_n154.bmd",0.391881830585725,"bmdl","Probit"
"6189","exp_n154.bmd",0.457843002681291,"bmdu","Probit"
"6190","exp_n155.bmd",-0.196983018112158,"bmds","Probit"
"6191","exp_n155.bmd",0.385013590670112,"bmdl","Probit"
"6192","exp_n155.bmd",0.449568350864026,"bmdu","Probit"
"6193","exp_n156.bmd",-0.228373635929961,"bmds","Probit"
"6194","exp_n156.bmd",0.37121401479198,"bmdl","Probit"
"6195","exp_n156.bmd",0.42441219491305,"bmdu","Probit"
"6196","exp_n157.bmd",-0.231903025070306,"bmds","Probit"
"6197","exp_n157.bmd",0.387336929626553,"bmdl","Probit"
"6198","exp_n157.bmd",0.447716907424114,"bmdu","Probit"
"6199","exp_n158.bmd",-0.260283605342711,"bmds","Probit"
"6200","exp_n158.bmd",0.378978397861126,"bmdl","Probit"
"6201","exp_n158.bmd",0.433131287096067,"bmdu","Probit"
"6202","exp_n159.bmd",-0.288055534042306,"bmds","Probit"
"6203","exp_n159.bmd",0.355741303940732,"bmdl","Probit"
"6204","exp_n159.bmd",0.412383711383385,"bmdu","Probit"
"6205","exp_n16.bmd",-0.281135144150517,"bmds","Probit"
"6206","exp_n16.bmd",0.383181075409655,"bmdl","Probit"
"6207","exp_n16.bmd",0.440062060182353,"bmdu","Probit"
"6208","exp_n160.bmd",-0.302236548389617,"bmds","Probit"
"6209","exp_n160.bmd",0.386232211254013,"bmdl","Probit"
"6210","exp_n160.bmd",0.445983417546917,"bmdu","Probit"
"6211","exp_n161.bmd",-0.324729119551342,"bmds","Probit"
"6212","exp_n161.bmd",0.393391467043189,"bmdl","Probit"
"6213","exp_n161.bmd",0.453247590003954,"bmdu","Probit"
"6214","exp_n162.bmd",-0.394572791324415,"bmds","Probit"
"6215","exp_n162.bmd",0.358579176054339,"bmdl","Probit"
"6216","exp_n162.bmd",0.410059466008937,"bmdu","Probit"
"6217","exp_n163.bmd",-0.433235522606659,"bmds","Probit"
"6218","exp_n163.bmd",0.380896162109406,"bmdl","Probit"
"6219","exp_n163.bmd",0.436219832275982,"bmdu","Probit"
"6220","exp_n164.bmd",-0.467369454588816,"bmds","Probit"
"6221","exp_n164.bmd",0.395507888516498,"bmdl","Probit"
"6222","exp_n164.bmd",0.455263870441136,"bmdu","Probit"
"6223","exp_n165.bmd",-0.526226839339487,"bmds","Probit"
"6224","exp_n165.bmd",0.373985424891343,"bmdl","Probit"
"6225","exp_n165.bmd",0.428348719862302,"bmdu","Probit"
"6226","exp_n166.bmd",-0.552205523972735,"bmds","Probit"
"6227","exp_n166.bmd",0.364121680745478,"bmdl","Probit"
"6228","exp_n166.bmd",0.417616051074895,"bmdu","Probit"
"6229","exp_n167.bmd",-0.597087447601781,"bmds","Probit"
"6230","exp_n167.bmd",0.361318201301572,"bmdl","Probit"
"6231","exp_n167.bmd",0.412238873807594,"bmdu","Probit"
"6232","exp_n168.bmd",-0.639986242187641,"bmds","Probit"
"6233","exp_n168.bmd",0.359456328911,"bmdl","Probit"
"6234","exp_n168.bmd",0.412892592140128,"bmdu","Probit"
"6235","exp_n169.bmd",-0.715616597492663,"bmds","Probit"
"6236","exp_n169.bmd",0.384082715558398,"bmdl","Probit"
"6237","exp_n169.bmd",0.443753170109628,"bmdu","Probit"
"6238","exp_n17.bmd",-0.7539133144182,"bmds","Probit"
"6239","exp_n17.bmd",0.416325113197017,"bmdl","Probit"
"6240","exp_n17.bmd",0.479325105824152,"bmdu","Probit"
"6241","exp_n170.bmd",-0.823306153687408,"bmds","Probit"
"6242","exp_n170.bmd",0.370281557674998,"bmdl","Probit"
"6243","exp_n170.bmd",0.42368905590923,"bmdu","Probit"
"6244","exp_n171.bmd",-0.881381987275846,"bmds","Probit"
"6245","exp_n171.bmd",0.371257173492861,"bmdl","Probit"
"6246","exp_n171.bmd",0.424115907486018,"bmdu","Probit"
"6247","exp_n172.bmd",-1.0273555054324,"bmds","Probit"
"6248","exp_n172.bmd",0.406736043991657,"bmdl","Probit"
"6249","exp_n172.bmd",0.479724893792966,"bmdu","Probit"
"6250","exp_n173.bmd",-1.17795284373492,"bmds","Probit"
"6251","exp_n173.bmd",0.388318756095219,"bmdl","Probit"
"6252","exp_n173.bmd",0.449616065800467,"bmdu","Probit"
"6253","exp_n174.bmd",-1.26581250283061,"bmds","Probit"
"6254","exp_n174.bmd",0.3524605090639,"bmdl","Probit"
"6255","exp_n174.bmd",0.402057735272855,"bmdu","Probit"
"6256","exp_n175.bmd",-1.34703710419241,"bmds","Probit"
"6257","exp_n175.bmd",0.377348989488238,"bmdl","Probit"
"6258","exp_n175.bmd",0.434629284201382,"bmdu","Probit"
"6259","exp_n176.bmd",-1.39825784482981,"bmds","Probit"
"6260","exp_n176.bmd",0.374879001946662,"bmdl","Probit"
"6261","exp_n176.bmd",0.429582693979894,"bmdu","Probit"
"6262","exp_n177.bmd",-1.58445907686854,"bmds","Probit"
"6263","exp_n177.bmd",0.371448365447257,"bmdl","Probit"
"6264","exp_n177.bmd",0.425574707984334,"bmdu","Probit"
"6265","exp_n178.bmd",-2.02766111573001,"bmds","Probit"
"6266","exp_n178.bmd",0.459903879081031,"bmdl","Probit"
"6267","exp_n178.bmd",0.541568140072558,"bmdu","Probit"
"6268","exp_n179.bmd",-2.23276404353262,"bmds","Probit"
"6269","exp_n179.bmd",0.360645496528663,"bmdl","Probit"
"6270","exp_n179.bmd",0.412147888807094,"bmdu","Probit"
"6271","exp_n18.bmd",-2.30144461401405,"bmds","Probit"
"6272","exp_n18.bmd",0.359847688917224,"bmdl","Probit"
"6273","exp_n18.bmd",0.410878619292172,"bmdu","Probit"
"6274","exp_n180.bmd",-2.28891269396146,"bmds","Probit"
"6275","exp_n180.bmd",0.372878416481792,"bmdl","Probit"
"6276","exp_n180.bmd",0.426639407374558,"bmdu","Probit"
"6277","exp_n181.bmd",-2.35753446714572,"bmds","Probit"
"6278","exp_n181.bmd",0.375183915746552,"bmdl","Probit"
"6279","exp_n181.bmd",0.429674699451466,"bmdu","Probit"
"6280","exp_n182.bmd",-2.55463874682005,"bmds","Probit"
"6281","exp_n182.bmd",0.374670642198132,"bmdl","Probit"
"6282","exp_n182.bmd",0.430612032863894,"bmdu","Probit"
"6283","exp_n183.bmd",-2.74553935588011,"bmds","Probit"
"6284","exp_n183.bmd",0.354428581212184,"bmdl","Probit"
"6285","exp_n183.bmd",0.407988556440174,"bmdu","Probit"
"6286","exp_n184.bmd",-2.80856139648905,"bmds","Probit"
"6287","exp_n184.bmd",0.393824806125545,"bmdl","Probit"
"6288","exp_n184.bmd",0.454428565506546,"bmdu","Probit"
"6289","exp_n185.bmd",-3.0571669343162,"bmds","Probit"
"6290","exp_n185.bmd",0.366473521165834,"bmdl","Probit"
"6291","exp_n185.bmd",0.418944867200591,"bmdu","Probit"
"6292","exp_n186.bmd",-3.24641974190815,"bmds","Probit"
"6293","exp_n186.bmd",0.379526268651775,"bmdl","Probit"
"6294","exp_n186.bmd",0.434796435012018,"bmdu","Probit"
"6295","exp_n187.bmd",-3.46001698129135,"bmds","Probit"
"6296","exp_n187.bmd",0.366133883199335,"bmdl","Probit"
"6297","exp_n187.bmd",0.421509388576011,"bmdu","Probit"
"6298","exp_n188.bmd",-3.69453505524296,"bmds","Probit"
"6299","exp_n188.bmd",0.396799821920932,"bmdl","Probit"
"6300","exp_n188.bmd",0.464203474101437,"bmdu","Probit"
"6301","exp_n189.bmd",-3.84023005548601,"bmds","Probit"
"6302","exp_n189.bmd",0.376174682187736,"bmdl","Probit"
"6303","exp_n189.bmd",0.430703315128639,"bmdu","Probit"
"6304","exp_n19.bmd",-4.06757386237273,"bmds","Probit"
"6305","exp_n19.bmd",0.372271998971793,"bmdl","Probit"
"6306","exp_n19.bmd",0.425528329663825,"bmdu","Probit"
"6307","exp_n190.bmd",-4.17893976838205,"bmds","Probit"
"6308","exp_n190.bmd",0.362628215283317,"bmdl","Probit"
"6309","exp_n190.bmd",0.41423483871243,"bmdu","Probit"
"6310","exp_n191.bmd",-4.3707842793556,"bmds","Probit"
"6311","exp_n191.bmd",0.379886850286889,"bmdl","Probit"
"6312","exp_n191.bmd",0.436591524281293,"bmdu","Probit"
"6313","exp_n192.bmd",-4.41499980371665,"bmds","Probit"
"6314","exp_n192.bmd",0.381075162862372,"bmdl","Probit"
"6315","exp_n192.bmd",0.436965365407822,"bmdu","Probit"
"6316","exp_n193.bmd",-4.41019168284212,"bmds","Probit"
"6317","exp_n193.bmd",0.349777099401953,"bmdl","Probit"
"6318","exp_n193.bmd",0.399775414781964,"bmdu","Probit"
"6319","exp_n194.bmd",-4.97252844192868,"bmds","Probit"
"6320","exp_n194.bmd",0.387134817124002,"bmdl","Probit"
"6321","exp_n194.bmd",0.446237419094207,"bmdu","Probit"
"6322","exp_n195.bmd",-5.05875744961609,"bmds","Probit"
"6323","exp_n195.bmd",0.379996180152368,"bmdl","Probit"
"6324","exp_n195.bmd",0.434900660479804,"bmdu","Probit"
"6325","exp_n196.bmd",-5.23962669322975,"bmds","Probit"
"6326","exp_n196.bmd",0.369300356505813,"bmdl","Probit"
"6327","exp_n196.bmd",0.423590729449256,"bmdu","Probit"
"6328","exp_n197.bmd",-5.27579807187211,"bmds","Probit"
"6329","exp_n197.bmd",0.392090475632794,"bmdl","Probit"
"6330","exp_n197.bmd",0.451942582391426,"bmdu","Probit"
"6331","exp_n198.bmd",0.388274869379249,"bmds","Probit"
"6332","exp_n198.bmd",0.390650527272816,"bmdl","Probit"
"6333","exp_n198.bmd",0.453105102584115,"bmdu","Probit"
"6334","exp_n199.bmd",0.367154780391025,"bmds","Probit"
"6335","exp_n199.bmd",0.373879869178248,"bmdl","Probit"
"6336","exp_n199.bmd",0.428249164613115,"bmdu","Probit"
"6337","exp_n2.bmd",0.357663239356291,"bmds","Probit"
"6338","exp_n2.bmd",0.366007504860244,"bmdl","Probit"
"6339","exp_n2.bmd",0.418639869896423,"bmdu","Probit"
"6340","exp_n20.bmd",0.361877794604328,"bmds","Probit"
"6341","exp_n20.bmd",0.369439122818774,"bmdl","Probit"
"6342","exp_n20.bmd",0.422813703926801,"bmdu","Probit"
"6343","exp_n200.bmd",0.369629153702525,"bmds","Probit"
"6344","exp_n200.bmd",0.375862006178023,"bmdl","Probit"
"6345","exp_n200.bmd",0.431728750978796,"bmdu","Probit"
"6346","exp_n201.bmd",0.361223261309041,"bmds","Probit"
"6347","exp_n201.bmd",0.368316129880685,"bmdl","Probit"
"6348","exp_n201.bmd",0.423728964524286,"bmdu","Probit"
"6349","exp_n202.bmd",0.352848275584645,"bmds","Probit"
"6350","exp_n202.bmd",0.360237853502003,"bmdl","Probit"
"6351","exp_n202.bmd",0.412997818667726,"bmdu","Probit"
"6352","exp_n203.bmd",0.343163703634559,"bmds","Probit"
"6353","exp_n203.bmd",0.352582865566531,"bmdl","Probit"
"6354","exp_n203.bmd",0.403258756675558,"bmdu","Probit"
"6355","exp_n204.bmd",0.360871371725277,"bmds","Probit"
"6356","exp_n204.bmd",0.368231675893764,"bmdl","Probit"
"6357","exp_n204.bmd",0.424526872210457,"bmdu","Probit"
"6358","exp_n205.bmd",0.351293526953446,"bmds","Probit"
"6359","exp_n205.bmd",0.358670389237889,"bmdl","Probit"
"6360","exp_n205.bmd",0.409900142852067,"bmdu","Probit"
"6361","exp_n206.bmd",0.360310412066619,"bmds","Probit"
"6362","exp_n206.bmd",0.36753605054298,"bmdl","Probit"
"6363","exp_n206.bmd",0.420674389959625,"bmdu","Probit"
"6364","exp_n207.bmd",0.357533286265411,"bmds","Probit"
"6365","exp_n207.bmd",0.3652411388814,"bmdl","Probit"
"6366","exp_n207.bmd",0.418951343672809,"bmdu","Probit"
"6367","exp_n208.bmd",0.34197679780813,"bmds","Probit"
"6368","exp_n208.bmd",0.351328165499263,"bmdl","Probit"
"6369","exp_n208.bmd",0.401122101319571,"bmdu","Probit"
"6370","exp_n209.bmd",0.375157838527127,"bmds","Probit"
"6371","exp_n209.bmd",0.383272377155047,"bmdl","Probit"
"6372","exp_n209.bmd",0.438100089470825,"bmdu","Probit"
"6373","exp_n21.bmd",0.381626408655528,"bmds","Probit"
"6374","exp_n21.bmd",0.384329973288859,"bmdl","Probit"
"6375","exp_n21.bmd",0.44671126008991,"bmdu","Probit"
"6376","exp_n210.bmd",0.366391452397284,"bmds","Probit"
"6377","exp_n210.bmd",0.371627294679208,"bmdl","Probit"
"6378","exp_n210.bmd",0.426312732944798,"bmdu","Probit"
"6379","exp_n211.bmd",0.363613268030523,"bmds","Probit"
"6380","exp_n211.bmd",0.369993616190116,"bmdl","Probit"
"6381","exp_n211.bmd",0.422847273347359,"bmdu","Probit"
"6382","exp_n212.bmd",0.376353271163492,"bmds","Probit"
"6383","exp_n212.bmd",0.381731349229727,"bmdl","Probit"
"6384","exp_n212.bmd",0.441701029627235,"bmdu","Probit"
"6385","exp_n213.bmd",0.383078182551118,"bmds","Probit"
"6386","exp_n213.bmd",0.38740180023861,"bmdl","Probit"
"6387","exp_n213.bmd",0.449027668586699,"bmdu","Probit"
"6388","exp_n214.bmd",0.368554442743666,"bmds","Probit"
"6389","exp_n214.bmd",0.375385762607368,"bmdl","Probit"
"6390","exp_n214.bmd",0.428236857569929,"bmdu","Probit"
"6391","exp_n215.bmd",0.362577133337709,"bmds","Probit"
"6392","exp_n215.bmd",0.370024085634162,"bmdl","Probit"
"6393","exp_n215.bmd",0.424845341888215,"bmdu","Probit"
"6394","exp_n216.bmd",0.373126105315242,"bmds","Probit"
"6395","exp_n216.bmd",0.379111752155423,"bmdl","Probit"
"6396","exp_n216.bmd",0.438178035155511,"bmdu","Probit"
"6397","exp_n217.bmd",0.357458563120186,"bmds","Probit"
"6398","exp_n217.bmd",0.364689577840263,"bmdl","Probit"
"6399","exp_n217.bmd",0.417049170759779,"bmdu","Probit"
"6400","exp_n218.bmd",0.389882551166419,"bmds","Probit"
"6401","exp_n218.bmd",0.393799409438165,"bmdl","Probit"
"6402","exp_n218.bmd",0.458916805180756,"bmdu","Probit"
"6403","exp_n219.bmd",0.365125295212057,"bmds","Probit"
"6404","exp_n219.bmd",0.3716665854635,"bmdl","Probit"
"6405","exp_n219.bmd",0.425723444838585,"bmdu","Probit"
"6406","exp_n22.bmd",0.348647324861289,"bmds","Probit"
"6407","exp_n22.bmd",0.357067551445699,"bmdl","Probit"
"6408","exp_n22.bmd",0.407875126987704,"bmdu","Probit"
"6409","exp_n220.bmd",0.368544839943015,"bmds","Probit"
"6410","exp_n220.bmd",0.374012851729693,"bmdl","Probit"
"6411","exp_n220.bmd",0.433001489522792,"bmdu","Probit"
"6412","exp_n221.bmd",0.358744183780252,"bmds","Probit"
"6413","exp_n221.bmd",0.365352995394621,"bmdl","Probit"
"6414","exp_n221.bmd",0.421350904199418,"bmdu","Probit"
"6415","exp_n222.bmd",0.353218533188964,"bmds","Probit"
"6416","exp_n222.bmd",0.360007498813676,"bmdl","Probit"
"6417","exp_n222.bmd",0.412398216495445,"bmdu","Probit"
"6418","exp_n223.bmd",0.37874704249362,"bmds","Probit"
"6419","exp_n223.bmd",0.386648334354306,"bmdl","Probit"
"6420","exp_n223.bmd",0.44231470506719,"bmdu","Probit"
"6421","exp_n224.bmd",0.364610194986189,"bmds","Probit"
"6422","exp_n224.bmd",0.370298306516721,"bmdl","Probit"
"6423","exp_n224.bmd",0.424687666473008,"bmdu","Probit"
"6424","exp_n225.bmd",0.35320720499261,"bmds","Probit"
"6425","exp_n225.bmd",0.361501886540796,"bmdl","Probit"
"6426","exp_n225.bmd",0.413073779953925,"bmdu","Probit"
"6427","exp_n226.bmd",0.382071995665897,"bmds","Probit"
"6428","exp_n226.bmd",0.385469221223343,"bmdl","Probit"
"6429","exp_n226.bmd",0.447725896148922,"bmdu","Probit"
"6430","exp_n227.bmd",0.397265565216161,"bmds","Probit"
"6431","exp_n227.bmd",0.401028659762497,"bmdl","Probit"
"6432","exp_n227.bmd",0.464772623000209,"bmdu","Probit"
"6433","exp_n228.bmd",0.369173117225142,"bmds","Probit"
"6434","exp_n228.bmd",0.373750872006588,"bmdl","Probit"
"6435","exp_n228.bmd",0.430437317593185,"bmdu","Probit"
"6436","exp_n229.bmd",0.35768005154519,"bmds","Probit"
"6437","exp_n229.bmd",0.362031690756181,"bmdl","Probit"
"6438","exp_n229.bmd",0.419936004290276,"bmdu","Probit"
"6439","exp_n23.bmd",0.343129998253149,"bmds","Probit"
"6440","exp_n23.bmd",0.352445365777822,"bmdl","Probit"
"6441","exp_n23.bmd",0.402825419321278,"bmdu","Probit"
"6442","exp_n230.bmd",0.373165594999755,"bmds","Probit"
"6443","exp_n230.bmd",0.380574483918648,"bmdl","Probit"
"6444","exp_n230.bmd",0.436722335522171,"bmdu","Probit"
"6445","exp_n231.bmd",0.353201784268008,"bmds","Probit"
"6446","exp_n231.bmd",0.360665053300912,"bmdl","Probit"
"6447","exp_n231.bmd",0.414525167582123,"bmdu","Probit"
"6448","exp_n232.bmd",0.35755682318024,"bmds","Probit"
"6449","exp_n232.bmd",0.365374066874921,"bmdl","Probit"
"6450","exp_n232.bmd",0.418090733413611,"bmdu","Probit"
"6451","exp_n233.bmd",0.367335859007992,"bmds","Probit"
"6452","exp_n233.bmd",0.374758842478,"bmdl","Probit"
"6453","exp_n233.bmd",0.431496988874567,"bmdu","Probit"
"6454","exp_n234.bmd",0.403893889182013,"bmds","Probit"
"6455","exp_n234.bmd",0.407585043836363,"bmdl","Probit"
"6456","exp_n234.bmd",0.47511099604668,"bmdu","Probit"
"6457","exp_n235.bmd",0.369325274116798,"bmds","Probit"
"6458","exp_n235.bmd",0.374586764010849,"bmdl","Probit"
"6459","exp_n235.bmd",0.429123069779603,"bmdu","Probit"
"6460","exp_n236.bmd",0.367212726184888,"bmds","Probit"
"6461","exp_n236.bmd",0.372624069415979,"bmdl","Probit"
"6462","exp_n236.bmd",0.431303065113987,"bmdu","Probit"
"6463","exp_n237.bmd",0.35598719834047,"bmds","Probit"
"6464","exp_n237.bmd",0.364326200281391,"bmdl","Probit"
"6465","exp_n237.bmd",0.417018482864808,"bmdu","Probit"
"6466","exp_n238.bmd",0.347106341389829,"bmds","Probit"
"6467","exp_n238.bmd",0.35551895436599,"bmdl","Probit"
"6468","exp_n238.bmd",0.409275589125919,"bmdu","Probit"
"6469","exp_n239.bmd",0.400713677853834,"bmds","Probit"
"6470","exp_n239.bmd",0.404189279155244,"bmdl","Probit"
"6471","exp_n239.bmd",0.47032521243869,"bmdu","Probit"
"6472","exp_n24.bmd",0.377962131569184,"bmds","Probit"
"6473","exp_n24.bmd",0.382688112788811,"bmdl","Probit"
"6474","exp_n24.bmd",0.442027762028786,"bmdu","Probit"
"6475","exp_n240.bmd",0.421710137337558,"bmds","Probit"
"6476","exp_n240.bmd",0.430480492771224,"bmdl","Probit"
"6477","exp_n240.bmd",0.504009682501549,"bmdu","Probit"
"6478","exp_n241.bmd",0.345482559857698,"bmds","Probit"
"6479","exp_n241.bmd",0.35017518142777,"bmdl","Probit"
"6480","exp_n241.bmd",0.400243935296047,"bmdu","Probit"
