"","set","Dose","N","Effect"
"4360","exp_n199",0.934970283670428,2,1
"4361","exp_n199",0.944310694897312,30,17
"4362","exp_n199",0.969324994301094,30,27
"4363","exp_n199",0.979323781257451,30,18
"4364","exp_n199",0.980600057953717,30,19
"4365","exp_n199",0.986295724751875,30,14
"4366","exp_n199",0.993250525009348,30,10
"4367","exp_n199",1.01004527024937,30,29
"4368","exp_n199",1.03773620923966,4,1
"4369","exp_n2",0,30,0
"4370","exp_n2",0.670640582213202,30,6
"4371","exp_n2",0.683333616941661,2,0
"4372","exp_n2",0.689158863315913,30,21
"4373","exp_n2",0.724438593691208,30,6
"4374","exp_n2",0.733780151336966,30,20
"4375","exp_n2",0.73463641728595,2,0
"4376","exp_n2",0.736004628231311,30,5
"4377","exp_n2",0.740386523650466,71,0
"4378","exp_n2",0.744293079422589,30,11
"4379","exp_n2",0.74521195901904,3,3
"4380","exp_n2",0.770477779718288,3,0
"4381","exp_n2",0.789349207684367,30,18
"4382","exp_n2",0.806396370718701,5,0
"4383","exp_n2",0.809649639571166,30,2
"4384","exp_n2",0.819548076637978,30,26
"4385","exp_n2",0.820832729144092,30,0
"4386","exp_n2",0.821859416556472,1,0
"4387","exp_n2",0.828323227995382,30,3
"4388","exp_n2",0.831684612528785,4,0
"4389","exp_n2",0.839474514506028,30,4
"4390","exp_n2",0.858109649620455,4,0
"4391","exp_n2",0.870354209541702,30,3
"4392","exp_n2",0.89036425935834,17,2
"4393","exp_n2",0.891987614132515,30,2
"4394","exp_n2",0.89485956389007,30,1
"4395","exp_n2",0.89761987675064,73,0
"4396","exp_n2",0.911308258657606,30,29
"4397","exp_n2",0.9118632730561,30,30
"4398","exp_n2",0.913307988164262,36,2
"4399","exp_n2",0.938193436396766,30,12
"4400","exp_n2",0.939001923624393,2,1
"4401","exp_n2",0.976857050325636,30,27
"4402","exp_n2",0.989690891024013,30,20
"4403","exp_n2",0.996081748034454,30,14
"4404","exp_n2",1.00511534436059,30,14
"4405","exp_n2",1.01113800537961,30,19
"4406","exp_n2",1.04394194447745,30,29
"4407","exp_n2",1.06350617133581,4,2
"4408","exp_n20",0,30,0
"4409","exp_n20",0.69957453948339,2,0
"4410","exp_n20",0.704713431203681,30,22
"4411","exp_n20",0.713737974035198,30,6
"4412","exp_n20",0.733863442893385,30,20
"4413","exp_n20",0.755617953065907,30,5
"4414","exp_n20",0.755834015292446,71,0
"4415","exp_n20",0.756399957543635,30,8
"4416","exp_n20",0.75965578516459,2,0
"4417","exp_n20",0.761302332660101,3,3
"4418","exp_n20",0.770353687923561,3,0
"4419","exp_n20",0.775728620596655,30,5
"4420","exp_n20",0.795389297479975,30,16
"4421","exp_n20",0.805170909340582,30,30
"4422","exp_n20",0.815837880522545,30,25
"4423","exp_n20",0.839833791678614,4,0
"4424","exp_n20",0.840697601865338,30,2
"4425","exp_n20",0.841354068061159,4,0
"4426","exp_n20",0.842423164399648,1,0
"4427","exp_n20",0.843269103009505,30,4
"4428","exp_n20",0.868265846066299,5,0
"4429","exp_n20",0.869935336231296,30,1
"4430","exp_n20",0.884847875079054,30,2
"4431","exp_n20",0.90325353847694,30,29
"4432","exp_n20",0.907669149165297,30,1
"4433","exp_n20",0.914270917264754,73,0
"4434","exp_n20",0.919837571013221,30,0
"4435","exp_n20",0.920803102111186,17,2
"4436","exp_n20",0.923344605660028,30,2
"4437","exp_n20",0.935303851272609,36,1
"4438","exp_n20",0.947467923518647,30,16
"4439","exp_n20",0.955068509079563,2,1
"4440","exp_n20",0.978888035104396,30,28
"4441","exp_n20",0.982436835338439,30,18
"4442","exp_n20",0.992933662564835,30,18
"4443","exp_n20",0.998793838999651,30,19
"4444","exp_n20",1.00452054657717,30,15
"4445","exp_n20",1.02004328558487,30,29
"4446","exp_n20",1.04017864645683,4,1
"4447","exp_n200",0,30,0
"4448","exp_n200",0.705173920087113,2,0
"4449","exp_n200",0.70641958991969,30,25
"4450","exp_n200",0.722705377000977,30,5
"4451","exp_n200",0.730623248876708,30,20
"4452","exp_n200",0.755185682356848,71,0
"4453","exp_n200",0.759897847115212,3,0
"4454","exp_n200",0.760023568518237,30,7
"4455","exp_n200",0.760031204966171,2,0
"4456","exp_n200",0.763389000957502,30,6
"4457","exp_n200",0.770174208483388,3,3
"4458","exp_n200",0.777382445563239,30,8
"4459","exp_n200",0.812785049216968,30,18
"4460","exp_n200",0.814610799246327,30,20
"4461","exp_n200",0.818538667190843,30,30
"4462","exp_n200",0.831369587053603,4,0
"4463","exp_n200",0.839555775422757,30,2
"4464","exp_n200",0.841056541859254,4,0
"4465","exp_n200",0.847261014593432,30,5
"4466","exp_n200",0.848693485469186,1,0
"4467","exp_n200",0.876194178680486,5,0
"4468","exp_n200",0.879795634411598,30,5
"4469","exp_n200",0.896602285507546,30,0
"4470","exp_n200",0.9025702156135,30,29
"4471","exp_n200",0.915875592199119,30,4
"4472","exp_n200",0.920857230903103,17,4
"4473","exp_n200",0.930479051830383,73,0
"4474","exp_n200",0.931233400286106,30,1
"4475","exp_n200",0.933160031626741,30,2
"4476","exp_n200",0.938187968272552,36,1
"4477","exp_n200",0.95645513484055,30,13
"4478","exp_n200",0.956492843307841,2,1
"4479","exp_n200",0.974380170511636,30,28
"4480","exp_n200",0.991367002987531,30,16
"4481","exp_n200",0.99321280429557,30,15
"4482","exp_n200",0.996648933145465,30,17
"4483","exp_n200",1.0040680360679,30,21
"4484","exp_n200",1.02431568384136,30,29
"4485","exp_n200",1.0540346182139,4,0
"4486","exp_n201",0,30,0
"4487","exp_n201",0.681789234149579,30,22
"4488","exp_n201",0.689847315238939,2,0
"4489","exp_n201",0.700069920135142,30,10
"4490","exp_n201",0.710130822599715,30,18
"4491","exp_n201",0.713351328761221,3,0
"4492","exp_n201",0.729703883666599,30,15
"4493","exp_n201",0.731172620133876,2,0
"4494","exp_n201",0.735332493964635,71,0
"4495","exp_n201",0.740614730316854,30,2
"4496","exp_n201",0.745891285504473,3,3
"4497","exp_n201",0.753840862557301,30,12
"4498","exp_n201",0.774895048123465,30,19
"4499","exp_n201",0.800953954557471,4,0
"4500","exp_n201",0.804429613934646,30,25
"4501","exp_n201",0.819105973853446,4,0
"4502","exp_n201",0.821472618306567,30,30
"4503","exp_n201",0.821571845412161,1,0
"4504","exp_n201",0.826671257166745,30,4
"4505","exp_n201",0.827608108651997,30,1
"4506","exp_n201",0.855163387411383,5,0
"4507","exp_n201",0.856664821349998,30,3
"4508","exp_n201",0.875313567810788,30,0
"4509","exp_n201",0.88185832857866,30,27
"4510","exp_n201",0.890507353808329,30,3
"4511","exp_n201",0.903590135890583,17,2
"4512","exp_n201",0.905010932188293,73,0
"4513","exp_n201",0.908369073033171,36,2
"4514","exp_n201",0.909918623236473,30,2
"4515","exp_n201",0.911454225154041,30,0
"4516","exp_n201",0.93033677675162,30,9
"4517","exp_n201",0.931044234818104,2,1
"4518","exp_n201",0.959020067003361,30,28
"4519","exp_n201",0.959231242943382,30,21
"4520","exp_n201",0.965678530001202,30,14
"4521","exp_n201",0.966237561505657,30,18
"4522","exp_n201",0.978664227521848,30,16
"4523","exp_n201",0.98712698995769,30,30
"4524","exp_n201",1.01539909865049,4,1
"4525","exp_n202",0,30,0
"4526","exp_n202",0.706347640912912,30,8
"4527","exp_n202",0.706369502197605,30,23
"4528","exp_n202",0.710663564369812,2,0
"4529","exp_n202",0.747148672543778,30,17
"4530","exp_n202",0.754139368618732,3,0
"4531","exp_n202",0.758025282514206,30,4
"4532","exp_n202",0.760660775273341,71,0
"4533","exp_n202",0.762198989930279,30,11
"4534","exp_n202",0.763691234791692,2,0
"4535","exp_n202",0.781114082156839,3,3
"4536","exp_n202",0.784082605327204,30,13
"4537","exp_n202",0.81876414205521,30,17
"4538","exp_n202",0.841337717824231,30,28
"4539","exp_n202",0.849421818222864,4,0
"4540","exp_n202",0.849624936465178,1,0
"4541","exp_n202",0.855569078284892,30,4
"4542","exp_n202",0.855788283825511,30,0
"4543","exp_n202",0.857470323401469,30,2
"4544","exp_n202",0.859507622397358,5,0
"4545","exp_n202",0.861462215671334,4,0
"4546","exp_n202",0.871604162619577,30,30
"4547","exp_n202",0.878648658664181,30,2
"4548","exp_n202",0.913373541455692,30,1
"4549","exp_n202",0.919805800985085,73,0
"4550","exp_n202",0.928041557390783,17,1
"4551","exp_n202",0.928735603945708,30,3
"4552","exp_n202",0.935098349333515,30,1
"4553","exp_n202",0.936046482025422,30,27
"4554","exp_n202",0.941680862083255,36,2
"4555","exp_n202",0.965169493635687,2,2
"4556","exp_n202",0.976833320416787,30,16
"4557","exp_n202",0.995098075446675,30,24
"4558","exp_n202",1.00772641469111,30,13
"4559","exp_n202",1.018552379417,30,22
"4560","exp_n202",1.0193261286537,30,19
"4561","exp_n202",1.02319632653272,30,12
"4562","exp_n202",1.04948701344773,30,27
"4563","exp_n202",1.08447615951495,4,1
"4564","exp_n203",0,30,0
"4565","exp_n203",0.692931706404243,30,20
"4566","exp_n203",0.694786390616352,2,0
"4567","exp_n203",0.71795013259957,30,21
"4568","exp_n203",0.718456515927389,3,0
"4569","exp_n203",0.719589856416215,30,6
"4570","exp_n203",0.750819945385067,30,10
"4571","exp_n203",0.7511893401918,2,0
"4572","exp_n203",0.753493320822805,71,0
"4573","exp_n203",0.757298777613261,3,3
"4574","exp_n203",0.758257216745257,30,5
"4575","exp_n203",0.766701374948274,30,11
"4576","exp_n203",0.790564477042627,30,17
"4577","exp_n203",0.802931731506459,30,24
"4578","exp_n203",0.804965768098773,4,0
"4579","exp_n203",0.823242333876923,4,0
"4580","exp_n203",0.832251122674945,30,30
"4581","exp_n203",0.838538776371148,30,0
"4582","exp_n203",0.838574149572934,1,0
"4583","exp_n203",0.845172292324853,30,8
"4584","exp_n203",0.876667700341596,5,0
"4585","exp_n203",0.878367008391468,30,6
"4586","exp_n203",0.88785479748247,30,29
"4587","exp_n203",0.894945456011273,30,3
"4588","exp_n203",0.916632794380051,73,0
"4589","exp_n203",0.917555133871145,30,0
"4590","exp_n203",0.918702035045515,17,3
"4591","exp_n203",0.926341470032288,30,1
"4592","exp_n203",0.929638589725514,30,2
"4593","exp_n203",0.936881103920744,36,2
"4594","exp_n203",0.944849518400155,2,0
"4595","exp_n203",0.947536056485691,30,14
"4596","exp_n203",0.958883935289104,30,30
"4597","exp_n203",0.981771208156195,30,22
"4598","exp_n203",0.994197958512858,30,19
"4599","exp_n203",0.997216974446999,30,16
"4600","exp_n203",0.997817884706026,30,18
"4601","exp_n203",1.00682455331819,30,30
"4602","exp_n203",1.04171518478621,4,1
"4603","exp_n204",0,30,0
"4604","exp_n204",0.695542212733182,2,0
"4605","exp_n204",0.699285642750526,30,26
"4606","exp_n204",0.70011711488023,30,8
"4607","exp_n204",0.726552379361366,30,20
"4608","exp_n204",0.737946970610957,30,12
"4609","exp_n204",0.741414444907275,3,0
"4610","exp_n204",0.742940663312609,71,0
"4611","exp_n204",0.743868994123247,30,6
"4612","exp_n204",0.748859822764892,3,3
"4613","exp_n204",0.756745235248423,2,0
"4614","exp_n204",0.774622663280113,30,11
"4615","exp_n204",0.799997391271849,30,23
"4616","exp_n204",0.818693823164941,30,30
"4617","exp_n204",0.827758251512223,4,0
"4618","exp_n204",0.836457921192839,1,0
"4619","exp_n204",0.836472452073624,30,3
"4620","exp_n204",0.83963963643164,30,2
"4621","exp_n204",0.842617153517954,30,2
"4622","exp_n204",0.848479495078796,5,0
"4623","exp_n204",0.86282900600597,4,0
"4624","exp_n204",0.864644032878142,30,4
"4625","exp_n204",0.865763943390066,30,30
"4626","exp_n204",0.90380401921419,30,1
"4627","exp_n204",0.90566799445914,30,27
"4628","exp_n204",0.9109049265004,30,1
"4629","exp_n204",0.912922947925614,73,0
"4630","exp_n204",0.916800725871909,30,2
"4631","exp_n204",0.920436725016114,17,4
"4632","exp_n204",0.925565978535708,36,1
"4633","exp_n204",0.943647991438962,30,16
"4634","exp_n204",0.951812471291002,2,1
"4635","exp_n204",0.978550359998029,30,27
"4636","exp_n204",0.991639868020233,30,13
"4637","exp_n204",0.991729927199148,30,15
"4638","exp_n204",0.996192996378588,30,21
"4639","exp_n204",0.998040013535844,30,13
"4640","exp_n204",1.01599133656553,30,28
"4641","exp_n204",1.06109701426892,4,0
"4642","exp_n205",0,30,0
"4643","exp_n205",0.686410218107633,2,0
"4644","exp_n205",0.688347818155864,30,23
"4645","exp_n205",0.697558078466018,30,6
"4646","exp_n205",0.709814261525511,30,20
"4647","exp_n205",0.73762757875062,2,0
"4648","exp_n205",0.739911630062335,30,8
"4649","exp_n205",0.743291458475581,71,0
"4650","exp_n205",0.744365320786648,30,5
"4651","exp_n205",0.747510424830311,3,3
"4652","exp_n205",0.750271656274186,3,0
"4653","exp_n205",0.75849218663727,30,10
"4654","exp_n205",0.779403315691227,30,18
"4655","exp_n205",0.788806930020822,30,30
"4656","exp_n205",0.789538620794874,30,25
"4657","exp_n205",0.812425789792491,4,0
"4658","exp_n205",0.816262817066318,4,0
"4659","exp_n205",0.821082206901621,30,2
"4660","exp_n205",0.825618351878207,1,0
"4661","exp_n205",0.829992814073583,30,7
"4662","exp_n205",0.86039487833521,30,2
"4663","exp_n205",0.862498207001237,5,0
"4664","exp_n205",0.874476668835757,30,0
"4665","exp_n205",0.879136442170117,30,28
"4666","exp_n205",0.900862540401692,30,5
"4667","exp_n205",0.903772789628649,17,1
"4668","exp_n205",0.905500623904431,30,2
"4669","exp_n205",0.906949644104079,73,0
"4670","exp_n205",0.914070706750575,30,0
"4671","exp_n205",0.919142287572804,36,3
"4672","exp_n205",0.925883638211252,30,15
"4673","exp_n205",0.936776894461524,2,1
"4674","exp_n205",0.955303610678217,30,28
"4675","exp_n205",0.969721777492694,30,21
"4676","exp_n205",0.971257010893391,30,10
"4677","exp_n205",0.97720759656039,30,20
"4678","exp_n205",0.986268829686105,30,22
"4679","exp_n205",1.00610185933052,4,1
"4680","exp_n205",1.00676176600589,30,29
"4681","exp_n206",0,30,0
"4682","exp_n206",0.69157626105083,2,0
"4683","exp_n206",0.693351657104821,30,23
"4684","exp_n206",0.693627105282433,30,5
"4685","exp_n206",0.712742820505019,30,27
"4686","exp_n206",0.722321187375101,3,0
"4687","exp_n206",0.735398147899709,2,0
"4688","exp_n206",0.740417336612659,30,11
"4689","exp_n206",0.742961185783766,71,0
"4690","exp_n206",0.746929971236383,30,2
"4691","exp_n206",0.751266410047243,3,3
"4692","exp_n206",0.764424814582657,30,11
"4693","exp_n206",0.782087555293524,30,20
"4694","exp_n206",0.795927159068961,30,22
"4695","exp_n206",0.800695815961917,4,0
"4696","exp_n206",0.812200085344235,4,0
"4697","exp_n206",0.821795194048972,30,30
"4698","exp_n206",0.823809704342836,30,3
"4699","exp_n206",0.825385045267599,30,3
"4700","exp_n206",0.828292239207906,1,0
"4701","exp_n206",0.841318834636843,30,5
"4702","exp_n206",0.847330862361501,5,0
"4703","exp_n206",0.85733258099578,30,0
"4704","exp_n206",0.884039329449005,30,3
"4705","exp_n206",0.88608929184003,30,30
"4706","exp_n206",0.899433834182408,73,0
"4707","exp_n206",0.900047288877171,30,4
"4708","exp_n206",0.907290385355223,17,3
"4709","exp_n206",0.911872766557923,30,1
"4710","exp_n206",0.921246262676352,36,1
"4711","exp_n206",0.929298462759711,2,2
"4712","exp_n206",0.932524317409439,30,12
"4713","exp_n206",0.952886585462018,30,16
"4714","exp_n206",0.956029989041069,30,30
"4715","exp_n206",0.958682684473509,30,19
"4716","exp_n206",0.966695678991159,30,20
"4717","exp_n206",0.977413850146106,30,8
"4718","exp_n206",1.01104507158552,30,28
"4719","exp_n206",1.02102317263668,4,2
"4720","exp_n207",0,30,0
"4721","exp_n207",0.681740176160248,30,7
"4722","exp_n207",0.706968385700851,2,0
"4723","exp_n207",0.707367217005303,30,24
"4724","exp_n207",0.728941932564068,30,4
"4725","exp_n207",0.743179171304892,71,0
"4726","exp_n207",0.747995708464067,30,8
"4727","exp_n207",0.750869756459506,2,0
"4728","exp_n207",0.768385992556006,30,21
"4729","exp_n207",0.773842574044615,30,10
"4730","exp_n207",0.777470109694503,3,3
"4731","exp_n207",0.779700125506624,3,0
"4732","exp_n207",0.796052381367333,30,15
"4733","exp_n207",0.809745186808738,5,0
"4734","exp_n207",0.813057722563594,30,4
"4735","exp_n207",0.836494430515257,30,4
"4736","exp_n207",0.839596002334937,1,0
"4737","exp_n207",0.842937222523396,30,1
"4738","exp_n207",0.846348990750659,30,24
"4739","exp_n207",0.851183968840745,30,1
"4740","exp_n207",0.876600153785034,4,0
"4741","exp_n207",0.889734805764463,30,2
"4742","exp_n207",0.893525744301893,30,1
"4743","exp_n207",0.895243254500291,4,0
"4744","exp_n207",0.901405500987694,73,0
"4745","exp_n207",0.912434626496521,17,1
"4746","exp_n207",0.914444981773486,30,4
"4747","exp_n207",0.929200005645838,36,2
"4748","exp_n207",0.946630706089702,30,28
"4749","exp_n207",0.95808782094121,30,30
"4750","exp_n207",0.961647313106989,30,12
"4751","exp_n207",0.961733393578873,2,0
"4752","exp_n207",0.998746210466526,30,20
"4753","exp_n207",0.999173991874502,30,28
"4754","exp_n207",1.00549551719056,30,17
"4755","exp_n207",1.01329060218367,30,10
"4756","exp_n207",1.02121467320597,30,22
"4757","exp_n207",1.06414984616748,30,29
"4758","exp_n207",1.10891061029057,4,1
"4759","exp_n208",0,30,0
"4760","exp_n208",0.693819287734494,30,24
"4761","exp_n208",0.694168892657209,30,7
"4762","exp_n208",0.698776065666001,2,0
"4763","exp_n208",0.734563513504261,30,17
"4764","exp_n208",0.74220458445201,2,0
"4765","exp_n208",0.74669206447455,30,4
"4766","exp_n208",0.747987165204779,3,0
"4767","exp_n208",0.754199741742992,71,0
"4768","exp_n208",0.755201657679959,30,7
"4769","exp_n208",0.761391171493015,3,3
"4770","exp_n208",0.761777256477355,30,9
"4771","exp_n208",0.801316033018378,30,17
"4772","exp_n208",0.827669843209894,30,29
"4773","exp_n208",0.834506875139451,1,0
"4774","exp_n208",0.83475237244081,30,2
"4775","exp_n208",0.83616055659204,4,0
"4776","exp_n208",0.837016029302404,30,1
"4777","exp_n208",0.840244106076597,30,3
"4778","exp_n208",0.844112392956831,5,0
"4779","exp_n208",0.849863437521459,4,0
"4780","exp_n208",0.853105243185443,30,30
"4781","exp_n208",0.865024779051269,30,2
"4782","exp_n208",0.896968854436299,30,1
"4783","exp_n208",0.907961177078016,30,30
"4784","exp_n208",0.909736098233967,30,3
"4785","exp_n208",0.913124789413313,73,0
"4786","exp_n208",0.917510657206246,30,0
"4787","exp_n208",0.92119917179171,17,4
"4788","exp_n208",0.929503936971379,36,1
"4789","exp_n208",0.946124503810957,30,21
"4790","exp_n208",0.948839997115879,2,2
"4791","exp_n208",0.98260261258647,30,26
"4792","exp_n208",0.991192571873465,30,14
"4793","exp_n208",0.992888499066955,30,8
"4794","exp_n208",1.00343686135264,30,17
"4795","exp_n208",1.00735414089355,30,20
"4796","exp_n208",1.03708239534576,30,28
"4797","exp_n208",1.06865947870404,4,2
"4798","exp_n209",0,30,0
"4799","exp_n209",0.699974301124256,30,19
"4800","exp_n209",0.702564936204656,2,0
"4801","exp_n209",0.709540311216565,30,8
"4802","exp_n209",0.726497315393722,30,22
"4803","exp_n209",0.733852623850564,3,0
"4804","exp_n209",0.750793012602915,2,0
"4805","exp_n209",0.751396401993232,30,14
"4806","exp_n209",0.752581236169653,71,0
"4807","exp_n209",0.764828888957546,30,3
"4808","exp_n209",0.76673532184661,3,3
"4809","exp_n209",0.772815418521713,30,6
"4810","exp_n209",0.7964518923208,30,22
"4811","exp_n209",0.810167652161676,30,25
"4812","exp_n209",0.823334330344605,30,30
"4813","exp_n209",0.831680309495324,4,0
"4814","exp_n209",0.837528837010358,4,0
"4815","exp_n209",0.838211050531241,30,2
"4816","exp_n209",0.844990403580465,30,6
"4817","exp_n209",0.848218353723947,1,0
"4818","exp_n209",0.870463892974874,5,0
"4819","exp_n209",0.872466759334427,30,3
"4820","exp_n209",0.893496913662998,30,2
"4821","exp_n209",0.902654018483515,30,29
"4822","exp_n209",0.914670932040871,30,4
"4823","exp_n209",0.918827397392059,17,2
"4824","exp_n209",0.922124424647553,30,1
"4825","exp_n209",0.927531906035196,73,0
"4826","exp_n209",0.934571041071419,30,1
"4827","exp_n209",0.936342090061978,36,3
"4828","exp_n209",0.946020643049145,2,1
"4829","exp_n209",0.95397978080106,30,12
"4830","exp_n209",0.973995770716673,30,27
"4831","exp_n209",0.988986609873785,30,19
"4832","exp_n209",0.995674234579739,30,16
"4833","exp_n209",0.995732731826128,30,16
"4834","exp_n209",1.00415282464712,30,14
"4835","exp_n209",1.01580246717892,30,29
"4836","exp_n209",1.04666021477654,4,1
"4837","exp_n21",0,30,0
"4838","exp_n21",0.697540006944434,2,0
"4839","exp_n21",0.704709262575931,30,21
"4840","exp_n21",0.71215803613245,30,6
"4841","exp_n21",0.727012049335651,30,21
"4842","exp_n21",0.740880556881011,3,0
"4843","exp_n21",0.74227626647766,71,0
"4844","exp_n21",0.746143827530883,2,0
"4845","exp_n21",0.747716522322307,30,8
"4846","exp_n21",0.753290908267581,30,4
"4847","exp_n21",0.762341483755609,3,3
"4848","exp_n21",0.769572310513601,30,8
"4849","exp_n21",0.78594186546496,30,20
"4850","exp_n21",0.812118581329439,30,24
"4851","exp_n21",0.813768749631382,4,0
"4852","exp_n21",0.815154592581051,30,30
"4853","exp_n21",0.825634081728685,4,0
"4854","exp_n21",0.833664310917054,30,6
"4855","exp_n21",0.837965778133573,1,0
"4856","exp_n21",0.838999903362845,30,3
"4857","exp_n21",0.871048323529283,30,1
"4858","exp_n21",0.872097838342522,5,0
"4859","exp_n21",0.876923565208222,30,1
"4860","exp_n21",0.889091886084655,30,29
"4861","exp_n21",0.904677946334941,30,1
"4862","exp_n21",0.911443046845284,30,1
"4863","exp_n21",0.912081269937838,17,3
"4864","exp_n21",0.91465841603107,73,0
"4865","exp_n21",0.916915912782777,30,1
"4866","exp_n21",0.918401145781921,36,3
"4867","exp_n21",0.943629665563395,2,2
"4868","exp_n21",0.945751462567624,30,17
"4869","exp_n21",0.959389763107095,30,28
"4870","exp_n21",0.971802651105462,30,20
"4871","exp_n21",0.981256969069874,30,18
"4872","exp_n21",0.983791603270103,30,14
"4873","exp_n21",0.987079978078251,30,14
"4874","exp_n21",1.00202086914837,30,29
"4875","exp_n21",1.03329267390624,4,0
"4876","exp_n210",0,30,0
"4877","exp_n210",0.688739631485516,30,3
"4878","exp_n210",0.693677258581837,30,23
"4879","exp_n210",0.694538362252256,2,0
"4880","exp_n210",0.732726497543417,30,20
"4881","exp_n210",0.741133420955636,30,7
"4882","exp_n210",0.741473345617619,71,0
"4883","exp_n210",0.748758098695788,2,0
"4884","exp_n210",0.749545478579296,30,2
"4885","exp_n210",0.753445391022152,3,3
"4886","exp_n210",0.754335199476998,3,0
"4887","exp_n210",0.762748552527639,30,11
"4888","exp_n210",0.795249935474795,30,17
"4889","exp_n210",0.8297239457499,1,0
"4890","exp_n210",0.831167032122493,30,23
"4891","exp_n210",0.832391784967022,5,0
"4892","exp_n210",0.83301616800332,30,2
"4893","exp_n210",0.835247248125507,30,8
"4894","exp_n210",0.841407619513215,30,2
"4895","exp_n210",0.841745362827986,4,0
"4896","exp_n210",0.844275487603728,4,0
"4897","exp_n210",0.858634053858901,30,30
"4898","exp_n210",0.861155678899183,30,2
"4899","exp_n210",0.893043958491017,30,4
"4900","exp_n210",0.902549214674325,17,3
"4901","exp_n210",0.905635092182201,73,0
"4902","exp_n210",0.907911396564071,30,2
"4903","exp_n210",0.908035288608125,30,30
"4904","exp_n210",0.909136899851588,30,2
"4905","exp_n210",0.931302610339674,36,1
"4906","exp_n210",0.943440555794119,30,15
"4907","exp_n210",0.944987289975195,2,0
"4908","exp_n210",0.979366517003448,30,25
"4909","exp_n210",0.982709505392178,30,19
"4910","exp_n210",0.988407044301645,30,16
"4911","exp_n210",0.992976131932037,30,22
"4912","exp_n210",0.999101134973313,30,10
"4913","exp_n210",1.03030739272618,30,27
"4914","exp_n210",1.05714377034216,4,0
"4915","exp_n211",0,30,0
"4916","exp_n211",0.677411998315544,30,22
"4917","exp_n211",0.681544913087252,2,0
"4918","exp_n211",0.70367317971112,30,10
"4919","exp_n211",0.705797535801435,30,21
"4920","exp_n211",0.708405641192506,3,0
"4921","exp_n211",0.733085979613796,71,0
"4922","exp_n211",0.737670457066074,2,0
"4923","exp_n211",0.737697597089153,30,3
"4924","exp_n211",0.738592017487961,30,9
"4925","exp_n211",0.747606935556227,3,3
"4926","exp_n211",0.75492744368505,30,10
"4927","exp_n211",0.770511652986885,30,21
"4928","exp_n211",0.791001711438934,30,19
"4929","exp_n211",0.797909980734436,4,0
"4930","exp_n211",0.798809367842429,4,0
"4931","exp_n211",0.821740642429428,30,30
"4932","exp_n211",0.827863057306686,30,2
"4933","exp_n211",0.829333286598383,1,0
"4934","exp_n211",0.830649023531644,30,1
"4935","exp_n211",0.86041909661244,5,0
"4936","exp_n211",0.869518796366679,30,5
"4937","exp_n211",0.871065587193538,30,29
"4938","exp_n211",0.880440433081974,30,1
"4939","exp_n211",0.894551188565833,30,2
"4940","exp_n211",0.901848126385657,73,0
"4941","exp_n211",0.906994561803413,17,1
"4942","exp_n211",0.90823844315866,30,0
"4943","exp_n211",0.910692821825675,30,1
"4944","exp_n211",0.927792908571655,36,5
"4945","exp_n211",0.928202496296589,30,8
"4946","exp_n211",0.92928361516401,2,0
"4947","exp_n211",0.948371030257433,30,24
"4948","exp_n211",0.96048798996114,30,18
"4949","exp_n211",0.963123013358086,30,14
"4950","exp_n211",0.970701324474194,30,19
"4951","exp_n211",0.973929997852818,30,15
"4952","exp_n211",0.989882394072185,30,29
"4953","exp_n211",1.00656677161548,4,2
"4954","exp_n212",0,30,0
"4955","exp_n212",0.70476902474873,30,23
"4956","exp_n212",0.708039673050984,2,0
"4957","exp_n212",0.721758629457124,30,20
"4958","exp_n212",0.733593847033648,3,0
"4959","exp_n212",0.739546632883553,30,3
"4960","exp_n212",0.763296214933953,2,0
"4961","exp_n212",0.764213230586547,30,8
"4962","exp_n212",0.764714777876003,71,0
"4963","exp_n212",0.777091280077609,3,3
"4964","exp_n212",0.787645470415385,30,10
"4965","exp_n212",0.791099747595922,30,5
"4966","exp_n212",0.798600359097063,30,17
"4967","exp_n212",0.80616695872937,30,30
"4968","exp_n212",0.812910060535509,4,0
"4969","exp_n212",0.815302513173398,4,0
"4970","exp_n212",0.816303471819456,30,23
"4971","exp_n212",0.854942600216725,30,0
"4972","exp_n212",0.855889324294302,30,1
"4973","exp_n212",0.859254139880158,1,0
"4974","exp_n212",0.887643573319805,30,28
"4975","exp_n212",0.907656871193662,30,2
"4976","exp_n212",0.909206234794422,5,0
"4977","exp_n212",0.918676827161159,30,4
"4978","exp_n212",0.937398212938333,73,0
"4979","exp_n212",0.94054778906931,30,2
"4980","exp_n212",0.942488716971805,17,4
"4981","exp_n212",0.948340110950624,30,2
"4982","exp_n212",0.949649655526711,36,4
"4983","exp_n212",0.956208121409379,30,16
"4984","exp_n212",0.95667973163758,2,2
"4985","exp_n212",0.960357156321275,30,0
"4986","exp_n212",0.976860122281987,30,25
"4987","exp_n212",0.986821136469294,30,16
"4988","exp_n212",0.990735474661612,30,20
"4989","exp_n212",0.99828652778678,30,20
"4990","exp_n212",1.00556832283319,30,29
"4991","exp_n212",1.00841640029299,30,18
"4992","exp_n212",1.02056205122871,4,0
"4993","exp_n213",0,30,0
"4994","exp_n213",0.701027397353362,30,20
"4995","exp_n213",0.702990306781515,30,7
"4996","exp_n213",0.710867223623053,2,0
"4997","exp_n213",0.73248143049108,30,23
"4998","exp_n213",0.744724518659641,30,2
"4999","exp_n213",0.752819118050451,30,6
